"constant","median_log_const","median_log_std","mean_log_const","mean_log_std","n_both","n_const_only","n_std_only","robustness","replicate"
0.4,0.196708338993141,0.180121028123794,0.637851790381414,0.661024251913147,104,8,6,0.928571428571429,12
0.5,0.186349568937884,0.196920506789819,0.741082819861558,0.548425124400794,89,30,1,0.747899159663866,12
0.6,0.223286102897873,0.197688634569315,0.927774329683284,0.52796762710236,82,64,22,0.561643835616438,12
0.7,0.216869119427271,0.196461076013131,0.528323557335248,0.542465313763882,79,4,35,0.951807228915663,12
0.8,0.246206113609147,0.189046151020773,0.809321214495672,0.667784091231517,95,31,16,0.753968253968254,12
0.9,0.304287927343749,0.202240229368374,0.803003414800062,0.49928382952473,57,61,17,0.483050847457627,12
1,0.451857505526705,0.210358892585878,1.12358408071424,0.55018092411437,63,101,34,0.384146341463415,12
-1,0.88344329208349,0.200353059192027,1.37679445735517,0.546494249493403,51,276,53,0.155963302752294,13
-0.9,0.838010230773907,0.177958264106429,1.2222622710859,0.698211322008366,41,239,76,0.146428571428571,13
-0.8,0.754728103747744,0.215083295029654,1.26944321203087,0.518538589317811,76,212,19,0.263888888888889,13
-0.7,0.947930168005982,0.209604906376983,1.3795617080414,0.568970155832071,28,308,61,0.0833333333333333,13
-0.6,0.761835763945005,0.21036656239995,1.19700172532467,0.634311694276983,70,202,52,0.257352941176471,13
-0.5,0.57334422403893,0.185172080617163,0.816132388661164,0.622498491718039,41,97,56,0.297101449275362,13
-0.4,0.49167212494513,0.192203591281593,0.902354793874431,0.504492135340768,63,124,37,0.336898395721925,13
-0.3,0.446566811494323,0.191730632667066,0.76925063338851,0.554188250002117,79,70,26,0.530201342281879,13
-0.2,0.392580830872676,0.179747220695179,0.700672797638368,0.672122292306507,79,47,49,0.626984126984127,13
-0.1,0.307395000109579,0.18002122923793,0.556869113407038,0.581580613322852,68,1,52,0.985507246376812,13
0,0.237416647379928,0.202421836934375,0.634133196446488,0.499408997340515,76,36,0,0.678571428571429,13
0.1,0.195248110225999,0.190172617869147,0.630696769183899,0.597022093265146,101,1,35,0.990196078431373,13
0.2,0.216098136780595,0.189954678874677,0.560504281096842,0.583328563865735,95,2,13,0.979381443298969,13
0.3,0.19913097358102,0.2061714078518,0.616449207755393,0.571670513168209,75,19,2,0.797872340425532,13
0.4,0.18098729749963,0.197669357700158,0.514840591433493,0.596107515692753,93,6,18,0.93939393939394,13
0.5,0.180987807719794,0.176542821594025,0.717119486391487,0.687975650422983,97,13,29,0.881818181818182,13
0.6,0.188538154164622,0.197058306754743,0.739204128862955,0.526229900113064,81,38,12,0.680672268907563,13
0.7,0.268279884446761,0.156140804232514,0.768810710387469,0.766779492038457,108,6,27,0.947368421052632,13
0.8,0.306505694821641,0.18438286777557,0.908204544208201,0.60083724526933,92,52,9,0.638888888888889,13
0.9,0.28844729892587,0.202713606585085,0.746937702850987,0.634269674116307,77,40,49,0.658119658119658,13
1,0.383373970828533,0.175452495415402,1.16686640187942,0.641125027795111,99,74,19,0.572254335260116,13
-1,1.10382702813688,0.189792046530457,1.63052428760909,0.550538032200372,52,378,60,0.12093023255814,14
-0.9,0.857338109487107,0.195328815875651,1.37122972859546,0.601331589068499,45,282,56,0.137614678899083,14
-0.8,0.758077100273274,0.165651089068111,1.01297138871283,0.658439821319622,65,133,54,0.328282828282828,14
-0.7,0.666596666569388,0.202247679719287,1.06892987218875,0.584481377565774,64,164,47,0.280701754385965,14
-0.6,0.656411529282476,0.198703237275657,1.00082183742407,0.495444594385449,45,161,37,0.218446601941748,14
-0.5,0.556973926724279,0.196776871470576,0.903174458085397,0.628355857531241,61,107,45,0.363095238095238,14
-0.4,0.472854792500403,0.187934165014736,0.838333425049553,0.544216346867069,62,96,49,0.392405063291139,14
-0.3,0.378068048894766,0.200310900032646,0.727317047168374,0.594046862874857,65,68,26,0.488721804511278,14
-0.2,0.367282926993786,0.220014488463291,0.790861806274824,0.573308685900824,77,76,22,0.503267973856209,14
-0.1,0.253596595793208,0.183125541556565,0.698206819472398,0.570676901244145,86,46,3,0.651515151515151,14
0,0.286020980125454,0.197511941102797,0.601822128984305,0.61784341061217,65,35,36,0.65,14
0.1,0.247888070539052,0.188951951747158,0.608426910197142,0.534699986710295,94,6,8,0.94,14
0.2,0.199474705219982,0.196047665178326,0.495584173535494,0.593878747589827,80,4,42,0.952380952380952,14
0.3,0.217919683987486,0.195919936532223,0.524913647740245,0.616711479291163,77,2,16,0.974683544303797,14
0.4,0.187347475711479,0.180554034523171,0.610763143275386,0.510105806625639,91,18,5,0.834862385321101,14
0.5,0.172474011339526,0.196537295325753,0.615930624065752,0.634469735919831,102,20,4,0.836065573770492,14
0.6,0.203008037831899,0.196579975359589,0.731290379175364,0.575219920931141,87,27,9,0.763157894736842,14
0.7,0.291487149969898,0.18817610526028,0.865620619800332,0.503305466770255,77,52,9,0.596899224806202,14
0.8,0.256706238613219,0.201543441685454,0.774384698577261,0.533871782906975,74,43,23,0.632478632478632,14
0.9,0.207032027314098,0.201997534363637,0.758196502950428,0.510008780679328,82,47,7,0.635658914728682,14
1,0.416642926216731,0.220507646144486,0.859749642136961,0.637882764046693,77,60,32,0.562043795620438,14
-1,0.964265620576131,0.18919055121119,1.51507172066709,0.580585022428961,38,335,64,0.101876675603217,15
-0.9,1.07128026469548,0.168326473652139,1.61441485329066,0.620965873727885,51,376,65,0.11943793911007,15
-0.8,0.688642446580802,0.179534320973527,1.074743710905,0.672441972321986,56,179,71,0.238297872340426,15
-0.7,0.622093584468501,0.196238217490513,0.973314195231705,0.638447931466922,50,139,53,0.264550264550265,15
-0.6,0.653329757367422,0.203029026205314,1.04478384841549,0.571225371621254,71,147,49,0.325688073394495,15
-0.5,0.564440826369995,0.215089582649286,0.821987711251148,0.725548591364712,32,98,83,0.246153846153846,15
-0.4,0.462155155323045,0.185011957571755,0.851713859768699,0.630349439097258,86,82,27,0.511904761904762,15
-0.3,0.378123460149309,0.207161937245258,0.607694181300098,0.601241188571968,73,10,39,0.879518072289157,15
-0.2,0.346112366665802,0.18657791093934,0.703509493756857,0.591839977160108,93,50,17,0.65034965034965,15
-0.1,0.288537839100561,0.171802842675547,0.59049445132471,0.722484025430084,79,16,42,0.831578947368421,15
0,0.249846810230102,0.210860316321094,0.488646955551359,0.692476802464408,85,14,31,0.858585858585859,15
0.1,0.289026324843109,0.172141600712437,0.673748397624751,0.591878604540957,88,52,18,0.628571428571429,15
0.2,0.215151066454077,0.181778381192257,0.615756569708457,0.655782218347075,88,29,16,0.752136752136752,15
0.3,0.197597049188768,0.183704628090229,0.640157775261813,0.660341768062901,90,41,14,0.687022900763359,15
0.4,0.170103765628436,0.188096000392462,0.573658553108339,0.627523335680458,88,28,11,0.758620689655172,15
0.5,0.193059853318979,0.204895286598479,0.562968210666773,0.53622546519822,71,15,10,0.825581395348837,15
0.6,0.193348569945859,0.183675738769474,0.675984986442342,0.535210353038172,91,19,20,0.827272727272727,15
0.7,0.251531218258488,0.191227410421446,0.718818154604903,0.526893892525111,79,23,21,0.774509803921569,15
0.8,0.302681900936705,0.20057205140093,0.938851149827553,0.617485319284545,68,79,55,0.462585034013605,15
0.9,0.289810576226344,0.189032648233603,0.995421119201476,0.572477493902843,78,73,40,0.516556291390728,15
1,0.374327886585317,0.196602150664513,1.12535981909226,0.634099043334918,78,90,35,0.464285714285714,15
-1,1.47938018539915,0.197076931029517,2.0266427198582,0.625188952257083,40,616,66,0.0609756097560976,16
-0.9,0.871328078115144,0.199532157286876,1.28584008156466,0.639912483164579,44,262,59,0.143790849673203,16
-0.8,0.680007136394849,0.184736917827901,0.920064525611303,0.612039912832013,52,109,56,0.322981366459627,16
-0.7,0.898262853265108,0.200174650767885,1.37198267859615,0.531265604347103,39,290,43,0.11854103343465,16
-0.6,0.68719440896841,0.180076596477055,1.1545308228341,0.61617943360653,42,219,59,0.160919540229885,16
-0.5,0.425623253597245,0.205762220089379,0.758857197987576,0.538220944053933,32,95,42,0.251968503937008,16
-0.4,0.443067428891243,0.245575817056804,0.78504741366527,0.673603983089807,93,56,37,0.624161073825503,16
-0.3,0.333385125358554,0.192424275016467,0.633902105645824,0.591801931049213,66,34,49,0.66,16
-0.2,0.336550738817784,0.223365423462244,0.691313882843176,0.593875215298681,84,42,34,0.666666666666667,16
-0.1,0.285434299989459,0.160994869876386,0.628786241559348,0.734050852575309,78,43,48,0.644628099173554,16
0,0.340768937471786,0.211435123647246,0.689657921474283,0.660734786752011,81,44,29,0.648,16
0.1,0.23887940660797,0.204081399111267,0.64055878273714,0.530161676169387,66,75,17,0.468085106382979,16
0.2,0.207881633467088,0.178197870236277,0.530771240212538,0.678595471841621,82,2,41,0.976190476190476,16
0.3,0.181020205206622,0.196041067745891,0.566416292457062,0.647294802228302,83,23,10,0.783018867924528,16
0.4,0.206230547777251,0.202951601431673,0.578546746109545,0.581226330717085,82,12,17,0.872340425531915,16
0.5,0.19057485662699,0.186513516419049,0.618475334938515,0.647907136450978,92,7,11,0.929292929292929,16
0.6,0.215119346984395,0.198432959811063,0.751575777729634,0.59938792092709,80,31,16,0.720720720720721,16
0.7,0.249919931812148,0.187670297624999,0.650107735201698,0.612436057918349,79,23,29,0.774509803921569,16
0.8,0.223120728302735,0.184814371013901,0.695390723565765,0.560974942685721,89,25,12,0.780701754385965,16
0.9,0.32994504309321,0.192970582308045,1.02429728532714,0.571502007821689,80,77,7,0.509554140127389,16
1,0.475613587256328,0.170072962678841,1.05199302071881,0.710312741430887,95,56,30,0.629139072847682,16
-1,1.0206210094191,0.191526701006329,1.44656174349295,0.645577302665141,24,347,75,0.0646900269541779,17
-0.9,1.13435372901888,0.172831074894225,1.64826875923225,0.746622281589012,42,405,91,0.0939597315436242,17
-0.8,1.19505586008636,0.192021314889432,1.73409163803996,0.625858747807684,28,471,67,0.0561122244488978,17
-0.7,0.655917442987826,0.191553728318762,1.08163628244154,0.636429658763453,50,184,56,0.213675213675214,17
-0.6,0.821458755106364,0.195086764244266,1.35079815452798,0.461137338225892,54,265,21,0.169278996865204,17
-0.5,0.60475776630363,0.184901668840007,1.00106793806678,0.655422660263126,75,130,47,0.365853658536585,17
-0.4,0.436294931503899,0.191512789179568,0.783396353244798,0.535989043827255,60,76,48,0.441176470588235,17
-0.3,0.399030232345043,0.200491064826398,0.760562075931088,0.5588849883397,56,87,39,0.391608391608392,17
-0.2,0.316270528359406,0.180590414747196,0.640875660832995,0.601491081683567,56,62,43,0.474576271186441,17
-0.1,0.349252350469132,0.184461638688966,0.718708502279839,0.579779420172072,72,58,29,0.553846153846154,17
0,0.353421065258715,0.191536480324169,0.671143333834168,0.513003636721178,78,52,18,0.6,17
0.1,0.286523499963798,0.190350898546462,0.62023613518359,0.600532569636217,72,53,30,0.576,17
0.2,0.199931407482883,0.186860519280741,0.540235770780144,0.6583204100533,76,10,25,0.883720930232558,17
0.3,0.168817875394841,0.208153769271399,0.661785425002517,0.550321673052468,85,25,3,0.772727272727273,17
0.4,0.189699731162518,0.197543714382087,0.541701162032201,0.58258944510564,84,2,14,0.976744186046512,17
0.5,0.201886503193552,0.18701878258426,0.459554204094546,0.646511002256062,81,1,37,0.98780487804878,17
0.6,0.18552592889914,0.18145852529886,0.689301636004956,0.634402155729032,95,22,5,0.811965811965812,17
0.7,0.255458841995166,0.168578326776983,0.772344615541176,0.709407532147972,104,24,32,0.8125,17
0.8,0.288215272435178,0.18909418720078,0.696643673128491,0.585630527427969,81,20,24,0.801980198019802,17
0.9,0.304379176098015,0.19947853863051,0.918581118659777,0.653348285006265,85,56,22,0.602836879432624,17
1,0.393707397177206,0.197477521641527,1.14698163346021,0.630910986553258,75,99,47,0.431034482758621,17
-1,1.04616394875957,0.172639413207314,1.42661224004948,0.644070437761894,51,318,70,0.138211382113821,18
-0.9,1.03703178158098,0.189373781412485,1.55236296056094,0.509278410733268,34,370,51,0.0841584158415842,18
-0.8,0.704034724647552,0.186170142923871,1.07307010968887,0.591102091269716,31,198,54,0.135371179039301,18
-0.7,0.677019330836398,0.167043754538097,1.02424855612562,0.707865990436332,55,148,68,0.270935960591133,18
-0.6,0.536210744717974,0.17989905474353,0.826698644633644,0.520047449451944,62,78,34,0.442857142857143,18
-0.5,0.704017750344153,0.179911573231513,1.02931486816112,0.771164561755649,44,179,88,0.197309417040359,18
-0.4,0.44638941059673,0.170251780265507,0.796164036155642,0.695960618536751,70,76,59,0.47945205479452,18
-0.3,0.367610745064573,0.189175943293371,0.723494781903515,0.664558650785161,83,57,34,0.592857142857143,18
-0.2,0.298305809912726,0.233705431716095,0.7128722517016,0.746435262641856,121,20,23,0.858156028368794,18
-0.1,0.319015081088015,0.194104269634313,0.710785995877074,0.536212068944727,74,63,19,0.54014598540146,18
0,0.267456715183179,0.170892404443189,0.622942851383477,0.580833573805546,71,41,22,0.633928571428571,18
0.1,0.21277559476248,0.194031656228025,0.470200072398209,0.504660037428446,72,13,9,0.847058823529412,18
0.2,0.189023349235497,0.17330087232914,0.736451073567715,0.606223972107868,114,29,0,0.797202797202797,18
0.3,0.210964997314302,0.181606977292764,0.48228219874831,0.489516751570329,75,1,10,0.986842105263158,18
0.4,0.184367981948068,0.198872870372713,0.648053579038313,0.57095231345629,83,18,14,0.821782178217822,18
0.5,0.172888987630441,0.168486304492142,0.58042645210801,0.696609328184859,95,1,27,0.989583333333333,18
0.6,0.203903830089238,0.184707783662841,0.743098341314573,0.69595357378018,90,22,28,0.803571428571429,18
0.7,0.180130829325939,0.195085750303915,0.560411164393011,0.581138436459349,85,24,14,0.779816513761468,18
0.8,0.234582920319501,0.18976161817718,0.720184212893783,0.731133015948634,108,13,17,0.892561983471074,18
0.9,0.319805198665638,0.193987892352376,0.913181656861321,0.560227147334581,75,73,28,0.506756756756757,18
1,0.305910141298088,0.181751442903497,0.881070932875958,0.596682099747278,88,42,23,0.676923076923077,18
-1,0.996317323329837,0.179112271831827,1.39570439852688,0.571534702453283,42,314,74,0.117977528089888,19
-0.9,1.17378481628632,0.180730171457794,1.68561694673486,0.57905505691646,48,430,66,0.100418410041841,19
-0.8,0.875894869913297,0.189551500552584,1.31175964645358,0.614039338866246,43,260,70,0.141914191419142,19
-0.7,0.741889852180983,0.189439063257278,1.1232493463894,0.616053486468996,45,184,65,0.196506550218341,19
-0.6,0.632382632336429,0.192420185528479,1.03330524685517,0.588964098370164,47,166,59,0.220657276995305,19
-0.5,0.476631902802156,0.180349345841245,0.757392398855421,0.6146684561531,53,78,62,0.404580152671756,19
-0.4,0.426215676887128,0.184283056694172,0.740723676700636,0.563737377136133,36,91,55,0.283464566929134,19
-0.3,0.391922459598996,0.181700727305978,0.718480906214768,0.510154742459327,72,57,19,0.558139534883721,19
-0.2,0.296372730224231,0.201198898214868,0.719189560702156,0.723453892160487,118,19,21,0.861313868613139,19
-0.1,0.320872804948046,0.178680115603818,0.602542925652751,0.643187669747957,61,38,43,0.616161616161616,19
0,0.240916535191384,0.195895748575527,0.544592825434989,0.628336457800478,85,0,49,1,19
0.1,0.2291002883676,0.177085139555298,0.587608353295089,0.751968106671399,82,29,37,0.738738738738739,19
0.2,0.233287257217596,0.184096581346756,0.615747227799812,0.706470441470698,87,28,28,0.756521739130435,19
0.3,0.215074436724426,0.182254240719714,0.637221669791332,0.598564308208507,115,8,4,0.934959349593496,19
0.4,0.217362302648004,0.204590105714518,0.588300593613297,0.613914757604419,107,0,32,1,19
0.5,0.265459629941411,0.196200128808029,0.714725625364581,0.600500450469396,86,15,10,0.851485148514851,19
0.6,0.204832246361536,0.185630112771338,0.546990076400054,0.657433037768504,92,7,20,0.929292929292929,19
0.7,0.210558194799683,0.200125864539899,0.64484312320185,0.615475283317981,72,26,48,0.73469387755102,19
0.8,0.265033523400417,0.199833133549441,0.651098569939947,0.548740937890638,75,19,18,0.797872340425532,19
0.9,0.428455430694467,0.200305734224997,1.00155549205479,0.511798056445722,63,87,11,0.42,19
1,0.301843168770989,0.180916805483009,0.920176528867596,0.664305588861321,89,50,27,0.640287769784173,19
-1,1.05005271802137,0.176657728917292,1.54075801193257,0.655777577535411,33,362,80,0.0835443037974684,20
-0.9,0.817758504788331,0.182338159816169,1.26757898640837,0.670813612761633,53,236,71,0.183391003460208,20
-0.8,0.672920069207859,0.187344165861459,1.13592819677237,0.580203588898019,37,210,56,0.149797570850202,20
-0.7,0.929600854216741,0.181939542708698,1.43568279184989,0.664448588384649,31,323,70,0.0875706214689266,20
-0.6,0.651912425281938,0.183796801068961,0.978690379897412,0.65492593346029,70,128,46,0.353535353535354,20
-0.5,0.407336583417696,0.198576276819999,0.728344832307565,0.613855735131269,41,83,54,0.330645161290323,20
-0.4,0.533598679108669,0.186093522620565,0.943615905390589,0.675346078184036,44,163,63,0.21256038647343,20
-0.3,0.34845239141189,0.213111182003705,0.743934524180132,0.546465818196199,60,89,31,0.402684563758389,20
-0.2,0.356085665139919,0.186171304036212,0.668718230500441,0.49547415702925,53,75,42,0.4140625,20
-0.1,0.476077866353499,0.173135085386249,0.792197631283518,0.771283879919396,92,51,57,0.643356643356643,20
0,0.328822059405416,0.192765286294787,0.672284323080779,0.541826173135863,74,63,17,0.54014598540146,20
0.1,0.267918683061803,0.194119057525836,0.57936533331438,0.701699244102191,98,0,40,1,20
0.2,0.197887863684433,0.180651586947611,0.49765753586311,0.547035737382994,87,4,21,0.956043956043956,20
0.3,0.191207417940363,0.204286790515823,0.541431262237638,0.591330043759864,88,7,5,0.926315789473684,20
0.4,0.179693400585522,0.198883879717333,0.649808928307478,0.471188806574503,76,20,10,0.791666666666667,20
0.5,0.180202196212845,0.195220730936621,0.679431629258732,0.656103079611264,107,9,17,0.922413793103448,20
0.6,0.212252473207339,0.174741726396809,0.723892635367394,0.59477014434793,88,17,20,0.838095238095238,20
0.7,0.258354440794279,0.209917725848982,0.999241772566607,0.547005487839322,78,72,9,0.52,20
0.8,0.300219140378361,0.179842178569666,0.820388174950114,0.551283610959739,78,40,21,0.661016949152542,20
0.9,0.313243804684824,0.181551617330409,0.700329576545868,0.658559024052861,84,16,23,0.84,20
1,0.382059852865084,0.182445157920232,1.10976553487666,0.597978908698132,77,90,33,0.461077844311377,20
-1,0.917208058807032,0.185825648385084,1.31505208980579,0.605913419334862,35,280,62,0.111111111111111,21
-0.9,1.08232974364408,0.19389097760229,1.39860071003802,0.620324162998523,35,336,64,0.0943396226415094,21
-0.8,0.750151260712099,0.196631173411747,1.06241421706022,0.534281046235484,50,174,59,0.223214285714286,21
-0.7,0.673690822771231,0.198960360124749,0.863806385727488,0.51176014359831,53,97,39,0.353333333333333,21
-0.6,0.710414725601413,0.191767429282294,1.12587923624596,0.651107604585409,34,218,71,0.134920634920635,21
-0.5,0.551224114225574,0.161676567025954,0.892116714496843,0.743437021933531,92,74,56,0.55421686746988,21
-0.4,0.541777112702495,0.200812905739473,0.862770727753447,0.653045173876042,37,115,60,0.243421052631579,21
-0.3,0.414587940703941,0.182716434037103,0.792560575834069,0.71427844528594,99,57,32,0.634615384615385,21
-0.2,0.397315204749353,0.217451441855611,0.757802354426391,0.629855273847823,57,96,44,0.372549019607843,21
-0.1,0.297226546534747,0.190572400040351,0.631412154565387,0.671574455092385,53,68,50,0.43801652892562,21
0,0.296770899196442,0.17759756361096,0.618301636683805,0.685408787002124,80,28,48,0.740740740740741,21
0.1,0.266815415602797,0.200734816761625,0.591447264474538,0.549066151986638,62,67,18,0.48062015503876,21
0.2,0.234746650148645,0.24291932900654,0.646123613472289,0.667181784773312,108,4,12,0.964285714285714,21
0.3,0.174157548228551,0.220367752377521,0.640572775320879,0.557781425030832,89,30,2,0.747899159663866,21
0.4,0.184466591229109,0.17399360284816,0.618278618201698,0.541875951530297,88,13,3,0.871287128712871,21
0.5,0.201927064455594,0.196412204136361,0.708984947434802,0.606214243420715,81,25,26,0.764150943396226,21
0.6,0.188247759095128,0.170416555108051,0.552184288971714,0.532657964174275,79,3,27,0.963414634146341,21
0.7,0.23998359510462,0.176859246312939,0.68835419808997,0.567983986001323,90,17,7,0.841121495327103,21
0.8,0.22930793266045,0.191975427733202,0.878314175921903,0.720318837258695,115,24,1,0.827338129496403,21
0.9,0.361363413010546,0.202098115030625,1.14799715220768,0.633535175200554,78,91,34,0.461538461538462,21
1,0.299164751094572,0.221961530523947,0.887378801956837,0.535868062028693,55,79,36,0.41044776119403,21
-1,0.892057586901936,0.195749747862654,1.25387764448139,0.504070304362791,28,237,48,0.105660377358491,22
-0.9,0.963164493084242,0.18538177236797,1.27670824355606,0.511629382974912,35,267,63,0.115894039735099,22
-0.8,0.830705763132156,0.190848007260963,1.25430763652254,0.615825478656585,44,233,61,0.15884476534296,22
-0.7,0.730276386847828,0.195216397233112,1.09061388493714,0.648230092779425,30,192,64,0.135135135135135,22
-0.6,0.652267248011869,0.19088958954454,1.0827342532113,0.57878941320399,66,167,47,0.283261802575107,22
-0.5,0.543110315406418,0.18034925164258,0.756539722776493,0.594314711844547,49,68,61,0.418803418803419,22
-0.4,0.430994376656431,0.204104960881022,0.788961688210293,0.59180578667643,71,78,32,0.476510067114094,22
-0.3,0.440274428447366,0.188873148117441,0.768569163359363,0.632536697470589,45,94,55,0.323741007194245,22
-0.2,0.517117546272894,0.170732787428709,0.906622649049529,0.740372778395298,70,122,60,0.364583333333333,22
-0.1,0.287618704390501,0.182718031913253,0.654391888739798,0.646855187828695,78,45,26,0.634146341463415,22
0,0.291968624783014,0.18377314405286,0.668973151137918,0.552700319795159,84,53,21,0.613138686131387,22
0.1,0.203442377855298,0.189600646644037,0.633174186832913,0.63036920565737,83,47,9,0.638461538461538,22
0.2,0.272783114086241,0.2232105806659,0.654702467961258,0.50561219655288,64,62,4,0.507936507936508,22
0.3,0.184557836646209,0.202076075977673,0.593795414805341,0.509648664878784,70,33,2,0.679611650485437,22
0.4,0.190918372174348,0.173855489750723,0.646463146828497,0.70134163594555,95,3,36,0.969387755102041,22
0.5,0.166904568858081,0.197311721059699,0.607825586314576,0.543309828625713,87,24,3,0.783783783783784,22
0.6,0.188648060985694,0.204069634253607,0.771785448451566,0.610740188592045,86,39,21,0.688,22
0.7,0.212634179124707,0.17269822833127,0.615666371228961,0.716790321692787,89,10,34,0.898989898989899,22
0.8,0.242729742118681,0.183757469571864,0.782562969565652,0.574893944250394,80,54,12,0.597014925373134,22
0.9,0.312416380144638,0.198816332330229,0.719195467656369,0.574608187683644,77,31,17,0.712962962962963,22
1,0.442257155972546,0.182841485086162,1.12034264412758,0.619998790638673,81,93,29,0.46551724137931,22
-1,1.04908250541135,0.197362428808019,1.50879550535589,0.626146005690546,25,355,68,0.0657894736842105,23
-0.9,0.709648551000334,0.185697986219497,1.08363002955439,0.595194816018592,29,186,67,0.134883720930233,23
-0.8,0.841655577764949,0.174570931971327,1.28900684960413,0.720412871675277,68,228,74,0.22972972972973,23
-0.7,0.929834031475745,0.165280152744316,1.46681039241056,0.651396556651796,48,315,75,0.132231404958678,23
-0.6,0.576919695147021,0.195598888337613,0.963189425606943,0.678581998845997,53,143,65,0.270408163265306,23
-0.5,0.584197311508305,0.180135141557793,0.946190562266844,0.569971162237349,78,115,41,0.404145077720207,23
-0.4,0.431998284201873,0.180526230683902,0.693806941095266,0.554275909017469,79,36,34,0.68695652173913,23
-0.3,0.385022493084388,0.198125930288295,0.698584043185263,0.53209579140881,76,60,18,0.558823529411765,23
-0.2,0.346050663133676,0.173146640335302,0.749852600179438,0.752944030688752,93,46,45,0.669064748201439,23
-0.1,0.464661157555293,0.166004130743988,0.918494665805854,0.651390290536148,80,126,45,0.388349514563107,23
0,0.272469727823511,0.194608656924917,0.635173517398558,0.561995236722021,72,46,17,0.610169491525424,23
0.1,0.245811631029962,0.180279548935988,0.563077132220866,0.52260811973365,50,50,33,0.5,23
0.2,0.252879787155179,0.203964034390562,0.636134831331065,0.63187170832439,107,4,13,0.963963963963964,23
0.3,0.185263438090405,0.20932918395665,0.53581396396753,0.691452346087865,100,2,17,0.980392156862745,23
0.4,0.175389188256909,0.167501442033131,0.675001235187251,0.650631627195453,107,8,14,0.930434782608696,23
0.5,0.18846396991075,0.182215675458672,0.68219618773135,0.623736776079678,86,19,22,0.819047619047619,23
0.6,0.198583474030543,0.184773178683148,0.558250212093763,0.654828647715821,83,1,38,0.988095238095238,23
0.7,0.230896664270251,0.188222014908414,0.786523100044269,0.629248638576812,86,34,13,0.716666666666667,23
0.8,0.297824679473278,0.195246296673407,0.703332282754876,0.575696956083323,80,44,15,0.645161290322581,23
0.9,0.365284801234719,0.177893543831555,0.749738134416736,0.637903451368871,85,56,30,0.602836879432624,23
1,0.420066341143486,0.192055884679429,0.954423195317256,0.638856912147441,91,59,21,0.606666666666667,23
-1,1.01463842331971,0.190671265314067,1.41430133176234,0.69334711819924,21,327,82,0.0603448275862069,24
-0.9,1.01296825495891,0.177422458709057,1.47467459613051,0.53103880510386,42,326,62,0.114130434782609,24
-0.8,0.867054596839802,0.190206211820968,1.26364724555506,0.657958356139037,61,232,63,0.208191126279863,24
-0.7,0.79913655287081,0.182918050854962,1.14524997559086,0.528194398641972,27,226,61,0.106719367588933,24
-0.6,0.668058259915523,0.194296751336876,1.10869389602936,0.610267547539999,45,199,49,0.184426229508197,24
-0.5,0.541261760865338,0.193524799467136,0.790888432888374,0.598870795643487,45,100,50,0.310344827586207,24
-0.4,0.396891047219762,0.201370187511288,0.72700755465861,0.602835031122208,67,63,40,0.515384615384615,24
-0.3,0.55690059822952,0.179617123118617,1.04606375753773,0.596326779856668,54,179,40,0.23175965665236,24
-0.2,0.332057769335358,0.170701795518859,0.703054816155895,0.708985295866417,77,69,37,0.527397260273973,24
-0.1,0.311585448259644,0.200812476402516,0.631184108507053,0.627348960930023,70,37,28,0.654205607476635,24
0,0.284664787868884,0.204788537926824,0.574519423933703,0.544681596425415,66,36,28,0.647058823529412,24
0.1,0.204048753983944,0.189192860550508,0.591942396029335,0.545585772107001,92,11,21,0.893203883495146,24
0.2,0.181992562425092,0.189118089790512,0.481766222589952,0.59837217586755,64,14,31,0.82051282051282,24
0.3,0.189126121823991,0.192976286968352,0.562667953649458,0.531256407792837,89,3,5,0.967391304347826,24
0.4,0.182890785295756,0.193013236601532,0.598474224411701,0.555036422874329,86,10,16,0.895833333333333,24
0.5,0.169939557289927,0.21440861298549,0.693603313098318,0.569981898069444,87,32,16,0.73109243697479,24
0.6,0.183298604644092,0.194118590192482,0.576714680192459,0.663968500034604,87,3,15,0.966666666666667,24
0.7,0.263351676364629,0.18061307733738,0.828674246285272,0.636674410176329,89,39,10,0.6953125,24
0.8,0.301762757875121,0.212903458954902,0.944793700074947,0.617457807819876,80,63,12,0.55944055944056,24
0.9,0.38100929159166,0.206472933001055,0.910727385681173,0.570370713309136,73,69,38,0.514084507042254,24
1,0.416969976864538,0.174635116205921,1.01842998135804,0.718846070093238,97,57,32,0.62987012987013,24
