"constant","comparison","pval_cor","pval_mae","pval_rmse","pval_median_diff","median_log_clr","median_log_tss","median_es_clr","median_es_tss","n_both","n_tss_only","n_clr_only","n_neither"
-1,"cent vs mage",0.306067671218023,2.5155964242768,3.2446076496495,-1.64821536391249,0.122168203717204,1.73336925802969,0.446606488854793,1.40152097353273,108,642,93,274
-1,"eld vs kin",0.722531468188435,1.61578755743617,2.54781491633398,-0.758299781048019,0.0977697887486432,0.884568636146011,0.420784330470492,1.09312520587962,154,226,57,680
-0.9,"cent vs mage",0.378902119608008,2.19153031493243,2.88395202816581,-1.35284592744978,0.119748507044399,1.4810558275575,0.462441299636311,1.2831832661568,114,534,83,386
-0.9,"eld vs kin",0.782846437396207,1.38650167056776,2.14108904740295,-0.618790720887264,0.0982139782989237,0.740927243787038,0.440866508551901,0.999048178104446,153,191,52,721
-0.8,"cent vs mage",0.418731098608606,2.07131454328436,2.72376170297627,-1.26682424899123,0.122081195200282,1.38119746910695,0.462617060670191,1.22989073970959,117,475,76,449
-0.8,"eld vs kin",0.800949228278982,1.25208234919135,2.05889633302948,-0.49511710720062,0.0998723847872064,0.61636110230174,0.4419439398873,0.925425223918198,159,157,52,749
-0.7,"cent vs mage",0.534381865896508,1.69778879848684,2.28299136700007,-0.989508310090495,0.129603020367119,1.11375632672952,0.473316010601966,1.10810838721514,132,336,62,587
-0.7,"eld vs kin",0.824817598916359,1.10942369321401,1.92588221225188,-0.390656445285074,0.10099137346174,0.508402077402424,0.436167586279377,0.825668032993553,167,127,46,777
-0.6,"cent vs mage",0.556218333877699,1.58812242831691,2.22788111541578,-0.835126454838792,0.127471962076206,0.955915724934798,0.459821684096651,1.0198800453356,125,275,70,647
-0.6,"eld vs kin",0.882570405880312,0.877824971690628,1.54547535522612,-0.30287322087755,0.0976173953051037,0.40391962374932,0.428607873501373,0.744884440999708,174,92,33,818
-0.5,"cent vs mage",0.623577467334216,1.39882061349207,2.00593685618403,-0.681816045670222,0.122412672331078,0.805942251573619,0.457573157834456,0.943409728012633,138,231,62,686
-0.5,"eld vs kin",0.897756124825702,0.751841478091066,1.4304804788759,-0.191851669310444,0.102222419715578,0.296981482344358,0.439485614195812,0.654322462611399,179,67,34,837
-0.4,"cent vs mage",0.71844088643776,1.17342471291626,1.66593545959877,-0.55449619753479,0.126923711103765,0.678600618640367,0.450249125959482,0.857504982061944,144,194,49,730
-0.4,"eld vs kin",0.919008702252074,0.623721078635494,1.26839641293564,-0.142353460188789,0.100960797916858,0.230951482668856,0.433524813213863,0.58766601178077,174,47,39,857
-0.3,"cent vs mage",0.792306987464881,0.954761349499115,1.46191321812135,-0.389096812678431,0.118158065980098,0.512798780281105,0.450618524093606,0.763535267355744,146,132,49,790
-0.3,"eld vs kin",0.952657911894779,0.477537883197273,0.97010998590497,-0.0876117457141426,0.098483321425885,0.182647127846699,0.43779090027861,0.54125704831569,185,40,28,864
-0.2,"cent vs mage",0.830291336493944,0.858530403879864,1.31692692070254,-0.332490428949485,0.119228376180621,0.446302779867405,0.455559778613053,0.728324489590247,147,114,48,808
-0.2,"eld vs kin",0.965156297848537,0.381256015934786,0.816614705215391,-0.0564684001228362,0.0972035806084092,0.154905678081906,0.428421913949962,0.515548317005134,189,29,27,872
-0.1,"cent vs mage",0.899405584510109,0.652659496259796,1.03649483729537,-0.220283244085172,0.12350737586361,0.356267013868301,0.469438172247936,0.670853899149041,157,85,39,836
-0.1,"eld vs kin",0.974968690340635,0.231667384246375,0.698073160220979,-0.011633803334616,0.0922559927109792,0.107023810859895,0.426347599505522,0.443867131635861,196,16,21,884
0,"cent vs mage",0.951157514610547,0.435492409746674,0.720262580807486,-0.131079315719914,0.126343711118063,0.25816450650694,0.474673470834803,0.574176307460994,170,52,26,869
0,"eld vs kin",0.995736178482271,0.138544238907288,0.294861884938704,0.00510526708859627,0.0984858425815369,0.101902924004827,0.444057906625071,0.428373794890196,204,14,9,890
0.1,"cent vs mage",0.981898345539273,0.255399319466388,0.43472606316723,-0.0498650506882168,0.126741384030352,0.175835171778491,0.45845531864591,0.507100911842917,172,31,23,891
0.1,"eld vs kin",0.995486431437077,0.118047367262833,0.309289287460898,0.00144411452145418,0.095516933026625,0.100427756898336,0.427235215943082,0.430208967591276,205,4,9,899
0.2,"cent vs mage",0.990233258803384,0.173394337715237,0.321456862204711,-0.0164984829726963,0.124406772162952,0.147188820145185,0.454461733769353,0.488299496282505,179,14,16,908
0.2,"eld vs kin",0.989418124237491,0.210141206270145,0.473989367564585,-0.0194653092296179,0.0996853471901875,0.118953941071305,0.431787115745864,0.465920984142493,192,12,18,895
0.3,"cent vs mage",0.992890110390531,0.114729072642403,0.272502717085592,-0.00189131256595195,0.117991049245435,0.122396044670786,0.446302446627759,0.461564901555307,188,5,11,913
0.3,"eld vs kin",0.983976883277745,0.346549348932694,0.626844522190769,-0.0591112459805679,0.0984115589184858,0.157288597668824,0.441903084624383,0.500392587889382,185,23,32,877
0.4,"cent vs mage",0.990398913581191,0.162685546677929,0.338990710823675,0.00148233983630895,0.120749143059248,0.117665029969031,0.463675390903899,0.451080554949681,178,17,12,910
0.4,"eld vs kin",0.962132665233351,0.385728603303735,0.93053508575861,-0.082646537851896,0.0952063306360461,0.186297069969674,0.436182277710727,0.5420742397235,187,24,25,881
0.5,"cent vs mage",0.980418129645536,0.290387781590096,0.559823040491897,-0.0132527625301507,0.119323229992588,0.125813486443734,0.450713886180755,0.43843972214666,168,19,28,902
