"constant","comparison","robustness","n_all3","n_coeff_only","n_clr_only","n_tss_only","n_none","median_log_coeff","median_log_clr","median_log_tss","median_es_coeff","median_es_clr","median_es_tss","cor_coeff_clr","cor_coeff_tss","cor_clr_tss","mae_coeff_clr","mae_coeff_tss","mae_clr_tss"
0,"cent vs mage",0.625984251968504,159,58,28,9,863,0.225391189956717,0.124745840454527,0.264814225144801,0.553628223671819,0.454631476128724,0.598524207128292,0.961051107964073,0.991263996827336,0.939575591353205,0.404803505652192,0.131833539533087,0.490255854133028
0,"eld vs kin",0.87280701754386,199,14,13,2,889,0.100267165265186,0.10615971373663,0.101532308523922,0.441615226008632,0.437263082758486,0.436685376731499,0.978219237793655,0.982665819747585,0.995221325356857,0.179570133267971,0.113939233458104,0.146168348387995
0.1,"cent vs mage",0.684,171,31,19,29,867,0.194971208356524,0.122655725477899,0.249486585065842,0.519929004995843,0.458920761773531,0.573004289217194,0.980879924912465,0.988299737816797,0.958074523866673,0.25963751009967,0.185280859112561,0.4175719294114
0.1,"eld vs kin",0.884444444444444,199,14,7,5,892,0.096783710541384,0.10040445302916,0.1008830379166,0.434030214655949,0.437215558611745,0.43929060120841,0.993124193092125,0.993898795540896,0.995235057515482,0.130494782543358,0.140007966063636,0.131548672443037
0.2,"cent vs mage",0.649805447470817,167,27,17,46,860,0.149253351243028,0.124416266456222,0.256781141832272,0.482672498169613,0.464861013736685,0.566104229233571,0.988698130032631,0.972998383932359,0.947103513501864,0.170152089786706,0.321337631618001,0.460254537290958
0.2,"eld vs kin",0.811965811965812,190,19,20,5,883,0.110787068322511,0.10459798863775,0.0986640131287977,0.442114376337795,0.431280091933367,0.442174499173395,0.994097077757358,0.988952250661656,0.995266124976546,0.163859238906112,0.260572884745313,0.159902622751804
0.3,"cent vs mage",0.644268774703557,163,32,5,53,864,0.12668554665829,0.124105253109762,0.262792845970507,0.480028280903402,0.457637253202792,0.576454405746509,0.994420630433116,0.941479274067876,0.944340942635982,0.100386371656615,0.470244600585295,0.470850709078228
0.3,"eld vs kin",0.760330578512397,184,25,24,9,875,0.149905335678257,0.0969697726027605,0.10104456456384,0.499353495776169,0.429330657062744,0.452670285162863,0.987250065538195,0.961579056140615,0.979738479124907,0.301823021082234,0.418438545593081,0.163020013842638
0.4,"cent vs mage",0.603112840466926,155,37,13,52,860,0.115506893261627,0.120394440031366,0.265743513071465,0.436187788548379,0.460466053116789,0.579065677017245,0.986837168329921,0.925141999396306,0.951541473660375,0.163320749645986,0.552561004555405,0.452057975064631
0.4,"eld vs kin",0.674418604651163,174,40,31,13,859,0.205521511965921,0.0971108187325748,0.0992882925829691,0.571096969504192,0.434617501234093,0.443174634495864,0.962760813622142,0.972539450064494,0.980300071332546,0.420392469662059,0.500776035661928,0.166211732807879
0.5,"cent vs mage",0.571984435797665,147,46,22,42,860,0.119444449977608,0.121803189606059,0.228701433742809,0.43168832652061,0.453150186318263,0.553819852074769,0.981835596461006,0.90586998317938,0.957309618859677,0.23933176282749,0.628838926132967,0.42804879675825
0.5,"eld vs kin",0.634328358208955,170,51,38,9,849,0.280237569886721,0.102468987236852,0.101742443633209,0.646849190448132,0.436367769090892,0.442290622697226,0.946000564854413,0.930764341399418,0.995426090889375,0.58968756689996,0.697032267509063,0.148194553220103
0.6,"cent vs mage",0.464285714285714,130,58,33,59,837,0.153549633459992,0.124692396133689,0.247135032001571,0.455943360221986,0.455710044052073,0.567050300108323,0.963321315445727,0.855277831273272,0.952264116043306,0.430564470039803,0.831306521571927,0.437645312698587
0.6,"eld vs kin",0.56993006993007,163,67,39,17,831,0.336559264919751,0.0981014843401491,0.0957653595462876,0.69562809450717,0.432002366134036,0.442208628442961,0.935591119767417,0.92191279631229,0.994314459277452,0.680040161280808,0.773178832689387,0.150848676790298
0.7,"cent vs mage",0.386885245901639,118,78,46,63,812,0.195249674493484,0.121323632858589,0.276546082265287,0.505477070442415,0.447847829814682,0.590509042925812,0.950332729226638,0.807631900488138,0.941133993136302,0.545553912189517,0.988319869252099,0.510539517559684
0.7,"eld vs kin",0.480645161290323,149,95,54,12,807,0.442933848314903,0.0957724001471543,0.0952695765302989,0.806129986551908,0.425655939472974,0.432661610727933,0.908147048020464,0.896159645635605,0.995929522733087,0.912215516285511,0.986454888841065,0.13570648318354
0.8,"cent vs mage",0.358306188925081,110,96,51,50,810,0.241116576805842,0.120567023360743,0.259068604170887,0.535389381787072,0.445107652813301,0.576200657792733,0.951952154473322,0.795753426496667,0.93361531016073,0.597158377953497,1.03323966427336,0.50842707588191
0.8,"eld vs kin",0.445121951219512,146,105,66,11,789,0.541549750229626,0.0968279192436775,0.0990985119467724,0.891009664388749,0.436668778100595,0.440327236568899,0.899466846567441,0.880474580158409,0.994800115307867,1.01389266378356,1.10339084873696,0.139828900537121
0.9,"cent vs mage",0.297058823529412,101,117,63,59,777,0.331815650312223,0.122178029752084,0.268266796802391,0.616478064904302,0.461553536784823,0.58270302043166,0.929703241109108,0.778709794529649,0.945694098084107,0.803420055518174,1.20035243238893,0.491338192545267
0.9,"eld vs kin",0.401759530791789,137,124,67,13,776,0.673894687856502,0.101747969136783,0.0894418227253126,0.998424937890191,0.439485152309937,0.447325077572057,0.877591423218364,0.827452797437574,0.972659935407582,1.20901480480265,1.33268528387411,0.175986035916506
1,"cent vs mage",0.285310734463277,101,136,62,55,763,0.421483241182908,0.123164378253299,0.237087922551779,0.690495868052188,0.448157928151024,0.559716342283825,0.909336626107484,0.719582835228425,0.900851709372238,1.01589144096457,1.36212564258505,0.443538543333936
