"constant","comparison","feature","coeff_padj","clr_padj","tss_padj","coeff_log10","clr_log10","tss_log10","coeff_est","clr_est","tss_est","coeff_se","clr_se","tss_se"
-1,"cent vs mage","7",5.10229525355294e-06,2.82536361930905e-13,6.7540192058246e-12,5.29223441376255,12.5489256513146,11.1704377087329,2.81451520089867,4.12130599110484,3.82522314643104,0.414294826729665,0.420017284084642,0.417026241844078
-1,"cent vs mage","12",6.05792956264673e-09,0.0128518064050208,0.000603216178766409,8.21767578064524,1.89103582512678,3.21952701883797,-2.71095304174453,-1.41269597257109,-1.71688745772275,0.351360647220552,0.345496917364687,0.351448622990106
-1,"cent vs mage","14",0.0151176326672471,1.70192135942562e-10,1.73518205916985e-09,1.82051621148335,9.76906051120593,8.76065495133723,1.35278360791371,2.65353079639086,2.35774724861561,0.259110669562713,0.263792747526993,0.259098663398285
-1,"cent vs mage","20",0.020715607579845,2.03590550950188e-10,4.96798900289032e-09,1.68370232450885,9.69124238235405,8.30381937418199,1.33493136264142,2.63705855736185,2.33269554395699,0.268305187125393,0.265045092633957,0.26896275500224
-1,"cent vs mage","21",0.00199539345804732,5.06499820138275e-12,6.79094873108716e-11,2.69997145596184,11.2954207045248,10.1680695482683,1.51417437497718,2.81582435352736,2.50775661557999,0.260814260932787,0.264473368812197,0.260701735976618
-1,"cent vs mage","22",7.54253943927127e-12,0.00105115634883773,2.01298534887026e-05,11.1224824102596,2.97833268227109,4.69615938602936,-2.94899881357976,-1.6503661902711,-1.94905439046593,0.322061484020444,0.326591221344152,0.321999050642878
-1,"cent vs mage","24",0.000138206873766509,2.7762412072066e-12,8.3605373683101e-11,3.8594703566389,11.5565428039204,10.0777658076577,3.12320519164236,4.45452900749953,4.13344214870716,0.491230898297113,0.480293669439103,0.487513361700955
-1,"cent vs mage","26",0.0156514287918214,9.03585318508316e-10,1.6561027074017e-07,1.80544601031689,9.04403083412908,6.78091273284424,1.75415176213557,3.05725676697912,2.73347510574069,0.373423078126708,0.371561014139292,0.37088030516348
-1,"cent vs mage","39",0.000826552898178684,6.74845179133189e-10,5.18910359122286e-09,3.08272934699035,9.17079585022127,8.28490765930172,2.23826348338939,3.53629115950844,3.25364124523168,0.414756122313133,0.422232457013257,0.416567295699827
-1,"cent vs mage","42",0.00212230889957228,1.9089364835833e-08,4.61892377208239e-08,2.67319140478138,7.71920852173111,7.33545920502714,2.12507860978147,3.3863654974457,3.12810154543547,0.413654543860561,0.410589145473337,0.413265171294008
-1,"cent vs mage","51",5.22149669949769e-10,0.00125878321227494,6.21505367493545e-05,9.28220499217701,2.9000490576757,4.20655511631797,-3.11868954182104,-1.81991773152371,-2.11910292593741,0.38865023583873,0.368841329037042,0.384571339710026
-1,"cent vs mage","53",6.98335569166209e-08,0.0111382806230355,0.0015572744042734,7.15593583695197,1.95318184449074,2.80763485450858,-3.04272240691346,-1.74706760573273,-2.03731527561394,0.445466003814334,0.446004769733947,0.45190137288834
-1,"cent vs mage","56",0.0290573211643745,4.19908294050812e-09,1.69368899323049e-06,1.5367444264164,8.37684554706979,5.77116633481061,1.64250053776642,2.93867248844308,2.62556450738385,0.377473757491792,0.370454528499932,0.372763049796389
-1,"cent vs mage","57",1.42797421131994e-08,0.00166098109208274,0.00020837190698492,7.8452796356849,2.77963531134805,3.68116083366353,-3.2886597249936,-2.0150102303241,-2.33399214345514,0.4447852867763,0.424388517015912,0.464108326177423
-1,"cent vs mage","72",6.16981997578653e-08,0.0203575697165417,0.00245652113911687,7.20972750771119,1.69127406924752,2.60967949427603,-2.77503532368277,-1.4662506070516,-1.74934861495122,0.387737928380417,0.362525229424066,0.391729395686137
-1,"cent vs mage","100",2.47356992081005e-08,0.000502361280471418,0.000105619101456153,7.60667580885234,3.29898384125658,3.97625753154829,-4.04343542414651,-2.78516817627278,-2.92999633786977,0.565634072006214,0.564229061999951,0.563814561306511
-1,"cent vs mage","103",4.36736565604957e-07,0.0278164901137577,0.00631545330410956,6.359780445414,1.55569767018843,2.19959547164737,-2.87213722576786,-1.54892813266918,-1.83183574085583,0.435116500411805,0.426204215114215,0.439648249339419
-1,"cent vs mage","106",0.0431578258752542,6.1783684600777e-07,4.34010218814512e-07,1.36494044151838,6.20912619519176,6.36250004485959,1.41832682874976,2.69640344301858,2.42605685926001,0.33823915671189,0.323574734680804,0.33809178243712
-1,"cent vs mage","114",1.10724921295205e-15,3.8047492700403e-09,3.29799160699227e-11,14.9557546197456,8.4196739576124,10.4817504539194,-4.99609685826404,-3.76617226739366,-3.99343473156032,0.487120493984248,0.46975842202921,0.482693779581916
-1,"cent vs mage","124",6.24876677731154e-08,0.0220092891075696,0.00260324809449524,7.2042056842007,1.65739398478176,2.58448444082818,-2.935573849239,-1.66584667084191,-1.90068893488309,0.426415518112261,0.429516965619466,0.422861950864162
-1,"cent vs mage","132",0,4.40234536325246e-11,4.35518023761141e-14,15.9557546197456,10.3563158901172,13.3609938671591,-5.64032873354033,-4.42493801883724,-4.71305180266593,0.48149063349667,0.481125690397539,0.489783534186892
-1,"cent vs mage","143",0,6.5900003774039e-11,4.81422115576327e-12,15.9557546197456,10.1811145605343,11.3174739629763,-5.22676920063633,-3.92550152390546,-4.16371679781371,0.449980064576714,0.451991435687453,0.449085045949388
-1,"cent vs mage","145",4.64278989044998e-06,0.0212643426024697,0.00928884860198878,5.33322096989465,1.6723480391683,2.0320381155858,-3.16528356394795,-1.76602826535194,-2.10349579938173,0.514492040599374,0.484667608245001,0.516288708171489
-1,"cent vs mage","146",8.14698413752256e-09,0.00134500569430541,0.000101161124308339,8.08900312927585,2.87127587699973,3.99498635253647,-3.28071353677208,-1.92519833995241,-2.22240031737362,0.421576473857765,0.402870135624893,0.41756779332607
-1,"cent vs mage","148",1.20892890475112e-09,0.000211030830683468,1.62857815952605e-05,8.91759923857856,3.67565409153844,4.78819139372402,-3.96171475838507,-2.69944284148134,-2.99607649772411,0.504313079682283,0.488623831126917,0.505300080261101
-1,"cent vs mage","156",7.25406775743621e-07,0.0383861880510455,0.00912050360985174,6.13941839216016,1.41582501345159,2.03998118042804,-2.86496422778412,-1.44719158781162,-1.76272017187835,0.445040915222446,0.405014053589738,0.420931216225531
-1,"cent vs mage","168",0.0409590623961128,1.40548900873345e-06,3.70579384486892e-06,1.38764999345935,5.85217254633194,5.43111874436039,2.22805524227627,3.5548229087244,3.09732614200711,0.453447620782609,0.445671223605109,0.463939723288005
-1,"cent vs mage","169",1.3392404089456e-10,8.36711275104308e-05,6.12204992504377e-06,9.87314145517121,4.07742437863878,5.21310313307214,-3.74479167704647,-2.46916557722558,-2.69018655655951,0.44288928758099,0.417893821501659,0.432915799953033
-1,"cent vs mage","173",3.0182452114515e-07,0.00745386143698913,0.00076595150424399,6.52024547971808,2.12761868479258,3.11579872658928,-3.43253259427673,-2.05172671452528,-2.36603171985027,0.501857754712673,0.486058262390719,0.501722172606091
-1,"cent vs mage","191",6.02307098166969e-06,0.00882700706122806,0.00154478759836033,5.22018201865479,2.05418652599551,2.81113122575462,-3.21797434337939,-1.89096720645638,-2.20488108942621,0.459754363494455,0.44925436665507,0.45634117996128
-1,"cent vs mage","194",1.65585201218423e-06,0.011113935172345,0.0012962034851425,5.78097847984805,1.95413214078574,2.88732681518026,-3.17150389893403,-1.87559235949789,-2.18792123582033,0.480027250181137,0.457879606506924,0.476663839026259
-1,"cent vs mage","210",0,1.01663931902548e-12,3.87537224533219e-14,15.9557546197456,11.9928330977559,13.4116865753953,-5.69679510593181,-4.35485260308161,-4.59165499342209,0.453498067089355,0.451235089214824,0.454892124784013
-1,"cent vs mage","219",0,2.17145400387109e-08,4.20479497820732e-09,15.9557546197456,7.66324936550808,8.37625517513455,-5.11445509839198,-3.83641057108153,-4.25783397004314,0.452164986161108,0.457741477810487,0.465715925550395
-1,"cent vs mage","242",3.22919304435468e-06,0.0322176804635423,0.00304410939216036,5.49090599165302,1.49190573015349,2.51653974495075,-2.78238883235691,-1.63196140157668,-1.91013052341768,0.433983766478974,0.433290453194232,0.450338142374917
