"constant","comparison","feature","clr_padj","tss_padj","clr_log10","tss_log10","clr_est","tss_est","clr_se","tss_se","direction"
-1,"cent vs mage","7",5.2299389649108e-10,0.000744274912587388,9.28150337946105,3.12826661960612,4.17694560667676,2.74801328151407,0.421269675230632,0.41681302157857,"CLR_more_sig"
-1,"cent vs mage","24",3.69438471451908e-10,0.00269082711804711,9.43245788131239,2.57011420416492,4.49618556734013,3.05311473618129,0.478129073408586,0.492612917643704,"CLR_more_sig"
-1,"cent vs mage","57",0.0469359665734475,3.31532207984131e-07,1.32849423408464,6.47947427398527,-1.98681894926201,-3.44108382131111,0.430800228062601,0.46416319684331,"TSS_more_sig"
-1,"cent vs mage","100",0.0143854197250147,8.27029132590321e-08,1.84207746212968,7.08247919189802,-2.73610373888661,-4.15039113546694,0.562422036911609,0.570185091507174,"TSS_more_sig"
-1,"cent vs mage","114",3.3397477680028e-07,5.68387929315388e-15,6.47628633172167,14.2453551536288,-3.68697255664033,-5.10207795083878,0.460613108123993,0.484784889527115,"TSS_more_sig"
-1,"cent vs mage","132",8.56320364818475e-07,0,6.06736372756163,15.8096265840673,-4.27034919517787,-5.70859091814342,0.472927311055197,0.498601099020443,"TSS_more_sig"
-1,"cent vs mage","143",8.22749223269049e-07,0,6.08473251903678,15.8096265840673,-3.91114991521096,-5.30486571042469,0.452496843975206,0.453230793871214,"TSS_more_sig"
-1,"cent vs mage","146",0.0245286025309439,7.68476219965685e-08,1.61032719416574,7.11436956693778,-2.02215639413174,-3.38963983714877,0.3978766431959,0.426984957588226,"TSS_more_sig"
-1,"cent vs mage","148",0.0118589927489655,9.01227413214412e-10,1.92595219648128,9.04516560653245,-2.58715524549173,-4.1474446010895,0.476617286669327,0.509371352834317,"TSS_more_sig"
-1,"cent vs mage","169",0.00436986539441905,3.11387839215057e-09,2.35953194045781,8.50669835215622,-2.37194442864237,-3.81741888241721,0.408222435162975,0.441327888425471,"TSS_more_sig"
-1,"cent vs mage","210",1.96868933315109e-08,0,7.70582281181676,15.8096265840673,-4.3812867224774,-5.78649432425997,0.461211205213195,0.467538376038844,"TSS_more_sig"
-1,"cent vs mage","219",4.66341634314667e-07,1.55014889813288e-15,6.3312958096239,14.8096265840673,-3.81647614621475,-5.34146105830548,0.461424780832356,0.476602146136824,"TSS_more_sig"
-1,"cent vs mage","274",0.0498906439355107,1.06944646563423e-06,1.30198089061215,5.97084095046744,-1.9712320905968,-3.48367214816183,0.488288526056182,0.499754228060308,"TSS_more_sig"
-1,"cent vs mage","289",0.0455651532443912,1.09248711787351e-07,1.34136716477199,6.96158367533643,-2.44024677323357,-3.892646884012,0.473322115256597,0.493436798231095,"TSS_more_sig"
-1,"cent vs mage","353",6.54483305828699e-06,2.59017759338222e-10,5.18410142669755,9.58667045785629,-3.18967143819626,-4.47388825531836,0.437343647080426,0.434546755316987,"TSS_more_sig"
-1,"cent vs mage","464",0.0404772345766774,7.2029460741921e-07,1.3927891663539,6.14248983661419,-2.15870151468807,-3.58516688083495,0.478443292441014,0.477030501419091,"TSS_more_sig"
-1,"cent vs mage","528",0.0327150324543733,1.64161277592309e-06,1.48525264453119,5.78472927663936,-2.05486043877144,-3.46747680867854,0.418688187362489,0.43234448239814,"TSS_more_sig"
-1,"cent vs mage","531",0.0418888421584179,5.63380161991574e-08,1.37790164372471,7.24919844966348,-2.10729447395381,-3.54796272606992,0.447826277705168,0.466465309471025,"TSS_more_sig"
-1,"cent vs mage","675",0.0016521058855869,1.38521635417345e-11,2.78196212163281,10.8584823897147,-3.04785722497939,-4.34339424384294,0.472225603219916,0.477689964448514,"TSS_more_sig"
-1,"cent vs mage","770",0.00826514498940807,4.01802173383396e-12,2.08274952351449,11.3959877184443,-2.07969112189928,-3.51125358825972,0.330203141018566,0.350426820590544,"TSS_more_sig"
-1,"cent vs mage","819",0.0428905931512702,2.23997432626224e-06,1.36763794768626,5.64975695935625,-2.01824734313294,-3.30925719799715,0.423638163708541,0.429936934951213,"TSS_more_sig"
-1,"cent vs mage","917",0.0197693343526086,2.30100762203043e-08,1.70400795344079,7.63808194273932,-2.34360567993321,-3.80193741511404,0.480933540470034,0.497859020175744,"TSS_more_sig"
-1,"cent vs mage","921",3.56000639479706e-07,1.67932797297728e-14,6.44854922190842,13.7748644778081,-3.792966203223,-5.28680627773331,0.469542591053541,0.487364960521538,"TSS_more_sig"
-1,"cent vs mage","966",0.0360975867984722,3.16542840515946e-07,1.44252183064665,6.49956750479164,-2.30305607742367,-3.70690481905247,0.520871750728414,0.523328459816956,"TSS_more_sig"
-1,"cent vs mage","1004",0.00759292746572416,9.47232265538321e-08,2.11959074886253,7.023543517012,-2.29678796136,-3.79558929544182,0.456503192755094,0.453971203953448,"TSS_more_sig"
-1,"cent vs mage","1019",0.00022457863090913,9.84959688766016e-13,3.64863157006816,12.0065815434158,-2.64721840709523,-4.08622382417054,0.39122558829606,0.400111940258833,"TSS_more_sig"
-1,"cent vs mage","1058",0.00926554378954618,4.2124631185104e-10,2.03312908709858,9.37546388849391,-2.59421547023784,-3.99160367242373,0.462249922142567,0.447475450286858,"TSS_more_sig"
-1,"cent vs mage","1079",0.0205803426392754,8.64794109752466e-09,1.68654739900469,8.06308727709211,-2.0652034651124,-3.44637098579493,0.405097944137536,0.41104730866355,"TSS_more_sig"
-1,"cent vs mage","1098",1.47409622696336e-10,7.64551306286539e-05,9.83147416540835,4.11659336533409,4.51570950411632,3.08842022205412,0.434789340927492,0.441950576999262,"CLR_more_sig"
