"constant","comparison","feature","coeff_padj","clr_padj","tss_padj","coeff_log10","clr_log10","tss_log10","coeff_est","clr_est","tss_est","coeff_se","clr_se","tss_se"
-1,"cent vs mage","7",9.61750060793076e-06,1.24595131821338e-15,2.09687267445458e-12,5.01693777756901,14.9044989260912,11.6784279398068,2.76018126208592,4.17715801341584,3.83473971145378,0.417057891157761,0.419394372462775,0.415638349848643
-1,"cent vs mage","12",6.71760049144138e-09,0.0345424941417222,0.00335233922888065,8.17278582805043,1.4616463073916,2.47465204082438,-2.76530631523066,-1.34833785122541,-1.68143416321728,0.349465524438583,0.344849733878925,0.350882435455518
-1,"cent vs mage","14",0.0373479984738828,7.87643936322986e-15,1.09931584784574e-10,1.42773266761136,14.1036700660606,9.95887751115328,1.29553903868695,2.71452137369389,2.38794452399106,0.259440779219977,0.263423199276919,0.259230178614293
-1,"cent vs mage","20",0.0406725144580497,1.57340249695605e-14,7.32007780205662e-10,1.39069897779212,13.8031601649503,9.135484302982,1.26504729579582,2.69140494792279,2.36205062084415,0.268281887099176,0.265306449099594,0.268600836394796
-1,"cent vs mage","21",0.0134295545579314,4.07591960650844e-16,6.3695557155021e-12,1.87193839211465,15.3897743906112,11.1958908591929,1.45254235871482,2.86727384264914,2.53299911688609,0.260563567070195,0.263728635598045,0.261427790453416
-1,"cent vs mage","22",1.34057111581576e-11,0.00386179134801066,0.000169494206144257,10.8727101422278,2.41321119478644,3.77084514278588,-3.01958713477166,-1.59122185112563,-1.934057277279,0.322556971841318,0.326199726509349,0.323565487095574
-1,"cent vs mage","24",3.36720511855772e-05,7.35329061615041e-14,1.13014790836057e-10,4.47273042707956,13.1335182695381,9.94686471440932,3.0745315673176,4.47274304303142,4.18961158199577,0.487701346779733,0.480748934318739,0.495856396034302
-1,"cent vs mage","26",0.0294986217324838,7.71467286737905e-11,3.0192186402347e-08,1.53019827513913,10.1126824850129,7.52010543589732,1.66716801793928,3.11212429481967,2.74621534336227,0.373047682038534,0.373932164196683,0.372207631155073
-1,"cent vs mage","39",0.0016371289340435,1.86483367599759e-11,1.275342963676e-09,2.78591711586077,10.7293598967334,8.89437300958075,2.20036238433941,3.62375325078442,3.24993272061601,0.417203961949744,0.425657306229692,0.415842288492145
-1,"cent vs mage","42",0.0069790603519375,2.00757508456574e-11,1.87261824448765e-08,2.15620304606439,10.6973282028599,7.72755074969944,2.03701847187501,3.44965570888381,3.13296487911278,0.412515721715837,0.412135628954634,0.412660047268481
-1,"cent vs mage","51",4.12665036470939e-10,0.0033419172266401,0.000443230525091179,9.38440232567306,2.47600431101313,3.35337033757983,-3.19423438408559,-1.75541870950893,-2.07593971807606,0.387069002942861,0.362577021726759,0.385043404766841
-1,"cent vs mage","53",6.53131109411841e-08,0.0268760680747266,0.00297378288507946,7.18499962978368,1.57063426755102,2.52669074235541,-3.10152798936639,-1.70018507449122,-2.00395335531521,0.44922880733488,0.44330567949569,0.449049405769594
