"constant","comparison","n_all3","n_coeff_side_clr","coeff_clr_slope","coeff_clr_int","coeff_clr_r2","n_clr_side_coeff","clr_coeff_slope","clr_coeff_int","clr_coeff_r2","n_coeff_side_tss","coeff_tss_slope","coeff_tss_int","coeff_tss_r2","n_tss_side_coeff","tss_coeff_slope","tss_coeff_int","tss_coeff_r2"
-0.5,"cent vs mage",97,54,0.81774784922376,-1.46120112474201,0.906987846513535,43,1.3132794366514,2.99503374596925,0.803019025894182,50,0.907110594137677,-0.887372392681689,0.930758809423075,47,1.11586496959465,1.40058077700436,0.889730588854289
-0.5,"eld vs kin",149,84,0.468360638078716,0.634648078705978,0.772451940016334,65,1.08130566390298,2.33788459252149,0.97270818572436,87,0.623122635804818,0.410409756180416,0.783083560246947,61,1.07716185611359,1.48341567254848,0.986056795013997
-0.4,"cent vs mage",108,64,0.711538101996351,-0.738593331365842,0.913135813022096,44,1.28796363453509,3.1059724694145,0.788968631724372,62,0.791960453538608,-0.225319261201433,0.968686409157496,46,1.10768703047503,1.70855511865668,0.827226850559347
-0.4,"eld vs kin",158,82,0.825817955225895,-0.741227335231937,0.90471380698001,75,1.04519461743071,1.29479490645721,0.979987408148669,121,0.853179662277429,-0.36567557592418,0.892284926348402,37,1.04265403885161,0.270692629324077,0.974209646215543
-0.3,"cent vs mage",105,49,0.780325531760446,-1.5885337551742,0.95567917410933,56,1.29432271501077,1.99135764338477,0.854375675989231,48,0.810458405672791,-0.481931208976643,0.941552897906603,57,1.10485244941444,1.24932183638292,0.872555671906687
-0.3,"eld vs kin",148,81,0.523835662063016,0.561573852027892,0.738956492265802,66,1.07265120402596,2.01398833974049,0.972879376640152,81,0.608782563169428,0.191805217972427,0.804057708926657,67,1.08619467879088,1.66395175505681,0.965334213053101
-0.2,"cent vs mage",123,72,0.765896806149582,-0.713127888707664,0.938570847284875,51,1.25030298242954,3.29849075727661,0.69574163044112,69,0.885244996619938,-0.453014665480571,0.959857757637047,54,1.00013077823665,1.34134266383569,0.931602482631816
-0.2,"eld vs kin",160,88,0.906223392130125,-0.488110743572574,0.959133388483036,71,1.05512032887364,0.808580871102935,0.985831218478753,68,0.900373060216571,-0.136827087249291,0.968962340909435,91,1.08956334457674,1.06998027361738,0.938128581541303
-0.1,"cent vs mage",114,53,0.749836841444695,-0.463825577967614,0.939738117836998,61,1.19174963873371,1.37126390789489,0.875129591496838,43,0.871285098999981,-0.0310161637266663,0.972294058677817,71,1.12564813831344,0.834482930483279,0.89557474475086
-0.1,"eld vs kin",164,82,0.944293803400716,-0.506713822589323,0.987868076563664,81,1.08104849867916,0.822286436732089,0.970157724165299,91,0.734338346677773,0.287344114541863,0.854695463456699,73,1.13121085750492,0.366628497441338,0.991313917731556
0,"cent vs mage",126,65,0.928591814112977,-0.332793454397775,0.97584931097256,61,1.22385797847415,2.25949841220168,0.640985892074667,81,0.932616410110308,-0.446780142130748,0.951693931203398,45,0.983143662743373,0.452366110403939,0.974064048276461
0,"eld vs kin",161,128,0.938417590920544,-0.37461206372824,0.989745243212179,32,1.08320638074709,0.0661372149549386,0.995872749871067,128,0.88952903048115,-0.261289263450975,0.982780992893538,32,1.02073801469852,0.258479966042582,0.986502733744967
0.1,"cent vs mage",123,56,0.776302870675921,-0.436697825418269,0.941016293868991,67,1.0543025207236,1.08594682925713,0.950107573750324,90,0.912175765176717,-0.131475957048945,0.967950259396759,33,0.992067306756675,0.481057802378605,0.988190568985118
0.1,"eld vs kin",151,108,0.822995297782587,0.20852614375827,0.894692286898499,43,1.08352488941284,0.109229930411338,0.994272874996538,94,0.68713589339254,-0.0651694756068725,0.862926713115492,57,1.01960787113216,0.549491817655918,0.988566470852715
0.2,"cent vs mage",116,97,0.88989603064287,-0.672776581566058,0.90768297787231,19,0.934610453459251,0.907126266241627,0.81850928756688,80,0.961297083772885,-0.379867774455434,0.974742019974062,36,0.970575180081125,0.638181179544774,0.957704445290548
0.2,"eld vs kin",145,48,0.951777437453506,-0.248559706494991,0.989853975244082,97,1.04055807452842,0.679726852327332,0.982750055607163,75,0.912651629744245,-1.24652528572975,0.972386084949368,70,1.04430943183626,0.930778389247956,0.938981582073586
0.3,"cent vs mage",114,26,0.957064622468493,-0.267221373878584,0.971913291133249,88,1.0038286003972,0.569164542282806,0.973245897208562,64,0.906963915651086,-0.463537389635834,0.964876760444774,50,1.14115623600503,0.97576559516118,0.937824635085393
0.3,"eld vs kin",149,104,0.819566785938753,-0.369194926866376,0.949922016363815,45,0.996164971614611,0.574256430038195,0.996100079325956,79,0.919244420858992,-1.03710422168752,0.979529188930784,70,1.3750488926306,0.25708694630208,0.78092787776965
0.4,"cent vs mage",97,60,0.7884698356342,0.118102811487029,0.955115366703703,37,1.07837287403017,0.316952913507981,0.95225435997257,70,0.637005086311418,-0.198431137803366,0.851704647829946,27,1.14621683732756,1.37334321302531,0.969541270649679
0.4,"eld vs kin",149,81,0.858910215998899,-0.593758912037697,0.973134238802516,68,1.49003663877053,0.0244061918809963,0.693415031524841,85,0.919475690440688,-0.745498577757883,0.987225302058421,64,1.72776477809316,-0.722679849331384,0.702382700901273
0.5,"cent vs mage",104,67,0.883329273962876,-0.230505309513608,0.962104853341285,37,0.997773934315799,1.36772219302182,0.918378692053397,70,0.686501897587724,-0.379393463385663,0.898750328195848,34,1.26018333035463,0.718661719126161,0.944658263929623
0.5,"eld vs kin",155,83,0.87202999464774,-0.763200833523765,0.97013474820241,71,1.05987908627109,0.627447463129537,0.965592886377584,81,0.843402957333826,-0.569511984952301,0.977595801418747,73,1.08160702314933,0.587653394048798,0.979284634116326
0.6,"cent vs mage",103,64,0.806572972572974,-0.198999274625923,0.940103941742338,39,1.08942672586742,1.03241146718386,0.949748978234314,65,0.567072326184633,-0.800591326347026,0.797180151059276,38,1.16723715651292,1.63191002217193,0.951624085168023
0.6,"eld vs kin",137,79,0.886981277209732,-1.04840837505409,0.974443491333869,58,1.25292788861063,0.761013648186996,0.816044731878786,79,0.850255641705271,-1.49404321437364,0.9640969517411,58,1.24741424213536,0.832722419251693,0.820951516715549
0.7,"cent vs mage",90,61,0.803662901105441,-0.152312663737325,0.935269495930428,29,0.94885108911743,1.65154798074524,0.9056466491083,71,0.621565371962282,-0.607316022252559,0.824632566489619,19,1.26282493493478,2.1763331252086,0.92445849165837
0.7,"eld vs kin",121,77,0.857820672823622,-1.53998721418687,0.972442407757245,44,1.19886708483733,1.02561980527482,0.942155276833637,78,0.795192061198107,-1.9528187765969,0.93204396325625,43,2.09859336672117,-1.21766893661524,0.660627721748689
0.8,"cent vs mage",81,65,0.733087136221853,-0.458058991431137,0.888623064380324,16,1.10479191641347,1.65710946893978,0.912588075964318,66,0.591166073154831,-0.837413892120799,0.777961404438544,15,1.24363831463921,2.91511284777415,0.935915057920595
0.8,"eld vs kin",116,81,0.889882684639055,-2.07252969462895,0.962240584280004,35,2.10761426250505,0.0810264249106806,0.744672145303013,81,0.835039211054231,-2.45905711133914,0.921805292735324,35,2.05633652181704,0.424117678343324,0.726534269426671
0.9,"cent vs mage",93,79,0.647460259852378,-0.559270842014269,0.855451376305857,14,1.08573677523926,1.15090079797369,0.89225068586373,78,0.580842081434802,-0.847187459593211,0.848426524482471,15,1.3164295526842,2.58923519830564,0.940122185338256
0.9,"eld vs kin",114,78,0.789010075320363,-2.47703508307597,0.943058115533941,36,2.17356671404009,0.0191547693425554,0.69965985183931,78,0.839915257669106,-2.73946003427178,0.937084646360554,36,1.27478274372354,2.0126509710529,0.919348081956363
1,"cent vs mage",79,67,0.443558239967425,0.209737888183456,0.629989060352438,12,1.40216522105497,2.02443908455804,0.959114721397742,67,0.405950048705643,-0.694389392308942,0.639869858233426,12,1.2941164201265,4.22159172485685,0.815787245326137
1,"eld vs kin",112,88,0.835854915854792,-1.70748840802458,0.959901471731626,24,2.99737430329487,-1.42228862625874,0.633378234132355,88,0.774876285053361,-1.39323253945598,0.957864460080676,24,3.04972345652277,-0.855814805963549,0.667034447393331
