"constant","median_log_const","median_log_std","mean_log_const","mean_log_std","n_both","n_const_only","n_std_only","robustness","replicate"
0.8,0.264580505366242,0.121864478124694,1.33203574230661,1.03357881168174,148,65,56,0.817567567567568,7
0.9,0.350278232865617,0.122050479442262,1.45458209809054,1.03428171732638,137,89,64,1.11678832116788,7
1,0.445876759315881,0.115709564933377,1.58912066721169,1.0348758290417,136,107,68,1.28676470588235,7
-1,1.76167786533219,0.111898793487277,2.53908866127814,1.02830591755461,113,658,94,6.65486725663717,8
-0.9,1.56770811188322,0.119315003326297,2.31104429320472,1.03030743591761,117,576,86,5.65811965811966,8
-0.8,1.33691712045027,0.116623202087447,2.10053719043119,1.02638138972202,125,452,78,4.24,8
-0.7,1.17082491943786,0.119420616182384,1.91427926349022,1.03139163158068,126,366,77,3.51587301587302,8
-0.6,0.97842209834525,0.115546465367173,1.737509649436,1.02834074680097,134,296,71,2.73880597014925,8
-0.5,0.821807716632125,0.114008366784013,1.57980331679601,1.03596375571293,146,228,57,1.95205479452055,8
-0.4,0.689133785713981,0.11812988062525,1.44577946787216,1.03987234597907,150,194,56,1.66666666666667,8
-0.3,0.560199148594046,0.114174030942983,1.34009253908606,1.03017900437963,151,159,54,1.41059602649007,8
-0.2,0.43582026771554,0.118615049865044,1.22923727081417,1.04300541842523,157,115,48,1.03821656050955,8
-0.1,0.334903150768407,0.116022013856529,1.14733185613271,1.03486639150309,161,89,44,0.826086956521739,8
0,0.263186367289837,0.113891654351686,1.0769672123127,1.03640852762072,168,57,33,0.535714285714286,8
0.1,0.185490091003351,0.113757349066974,1.03546572038261,1.02925729630729,176,31,26,0.323863636363636,8
0.2,0.142696685885943,0.118425112553677,1.01333482251271,1.0375212482184,189,12,17,0.153439153439153,8
0.3,0.113905018266441,0.11223156341793,1.01112563648257,1.0382022349153,194,4,9,0.0670103092783505,8
0.4,0.10470943603857,0.121835835806616,1.03345900564404,1.03993011252785,196,4,10,0.0714285714285714,8
0.5,0.112975377691132,0.110802396774679,1.07381774859765,1.02895342186431,179,17,25,0.23463687150838,8
0.6,0.148143367390609,0.117107482244892,1.15409023472103,1.03593316477814,169,34,35,0.408284023668639,8
0.7,0.204794291597142,0.112118698723555,1.22880876848309,1.02685005191275,160,46,41,0.54375,8
0.8,0.26441062222888,0.116827548358596,1.33117151862791,1.02905922172897,152,61,53,0.75,8
0.9,0.341181608708523,0.114670593855898,1.44451539918092,1.03687397692657,138,85,63,1.07246376811594,8
1,0.450817045643999,0.10971551879941,1.58416482214797,1.03759807744037,138,105,70,1.26811594202899,8
-1,1.77304316202249,0.116554202705804,2.54787010284228,1.0327721319878,110,653,92,6.77272727272727,9
-0.9,1.5483394598495,0.120439770528938,2.32785874181278,1.04489397720516,119,572,85,5.52100840336134,9
-0.8,1.36077094628278,0.114735411906542,2.10821606836514,1.03308625071371,122,467,79,4.47540983606557,9
-0.7,1.16352862788919,0.120539196844228,1.89990328838162,1.03293874737607,130,362,76,3.36923076923077,9
-0.6,0.991442482157808,0.114903561133176,1.75165596488143,1.03094270234307,132,288,69,2.70454545454545,9
-0.5,0.831319795923888,0.121147324213117,1.58066097378618,1.0434281228191,143,234,61,2.06293706293706,9
-0.4,0.690654636991697,0.110489061379647,1.44809048153664,1.0322319900715,146,191,53,1.67123287671233,9
-0.3,0.567519433186516,0.115614709669294,1.32604196435738,1.03496169603499,153,153,53,1.34640522875817,9
-0.2,0.442555429119806,0.12006364951837,1.22494905103313,1.03571947360761,153,120,50,1.11111111111111,9
-0.1,0.345710297251903,0.117245791833088,1.13425683741495,1.02935717474653,162,91,41,0.814814814814815,9
0,0.257322914908345,0.110152123269938,1.07946159033004,1.04142344304978,171,59,30,0.52046783625731,9
0.1,0.192186248505556,0.120776093643112,1.03790304238003,1.03239213664391,178,39,23,0.348314606741573,9
0.2,0.143552787995973,0.109489978242135,1.0127594056902,1.03422026209635,188,16,15,0.164893617021277,9
