"constant","comparison","robustness","n_all3","n_coeff_only","n_clr_only","n_tss_only","n_none","median_log_coeff","median_log_clr","median_log_tss","median_es_coeff","median_es_clr","median_es_tss","cor_coeff_clr","cor_coeff_tss","cor_clr_tss","mae_coeff_clr","mae_coeff_tss","mae_clr_tss"
0.4,"eld vs kin",0.658682634730539,110,27,11,19,950,0.278330732344845,0.175552140691431,0.151470463141931,0.650902352760607,0.452599985555367,0.440073527859878,0.988596805867746,0.96542524928072,0.978290690017808,0.266866761398216,0.397974082927082,0.179818535114252
0.5,"cent vs mage",0.569444444444444,82,36,24,2,973,0.184701701830845,0.184270272764926,0.235477162945221,0.437338239980449,0.430319479454356,0.517510410673938,0.9569950914236,0.946943769056713,0.971365160740524,0.230091712402709,0.367488485107738,0.214419066975001
0.5,"eld vs kin",0.612244897959184,120,42,32,2,921,0.279037048221793,0.17071347077026,0.145389842151034,0.647361750513424,0.43682114607766,0.434637612620028,0.941377394635509,0.960448815831247,0.989608140276078,0.540503428901155,0.461131408359364,0.143984373555498
0.6,"cent vs mage",0.390532544378698,66,53,40,10,948,0.199235435380005,0.179997355004736,0.262891402320724,0.454848037917973,0.462929841989846,0.581522789371829,0.890580728425724,0.706883743409896,0.925615334636804,0.374249570713435,0.58860412705331,0.279617957472015
0.6,"eld vs kin",0.538860103626943,104,47,34,8,924,0.360142611577912,0.168664055421119,0.156265964420653,0.774482232737557,0.429171710182918,0.438095159134117,0.924698461915014,0.924494186390829,0.98961731683722,0.592598908902067,0.626065073765296,0.141419259315578
0.7,"cent vs mage",0.517985611510791,72,31,9,27,978,0.283866870382799,0.199504985328371,0.305201710724748,0.541575641634326,0.469570061371386,0.577589400770543,0.939357347550591,0.847291942056334,0.957329977617097,0.32619151176072,0.46516650084515,0.21186987144427
0.7,"eld vs kin",0.569832402234637,102,29,37,11,938,0.402553273639313,0.1674836586384,0.140770149481873,0.837001767719863,0.430466569662897,0.427574467874882,0.961226756872101,0.970800754574107,0.986892504727597,0.492207708533312,0.427111608294155,0.232151501087741
0.8,"cent vs mage",0.363128491620112,65,64,9,41,938,0.272368540457255,0.195556003926015,0.281237943349484,0.562582936691047,0.455100034052741,0.595255808881305,0.941130658613159,0.789857739123671,0.91988326397884,0.438179033219295,0.645161584809564,0.275983638465792
0.8,"eld vs kin",0.540983606557377,99,30,48,6,934,0.41447214035071,0.152208633687325,0.168920330139914,0.851620451125851,0.445423252889623,0.439814988035459,0.940971953049778,0.913698684919099,0.988662529733694,0.538242823023509,0.638563477512445,0.168097006191092
0.9,"cent vs mage",0.363636363636364,68,55,28,36,930,0.308484467154096,0.220157513204088,0.287661390817541,0.605081494972209,0.480645595218248,0.599954924736292,0.903926455009361,0.78110722859133,0.956948696136991,0.492608059936054,0.658499924191005,0.221035359865609
0.9,"eld vs kin",0.3125,85,139,48,0,845,0.63202887566174,0.157916995824274,0.173460816391072,1.05664157213819,0.423035421860759,0.448150915788115,0.89479011555187,0.853754489864862,0.984679126557288,1.06078242791353,1.14188833894962,0.269930799987522
1,"cent vs mage",0.335078534031414,64,66,15,46,926,0.344601870376602,0.191226540311675,0.287985617651633,0.640743256468688,0.433397417183231,0.600789604279452,0.884248877924,0.744529009211897,0.942152707128837,0.487216877666414,0.675397442109384,0.277184481011922
1,"eld vs kin",0.33206106870229,87,102,73,0,855,0.545360535360451,0.16058627105722,0.173231179722593,1.08329775850432,0.432263646534518,0.438171887585695,0.815203869082293,0.867212778623089,0.956281902677666,1.0195720661109,0.960447186861682,0.233201872448562
