"constant","comparison","n_all3","n_coeff_side_clr","coeff_clr_slope","coeff_clr_int","coeff_clr_r2","n_clr_side_coeff","clr_coeff_slope","clr_coeff_int","clr_coeff_r2","n_coeff_side_tss","coeff_tss_slope","coeff_tss_int","coeff_tss_r2","n_tss_side_coeff","tss_coeff_slope","tss_coeff_int","tss_coeff_r2"
-0.5,"cent vs mage",48,27,0.798330050119285,-1.68810919531856,0.941233645388715,21,1.00888689212845,5.07403544763347,0.432848199035826,27,0.753863918185993,-1.11328972243916,0.868635070410275,21,1.1262823456537,3.81535122650996,0.492742003556823
-0.5,"eld vs kin",121,73,0.903775326215946,-1.32809865942675,0.946522962180624,47,1.07414247220147,1.97015985334558,0.974028689797783,74,0.582876295303392,0.469614220469191,0.821866036177139,47,1.02320578710328,1.6740385768614,0.968637752236354
-0.4,"cent vs mage",45,25,0.711126844489471,-0.859746172993785,0.880510450068207,20,1.31788729856825,5.22934390706611,0.587566027947422,8,1.0334343179153,-0.6496669528548,0.993768649967538,37,0.978221861094034,1.97213153610689,0.787606503268041
-0.4,"eld vs kin",119,62,0.96774572918376,-0.894932046328085,0.961023151760144,57,1.07472221317853,0.895163192900413,0.979879901040631,56,0.967279380263606,-0.358681236492362,0.966985897435099,63,1.09922833302559,0.460579817126553,0.984843356069308
-0.3,"cent vs mage",62,20,0.581299051290059,0.30099091400235,0.888688301500715,42,1.20171200124061,1.11553218969389,0.863193511920339,7,0.864701208065787,-0.121450183733246,0.98426425389835,55,1.12474788581726,0.797729209152675,0.954775962772997
-0.3,"eld vs kin",116,69,0.56685221017989,0.424521816632068,0.728872381917948,47,1.01670948347867,0.691891873197687,0.992064803601581,115,0.624347303066043,-0.551981803350077,0.829786452999489,1,NA,NA,NA
-0.2,"cent vs mage",55,12,0.362668621618805,0.916840929326089,0.575163383021746,43,1.06127807733881,1.3184638916594,0.913976582000049,47,0.641649619266098,0.226721891545484,0.872516024207095,8,1.13503147047821,0.474619951187418,0.623102914324144
-0.2,"eld vs kin",137,87,0.922859786402024,-0.137945798169201,0.984626086892195,50,1.21176510571423,-0.191490529620232,0.869422157861028,83,0.946570473284024,-0.601561499206208,0.966523355392031,54,1.06126628800945,0.292682005940069,0.982555084328235
-0.1,"cent vs mage",75,27,0.770191738283713,-0.181349967020009,0.915061186515345,48,1.16553100260639,1.86874986212418,0.871320223887603,35,0.568065145202685,0.226210688042302,0.807498010903413,40,1.00700262446821,0.730488334447025,0.971232561224492
-0.1,"eld vs kin",127,90,0.8947850127259,-0.655228692304534,0.930048343650017,37,1.05687857995169,0.241242348292403,0.989806405320152,67,0.890400083528666,-0.659264833541858,0.956963241474845,60,1.1152173608239,0.305721058916612,0.978303201198895
0,"cent vs mage",87,35,0.78645446781497,-0.00831125856128202,0.969671216570705,52,1.12329725338917,1.41908443100381,0.886829681579545,15,0.959228369761298,-0.172289000552768,0.996790865480797,72,1.098134663017,0.418963723039784,0.958621207386208
0,"eld vs kin",112,46,0.865364181937858,-0.206832338167942,0.966927252478515,66,1.09354937782602,1.14381620799526,0.963816042040495,8,1.01981992575851,-0.308576516452683,0.997726483453721,104,1.07400059703728,0.812924646737374,0.977817965643205
0.1,"cent vs mage",84,46,0.892161612486334,-0.432710779401647,0.9162607927644,38,0.961356209572174,0.797834500997627,0.956550334571888,77,0.695619757675364,-0.20665224308355,0.884503847357748,7,0.95175329722817,0.576274521738139,0.9770996711866
0.1,"eld vs kin",132,33,0.908639736153722,-0.0608671076224415,0.990422358085159,99,1.05657671963526,0.408992883220638,0.987498754495044,13,0.968199475160901,-0.205875683750867,0.996771291603329,119,1.1525966900512,0.774018508391019,0.962827987252955
0.2,"cent vs mage",96,37,0.918773509091954,-0.0721325742981987,0.976124153871202,59,1.06940410811394,0.358848247931272,0.936165415972645,61,0.777910632408189,-0.362213047125844,0.939373861423415,35,1.00717703586123,1.00393894145989,0.925928227843281
0.2,"eld vs kin",132,21,0.952545425946991,-0.460049372435522,0.991513666795477,111,1.18010432711246,0.516147241274845,0.809912719315744,64,0.901105860980655,-0.25112536789832,0.981258809546185,68,0.997624152390316,0.674568935542979,0.98584412560044
0.3,"cent vs mage",80,56,0.563497630068221,-0.565469335811635,0.696919733535641,24,1.23843415965207,0.350917334771797,0.962233437185786,58,0.290099153492045,0.342380873281251,0.493376781547806,22,1.178303487825,1.07927920304921,0.958728664294757
0.3,"eld vs kin",140,18,0.965901813248968,-0.255545794963194,0.993822270772417,122,1.11838831939347,1.15771906189701,0.827356780351314,23,0.932375828984149,-0.0244492430733109,0.993034976322614,117,1.03705018336082,0.851164631355346,0.974831151395573
0.4,"cent vs mage",66,39,0.922703417794203,-0.297835805439332,0.957776785250656,27,1.01168573099441,0.910156855976598,0.91681796327392,49,0.502155604611191,-0.535008153553799,0.670318002880245,17,1.12575622991836,2.04267278467741,0.951953788730544
0.4,"eld vs kin",110,92,0.912248251279787,-0.654192307773471,0.983416763397136,18,0.999352607301503,0.464169651757983,0.985195126574992,68,0.8437240775794,-1.07875458951738,0.971595278840131,42,1.05728356712619,0.761703960113686,0.937925996251959
0.5,"cent vs mage",82,64,0.789460095436111,-0.505086646418703,0.896820339117941,18,0.989266940929212,1.31931574074452,0.968742458545932,71,0.740537627306002,-0.748393758464408,0.913016918796997,11,1.06182417250832,0.33788272242754,0.944175730341489
0.5,"eld vs kin",120,74,0.834707847812393,-1.73644078076846,0.937275250060843,46,1.06031387017747,1.26285016143016,0.898289247343491,72,0.92044310949538,-1.97609035379362,0.961338685590583,48,1.07993675448919,0.930228566607654,0.947661351793244
0.6,"cent vs mage",66,48,0.556545490375016,0.796018737782731,0.69737233942291,18,1.0970689932216,2.01004999173109,0.729091506913077,50,0.364978217976529,-0.040938415022664,0.516089604690293,16,1.10831541516535,2.03648341119494,0.772100409820829
0.6,"eld vs kin",104,68,0.757549313809903,-1.90285490024979,0.90454659704972,36,1.07164530185443,1.14906063545089,0.847475628791449,69,0.82641024063844,-1.95197705715347,0.93514402889416,35,1.12976369083934,1.69732700227596,0.888827508574859
0.7,"cent vs mage",72,59,0.812952943628188,-0.549243488814923,0.903604810281494,13,1.32673311384676,0.233497710878209,0.928831766829221,62,0.670701825099109,-0.518649860968659,0.832650193432321,10,1.52209191701048,0.217943951439866,0.876576681842491
0.7,"eld vs kin",102,69,0.855583961234332,-0.817035370580745,0.981998545951,33,0.97262481123036,1.63083832894843,0.971532080504609,33,0.943840263941389,-0.272752093650938,0.990795864315915,69,0.987908529205673,1.47055632903382,0.95237869633832
0.8,"cent vs mage",65,57,0.606196973903641,-0.243885184520375,0.823595343723471,8,1.06393670353984,0.698590743979356,0.820381801609759,56,0.564566404519129,-0.887862196819691,0.790912178817381,9,0.911162525295173,3.93850691850973,0.879204612519367
0.8,"eld vs kin",99,62,0.905464755790612,-0.571778455454503,0.979532581243577,37,0.930157805689219,3.02677060820149,0.866621429464548,70,0.847248365539268,-1.13323636913684,0.972874986931956,29,0.952727689187111,3.48778499136567,0.917614325676298
0.9,"cent vs mage",68,59,0.707854634388201,-0.629899401109809,0.849075087222673,9,0.92049594046292,2.59890254610199,0.886318632027766,59,0.640984693076426,-1.05257999024116,0.769465225705047,9,1.19562327269905,2.41737490321909,0.816820111264733
0.9,"eld vs kin",85,59,0.856095940413621,-3.64217433219672,0.911004874341843,26,1.17541202726988,2.21169225426324,0.918218676117234,60,0.627345632058758,-3.12734126955118,0.813686090678963,25,0.92145230747662,1.42963782190925,0.885148269563928
1,"cent vs mage",64,55,0.62491011239017,-0.446595510085961,0.754377015955587,9,1.01340084530875,2.53231452251647,0.808248638977558,55,0.659140904173026,-1.21045060196724,0.834478710327109,9,1.52169363961709,1.96221478987613,0.903572768082678
1,"eld vs kin",87,75,0.828681591943369,-2.82689308597549,0.928440220137394,12,4.10337821519603,-1.4641238908349,0.634298838207496,75,0.735490003091482,-2.85425530435693,0.880947181138,12,1.4295943869693,2.74775072324982,0.850610742940283
