"constant","comparison","pval_cor","pval_mae","pval_rmse","pval_median_diff","median_log_clr","median_log_tss","median_es_clr","median_es_tss","n_both","n_tss_only","n_clr_only","n_neither"
-1,"cent vs mage",0.643686668836962,1.05431200882643,1.45075702603855,0.646959921382028,0.862879931041733,0.250942521327387,1.25246115555858,0.55577055987577,79,42,234,762
-1,"eld vs kin",0.752906348864807,1.110516309002,1.77597250518077,0.522630224730554,0.660026441144578,0.158173596024583,1.10412167856885,0.449168480811992,105,44,163,805
-0.9,"cent vs mage",0.447823710428271,1.17958441170129,1.6259296784284,0.767614698750167,0.926933361603799,0.218253250723024,1.34792898101355,0.495091191049401,51,64,255,747
-0.9,"eld vs kin",0.671417770754342,1.23195552892974,2.12362219812876,0.48187422867332,0.625796256991122,0.162474665884993,1.08808994494805,0.441290801752985,96,54,167,800
-0.8,"cent vs mage",0.785900374854789,0.899077217818629,1.1728104983582,0.660231028321745,0.930016820593057,0.314839714077682,1.23691397221359,0.629619218471909,79,45,245,748
-0.8,"eld vs kin",0.765397158401442,0.87926497479911,1.59654314687814,0.366065288577469,0.509590327695254,0.176429552897494,0.928694112706568,0.447560701599478,101,45,106,865
-0.7,"cent vs mage",0.758884003850196,0.820748497854421,1.17980521182653,0.516108282962914,0.758646765938448,0.277701598743588,1.19494506836241,0.570384779980852,49,25,203,840
-0.7,"eld vs kin",0.972975316263886,0.377047358766651,0.511416686113216,0.26045177761301,0.410029635023267,0.16861015645,0.795396126682314,0.442882737932671,123,32,35,927
-0.6,"cent vs mage",0.73508034221152,0.615586408378093,0.865381177681193,0.459418408095932,0.760359275746897,0.31245513240846,1.11353636495625,0.591257707278306,36,24,156,901
-0.6,"eld vs kin",0.758894534708305,0.760116878771341,1.59680482947408,0.193505097796202,0.336392909146456,0.165206586253539,0.760891606965575,0.453827638910844,95,50,70,902
-0.5,"cent vs mage",0.70330194931867,0.773026188697211,1.14524973618135,0.504000409093659,0.732563378696767,0.243941431236963,1.02965149843722,0.515384770646776,52,26,174,865
-0.5,"eld vs kin",0.895490955074349,0.405414354058968,1.01597389193048,0.0843322768237371,0.22548564558215,0.164525235320434,0.571985329980423,0.456236409529889,122,28,37,930
-0.4,"cent vs mage",0.57022021293737,0.6133482820527,1.16325806970043,0.250867128681787,0.512247342517268,0.276761205946892,0.888583622129713,0.587772731948949,90,49,100,878
-0.4,"eld vs kin",0.887788485773543,0.405415168415399,1.04734064675866,0.122381495990997,0.256902150145709,0.156329220419977,0.59940185998593,0.427226082163899,124,24,29,940
-0.3,"cent vs mage",0.887086781834007,0.394927463258183,0.609578678776157,0.24927771662258,0.497992045310693,0.235291971639586,0.843342784699447,0.556400092297744,113,30,50,924
-0.3,"eld vs kin",0.85825339791345,0.484481075068408,1.13278610820794,0.0412677364420977,0.224022678514491,0.185247301518383,0.583554337937011,0.442031544282947,105,21,65,926
-0.2,"cent vs mage",0.97202641177323,0.101661941388952,0.250419612144045,-0.0145603643684253,0.295379425118654,0.318726874217203,0.657298914180913,0.6673262351068,100,5,18,994
-0.2,"eld vs kin",0.982453751237761,0.214967493928639,0.510047353818612,0.0295981262998619,0.205549731428416,0.163684043688578,0.472422183530242,0.430257885111417,115,36,1,965
-0.1,"cent vs mage",0.932890211979708,0.202160264278229,0.436820480916657,0.0754079596125891,0.356986055501515,0.272288198669088,0.711587396284101,0.603120370192598,112,25,17,963
-0.1,"eld vs kin",0.993859468758439,0.0977894247508054,0.261850466211099,-0.00962576873146871,0.160463626493033,0.173261491696838,0.443744604647165,0.463718425240032,161,5,4,947
0,"cent vs mage",0.969836169874941,0.23206402717138,0.448271457310909,0.102555061604285,0.2896691238345,0.204862076200072,0.618932891264382,0.510858732870837,101,1,42,973
0,"eld vs kin",0.978951109750111,0.122444701873873,0.451382510179015,0.00827763018652497,0.178329655086104,0.170226046607444,0.485861533724118,0.449599565200394,145,7,10,955
0.1,"cent vs mage",0.959912985504494,0.145456955651765,0.308196415303598,-0.0464560340040095,0.224783594387998,0.268768966082055,0.512951769983923,0.570270513319317,88,2,23,1004
0.1,"eld vs kin",0.979199730150194,0.204283107288651,0.522398935014251,0.0161925973854759,0.169136117790046,0.152564595171447,0.440313293093017,0.43687276729508,145,16,7,949
0.2,"cent vs mage",0.918953694514743,0.287385374125503,0.567312949043733,-0.124659234807355,0.197756985042195,0.304930832176337,0.468439849834103,0.613808205959939,73,57,15,972
