"constant","comparison","pval_cor","pval_mae","pval_rmse","pval_median_diff","median_log_clr","median_log_tss","median_es_clr","median_es_tss","n_both","n_tss_only","n_clr_only","n_neither"
-1,"cent vs mage",0.275917272203448,1.99919968540656,2.59031664623534,-1.29354894514472,0.161419399963474,1.38930216490597,0.460622825132082,1.428759783259,72,534,87,424
-1,"eld vs kin",0.761675297072695,1.30902534364563,2.03849813596182,-0.668562337453111,0.12333061067039,0.768313654841569,0.449835613352185,1.11891501645281,137,179,49,752
-0.9,"cent vs mage",0.37822173295344,1.7904644577521,2.33555671387572,-1.13776563445807,0.146999299139944,1.22625985822075,0.454146202513812,1.30475197094323,81,433,82,521
-0.9,"eld vs kin",0.821076363394936,1.04294210457942,1.73964305921855,-0.441200972445365,0.129423098267556,0.559467272913575,0.43744482022424,0.940375329177823,146,127,36,808
-0.8,"cent vs mage",0.32940669257377,1.68137935981405,2.37440426903234,-0.896171343039438,0.149964252103294,1.01394528273356,0.44386452506448,1.17457782262545,73,337,90,617
-0.8,"eld vs kin",0.767609105174356,1.21604544799245,2.0028071417763,-0.524782608148958,0.133012235718994,0.641673948365429,0.44523710194109,0.993055671242477,132,163,38,784
-0.7,"cent vs mage",0.561398729035606,1.22865353455451,1.64688825749641,-0.761126759830652,0.160838303780124,0.895924277178207,0.457643230343031,1.09571987714767,95,245,52,725
-0.7,"eld vs kin",0.882912141747532,0.741777835057116,1.35060234578777,-0.320803333833223,0.126069470281976,0.428700762634532,0.440391000687031,0.793237263505104,162,73,29,853
-0.6,"cent vs mage",0.555386698666532,1.27383824073643,1.76497324834955,-0.677245020498783,0.138954095898965,0.791574030733665,0.437824365416518,1.00760445448867,103,231,64,719
-0.6,"eld vs kin",0.849572239047384,0.850547405615843,1.61323770071132,-0.318609879781682,0.122275926394514,0.429087696672893,0.444770153147833,0.794744713619483,158,86,33,840
-0.5,"cent vs mage",0.686071104988522,1.13243475515469,1.52125216495894,-0.626131531778607,0.158487734211573,0.774872365082014,0.463540670518546,0.970184991103994,113,222,44,738
-0.5,"eld vs kin",0.9166153466933,0.599261446297991,1.15243835225987,-0.144023577506504,0.128776619436473,0.262203897499389,0.453793844652012,0.610476580073497,158,59,21,879
-0.4,"cent vs mage",0.580452198594424,1.09188800227387,1.68050549923425,-0.514180066355751,0.152182199172001,0.634999274159809,0.435149878597396,0.931565379094184,89,169,67,792
-0.4,"eld vs kin",0.92578455083408,0.521509950158031,1.09503951457904,-0.0971725195754155,0.125643880770267,0.214950191688972,0.437671546532178,0.584689912139435,162,56,17,882
-0.3,"cent vs mage",0.779064071815128,0.741277202191072,1.13807020531587,-0.32741402180848,0.166760056600231,0.465236818974485,0.459690438618302,0.778701327909928,110,111,36,860
-0.3,"eld vs kin",0.968003280289804,0.383484025052027,0.748583707118912,-0.0728400187580431,0.131818993897609,0.202064700349513,0.427809701325743,0.527632269977334,165,32,16,904
-0.2,"cent vs mage",0.846990032129151,0.618270741524455,0.981185240827784,-0.231468201298661,0.175928423412231,0.381750278529152,0.45561152555741,0.689140020697383,116,89,29,883
-0.2,"eld vs kin",0.983821033497456,0.276159789856656,0.487180980098767,-0.068632012457335,0.127437092252269,0.188583556824286,0.428377044532471,0.501786009049254,172,27,10,908
