"constant","comparison","pval_cor","pval_mae","pval_rmse","pval_median_diff","median_log_clr","median_log_tss","median_es_clr","median_es_tss","n_both","n_tss_only","n_clr_only","n_neither"
-1,"cent vs mage",0.556974066716674,2.02587906576138,2.50984195682207,1.46811197724142,1.66914598180013,0.233260545601367,1.37170289960456,0.560968919784745,158,57,588,314
-1,"eld vs kin",0.745925725569748,1.56263967514021,2.39743294363325,0.735857513272397,0.848730138766922,0.0925763627409208,1.08701186529276,0.432536808997651,153,56,225,683
-0.9,"cent vs mage",0.630361798636282,1.7795689932743,2.2093841923004,1.27351283714734,1.4988348892046,0.252769446718577,1.29874392841992,0.568460716670384,175,49,492,401
-0.9,"eld vs kin",0.776747520968588,1.39208676547285,2.22784599767216,0.621764601966974,0.745133908864027,0.099829917735542,1.01367268006866,0.420870826633063,160,48,184,725
-0.8,"cent vs mage",0.64285335308993,1.60574274700854,2.04048871337711,1.08504808250373,1.30778664289261,0.251210599873909,1.22040114856873,0.581036737960139,169,47,391,510
-0.8,"eld vs kin",0.838411251071226,1.12828526372582,1.84449953269244,0.489208973585257,0.592770509025978,0.099234348026781,0.889950334713291,0.430834508655163,172,43,141,761
-0.7,"cent vs mage",0.719031917769612,1.34983704742521,1.76029698978878,0.858608904922798,1.10086760654903,0.243222694367132,1.11077480459364,0.571336212522785,173,42,292,610
-0.7,"eld vs kin",0.858020806906036,1.03217649746825,1.66918273558328,0.417247837760558,0.529982133987225,0.0953274031697618,0.85095963595277,0.44367999164489,174,42,122,779
-0.6,"cent vs mage",0.790452357883416,1.09265584535511,1.45011068716506,0.687582771661046,0.957122447438475,0.260682617922372,1.02439911106373,0.583509200276265,187,39,216,675
-0.6,"eld vs kin",0.910525845027062,0.788033897889551,1.31401283943083,0.280732411357652,0.378137351758782,0.0978149918956067,0.734928283441327,0.430672489601465,181,36,79,821
-0.5,"cent vs mage",0.84846654587572,0.861491836868025,1.1780665996296,0.524319846736275,0.800785493705393,0.268934306578574,0.933386111418512,0.592923236477431,201,27,157,732
-0.5,"eld vs kin",0.927490047654785,0.699244085338764,1.22263519324829,0.226523410291527,0.322223857091446,0.0981780733527506,0.667643219655984,0.44333794537471,182,29,70,836
-0.4,"cent vs mage",0.89715536266668,0.68025606774665,0.948208422607557,0.382673940804041,0.672009909866736,0.276575667844263,0.859840266688442,0.593147382158653,211,17,122,767
-0.4,"eld vs kin",0.945055316415735,0.500461032914765,1.01591878478847,0.12912758283496,0.224480560376698,0.103421800417066,0.594749581461178,0.456004318605415,187,27,41,862
-0.3,"cent vs mage",0.938778172968534,0.495645303994822,0.72205001577015,0.253994818068001,0.534391514398244,0.267471927484514,0.772920397036397,0.590025215754355,211,19,74,813
-0.3,"eld vs kin",0.959950870118822,0.408050431941768,0.879255638468899,0.0916573333346982,0.180064515311901,0.100016319850981,0.55830328056637,0.434270041312407,194,19,31,873
-0.2,"cent vs mage",0.972575625307623,0.324288734911324,0.487227538340569,0.147345756463915,0.415166371439918,0.247453585335834,0.699305730633879,0.578894312312457,204,14,57,842
-0.2,"eld vs kin",0.989319431414003,0.24036859627558,0.452061355459752,0.0363448360819041,0.13610288117967,0.100077435535351,0.479939812064485,0.444727369913266,192,18,22,885
-0.1,"cent vs mage",0.991970835070952,0.152172247676881,0.256974468688609,0.0427646561053565,0.327459209405283,0.2697712306542,0.636130390222909,0.592431794215645,211,13,22,871
-0.1,"eld vs kin",0.980317814290507,0.16827974806641,0.653768260029651,0.0131503729614869,0.113380134098746,0.0950611607277864,0.448687334172684,0.437591813478634,201,14,11,891
0,"cent vs mage",0.994332927626835,0.123959152633229,0.220107560531592,-0.0281193644173576,0.237548185310118,0.280792084523622,0.569216983822501,0.596662263785949,209,17,7,884
0,"eld vs kin",0.997038455820141,0.093567275072049,0.236223257232053,0.00160441595100624,0.0941665246823274,0.0955980445699311,0.43326220209052,0.444168690523444,206,6,9,896
0.1,"cent vs mage",0.98371627020458,0.220657032139482,0.396051334632764,-0.0701159954749985,0.169850929984379,0.25920478975883,0.506945221908898,0.581279230061765,189,27,12,889
0.1,"eld vs kin",0.994551829502044,0.139095515137442,0.338896464721672,0.00154655872200916,0.0891581607223387,0.0951379055583185,0.434296838752869,0.434957932554128,206,10,4,897
0.2,"cent vs mage",0.973377725496228,0.31466673489087,0.494505308801685,-0.108530110988034,0.157819927650532,0.273454161880747,0.493954731765827,0.588883678435733,179,51,13,874
0.2,"eld vs kin",0.991172089928862,0.216941660999712,0.442622575442049,0.0132097068353506,0.106250045140559,0.0973383805483893,0.445488952730751,0.428276576415946,195,18,11,893
0.3,"cent vs mage",0.941478042705381,0.461139849553176,0.784837211857073,-0.121555833118324,0.123252324843135,0.253902713217749,0.45805550737054,0.577765449894397,168,56,26,867
0.3,"eld vs kin",0.981950908057699,0.367269639550614,0.664189376039836,0.0471803765103835,0.142551321442641,0.100745252412654,0.474298800345208,0.44742465529248,181,35,25,876
0.4,"cent vs mage",0.919261244277367,0.601540286048341,0.990233263960682,-0.139196020734773,0.119028074276669,0.264402442299257,0.454030717407341,0.56986357294658,151,70,44,852
0.4,"eld vs kin",0.920014136866517,0.59038987518493,1.31893070820044,0.102190651390362,0.19797492115217,0.102418246688215,0.559797236105075,0.452549672840534,171,44,41,861
0.5,"cent vs mage",0.902592808958345,0.665780495278539,1.14198581007766,-0.0899350157130121,0.124762710448443,0.247663583485211,0.429574890423099,0.57047154948238,143,73,47,854
0.5,"eld vs kin",0.928172964668268,0.712625361101272,1.31389379708199,0.195315626533119,0.295679499386379,0.0961177583075688,0.657203978590091,0.44101808844401,163,52,55,847
0.6,"cent vs mage",0.852557586890925,0.854819425287459,1.50528273575754,-0.0563379184362398,0.164963876106907,0.249552135331674,0.459577205630594,0.572422559915147,127,90,63,837
0.6,"eld vs kin",0.919933253461284,0.794744182242525,1.41068580238937,0.253347983270906,0.356601960564146,0.102503058812094,0.726243080338716,0.435372978139452,157,54,72,834
0.7,"cent vs mage",0.803995585995808,0.97106196248632,1.74325970154212,-0.0201838664708135,0.195906633583256,0.256492330450428,0.503475536537702,0.583392261583087,114,103,79,821
0.7,"eld vs kin",0.894010575036929,0.957658303957233,1.67163586307361,0.343685672273093,0.436562285743179,0.100342843161193,0.798992386508781,0.449409362868047,156,59,82,820
0.8,"cent vs mage",0.764431412576164,1.08997699225536,1.97289937204603,0.0402894016981165,0.25613100954546,0.247920465770996,0.553204995000294,0.587535263761864,112,114,87,804
0.8,"eld vs kin",0.852566116911569,1.13083337945856,2.04307248637528,0.414327636219839,0.50389080336324,0.0992920215364153,0.86155858657699,0.449980840009881,148,68,103,798
0.9,"cent vs mage",0.785895442314658,1.19134517434745,2.05090069032079,0.129172844908292,0.332210151930755,0.244885143802518,0.624868395767515,0.559786637285557,104,116,109,788
0.9,"eld vs kin",0.871273304315207,1.24473340899954,1.99855674618818,0.55369653664556,0.641608787440513,0.0942893472132459,0.969808223047548,0.435565011831909,141,72,125,779
1,"cent vs mage",0.720044041252797,1.47921846199182,2.57973032499088,0.240235868925986,0.464070276087223,0.284619860832331,0.737869952457408,0.607623690295081,95,133,150,739
1,"eld vs kin",0.848055723746022,1.41346745268113,2.2744086657554,0.655235123733131,0.735959949592046,0.0939448941927309,1.0412496139295,0.424674461662933,136,79,150,752
