"constant","comparison","feature","clr_padj","tss_padj","clr_log10","tss_log10","clr_est","tss_est","clr_se","tss_se","direction"
-1,"cent vs mage","4",0.00111182148167666,7.28379940721117e-16,2.95396493914482,15.1376420230008,0.878231696832957,1.86593556885695,0.183141029307305,0.182831036331461,"TSS_more_sig"
-1,"cent vs mage","7",5.97584051828424e-08,7.12347176567563e-15,7.22360100137896,14.1473082927121,2.84411306170716,3.83363973113654,0.416027800694322,0.415729508970885,"TSS_more_sig"
-1,"cent vs mage","12",2.42765398846871e-11,9.27465311242131e-05,10.6148132128222,4.03270232475103,-2.70192140352312,-1.69865875494799,0.35157805963197,0.350791799949933,"CLR_more_sig"
-1,"cent vs mage","13",4.33960728899173e-10,0.00562905938787574,9.36254957001299,2.24956416940861,-1.999684843879,-1.00880005491126,0.277044549863112,0.276996374400447,"CLR_more_sig"
-1,"cent vs mage","14",9.69081378369961e-05,4.16205003051511e-14,4.01363975164577,13.3806927035943,1.37924249906796,2.36508512039684,0.259544713819724,0.260065829132324,"TSS_more_sig"
-1,"cent vs mage","18",5.66216591534006e-09,0.0158968856333024,8.24701740889163,1.79868795019227,-1.93241446720791,-0.939347090030417,0.287951885903066,0.287646614039244,"CLR_more_sig"
-1,"cent vs mage","19",0.0439837586291352,1.1404904552505e-07,1.35670766078367,6.94290834497688,1.17774772080679,2.17422729663172,0.34588346253537,0.344917541200451,"TSS_more_sig"
-1,"cent vs mage","20",0.000234359689216902,2.55810520184142e-13,3.63011708657967,12.5920815991694,1.34979480161023,2.34542139594943,0.26852246753777,0.268131114701052,"TSS_more_sig"
-1,"cent vs mage","21",1.26117901622118e-05,1.54037278215444e-15,4.89922326375284,14.8123741638123,1.53245717423625,2.52670562652223,0.260814016730368,0.261338880383915,"TSS_more_sig"
-1,"cent vs mage","22",4.39208854470981e-15,9.12038650304866e-07,14.3573289130727,6.03998675678293,-2.92882107383987,-1.94254413343889,0.322187905628079,0.321998761458035,"CLR_more_sig"
-1,"cent vs mage","24",4.92363352281782e-07,7.85721010622661e-13,6.30771428005857,12.1047316334206,3.16294232026322,4.18252174527576,0.490290769275261,0.492632084316032,"TSS_more_sig"
-1,"cent vs mage","26",0.000665074541502656,2.5091524586118e-10,3.1771296762773,9.60047294971678,1.75856719118751,2.75252902192829,0.373951778237327,0.367833865481404,"TSS_more_sig"
-1,"cent vs mage","29",4.06416155795139e-09,0.0373269515909708,8.39102903637074,1.42797747648888,-1.74073233884514,-0.743052015682565,0.254834264782828,0.252951357120713,"CLR_more_sig"
-1,"cent vs mage","31",7.78475969310243e-06,0.0140553178282584,5.10875478907792,1.85215932938787,-2.87821133009771,-1.87689393835049,0.571275555055434,0.576042389536996,"CLR_more_sig"
-1,"cent vs mage","32",0.034385031657701,6.71186564357265e-11,1.46363057147439,10.1731567456893,0.817206053554904,1.80893954424101,0.229996658325748,0.228589457082006,"TSS_more_sig"
-1,"cent vs mage","33",6.6480660942462e-09,0.00131108668492101,8.17730467150076,2.88236859317773,-2.58210823378393,-1.62047421900175,0.392242488368276,0.396688889109639,"CLR_more_sig"
-1,"cent vs mage","35",4.87748785561907e-09,0.0147448195514378,8.31180380327515,1.83136053801855,-1.91401254645322,-0.929794447831031,0.282498070442357,0.281932681425613,"CLR_more_sig"
-1,"cent vs mage","38",1.97782430432887e-08,0.030406319853461,7.70381229062028,1.51703614033109,-1.87431106879709,-0.873386424334854,0.2911499971363,0.290658356612716,"CLR_more_sig"
-1,"cent vs mage","39",3.37594761797536e-05,2.21893933107656e-11,4.47160430061295,10.6538545718279,2.2791623641886,3.27499506839773,0.418249446775564,0.41313603988499,"TSS_more_sig"
-1,"cent vs mage","42",8.14616386273551e-05,2.48300503381936e-10,4.08904685818741,9.60502239999527,2.14148190053496,3.12773628498199,0.410386425652726,0.409821660819204,"TSS_more_sig"
-1,"cent vs mage","51",5.86055524605435e-12,9.14684674110188e-06,11.2320612357099,5.03872859762332,-3.08659508747466,-2.09268717506437,0.385540298304092,0.382651911118773,"CLR_more_sig"
-1,"cent vs mage","53",4.87116488417615e-09,0.00044714299710271,8.31236716973517,3.34955356652964,-3.04771037635768,-2.01601365581103,0.448240702666364,0.458096357792901,"CLR_more_sig"
-1,"cent vs mage","56",0.00149224740869018,4.86124301101644e-08,2.82615916659446,7.31325266822693,1.6756597206016,2.65054599959477,0.376067970069691,0.379511056588487,"TSS_more_sig"
-1,"cent vs mage","57",4.93751528542826e-10,4.08731252094674e-05,9.30649154688612,4.38856215432814,-3.31798094028142,-2.33971497493961,0.461475351207563,0.457119451801721,"CLR_more_sig"
-1,"cent vs mage","58",7.33555001222908e-09,0.004163869751866,8.13456731763245,2.38050286391908,-2.29493213643237,-1.2962531616008,0.343867255394034,0.345395453359952,"CLR_more_sig"
-1,"cent vs mage","63",7.63862998484778e-08,0.0120091478151647,7.11698452668273,1.92048780960813,-2.27795298006788,-1.20640329605386,0.363117780852992,0.358319598996308,"CLR_more_sig"
-1,"cent vs mage","68",6.73045246438574e-09,0.000978425821407908,8.17195573872094,3.00947209445604,-2.42696905918765,-1.43114270776434,0.348068961284188,0.340970635047233,"CLR_more_sig"
-1,"cent vs mage","69",0.0326572693162628,4.94773410309117e-06,1.48602013222822,5.30559364789966,1.37075957112376,2.28726190713601,0.386467438279135,0.385777119551825,"TSS_more_sig"
-1,"cent vs mage","72",1.64218661910887e-09,0.000354695507969738,8.78457749091702,3.45014431160223,-2.74239884825179,-1.72570884720311,0.386434791053871,0.383328716197278,"CLR_more_sig"
-1,"cent vs mage","75",5.27046439904817e-07,0.0122865996330091,6.27815111589597,1.91056829326908,-2.35983711304969,-1.33009500925791,0.410701058677388,0.401838538696977,"CLR_more_sig"
-1,"cent vs mage","77",4.14681722925636e-08,0.0464844128661284,7.38228510571981,1.33269265014358,-1.82603079615158,-0.831861502333014,0.287757029093596,0.293075822105268,"CLR_more_sig"
-1,"cent vs mage","84",7.56093886705764e-06,0.0242696609115462,5.12142427335252,1.61493629145847,-2.45278802332599,-1.49302619728723,0.482462513489872,0.491170414145497,"CLR_more_sig"
-1,"cent vs mage","90",0.0247919057056011,1.61883824382902e-09,1.60569008857641,8.79079654428064,1.02571815228927,2.01569904269998,0.281182801947156,0.281528973148308,"TSS_more_sig"
-1,"cent vs mage","100",1.59179306804958e-09,1.82502539388248e-05,8.79811339089824,4.73873108827802,-3.99980943352758,-3.05184068898827,0.569025268730876,0.576400010871022,"CLR_more_sig"
