"constant","comparison","n_all3","n_coeff_side_clr","coeff_clr_slope","coeff_clr_int","coeff_clr_r2","n_clr_side_coeff","clr_coeff_slope","clr_coeff_int","clr_coeff_r2","n_coeff_side_tss","coeff_tss_slope","coeff_tss_int","coeff_tss_r2","n_tss_side_coeff","tss_coeff_slope","tss_coeff_int","tss_coeff_r2"
0.5,"eld vs kin",173,96,0.870354845768711,-0.561057938235725,0.985343664307498,76,1.06489611912342,1.26903604581559,0.973600813259527,99,0.888737973676582,-1.09191549132969,0.98057418988691,73,1.19865013569831,0.798749245809142,0.943839188417983
0.6,"cent vs mage",133,76,0.816455694514282,-0.141649258570782,0.96719823386075,57,1.11406721288031,0.804192687399518,0.97201901341533,80,0.603798506133142,-0.357308212778252,0.872987950000587,53,1.52321545088059,0.990167043541055,0.840364066410996
0.6,"eld vs kin",155,94,0.887567505582526,-1.36273724040271,0.982508374367392,61,1.72304303086212,-0.316777469044316,0.796446063778604,94,0.876654717280952,-1.99899553170558,0.973031611347396,61,1.71861860510276,0.065802386336566,0.80087130961782
0.7,"cent vs mage",118,78,0.77472856805135,-0.446277678346272,0.938552474434994,40,0.965881392620429,1.91077342110268,0.919571882995326,82,0.670574626737691,-1.01275569734709,0.90226240614412,36,1.55419454408144,1.72976037148312,0.78197776694713
0.7,"eld vs kin",155,97,0.821954249571728,-1.24029748127682,0.980191243008145,58,1.77437237494836,-0.0472539660630805,0.734286453398725,97,0.836876538872399,-1.82582416862921,0.974883871985998,58,1.79441245707454,0.152491399786166,0.751893889709609
0.8,"cent vs mage",116,83,0.69608554878668,-0.163212372028163,0.91866806966579,33,1.09138521431417,1.68806135710176,0.957271815593518,83,0.597811770575219,-0.930927807109916,0.892341096312984,33,1.20668484842929,2.54835000599288,0.969569868481242
0.8,"eld vs kin",147,96,0.847619366526198,-2.11587864847359,0.968201180384689,51,2.46649652637399,-1.19984967920544,0.782104929784146,96,0.866644202776382,-2.54379992101734,0.961659465739728,51,2.44703452102465,-1.16370159678494,0.777468302487748
0.9,"cent vs mage",94,75,0.652595730563339,-0.318793711348023,0.907904316258095,19,0.88947185458716,3.04373256306657,0.842602107889543,77,0.503656909177293,-0.74709809027262,0.822965547444562,17,1.0963662711283,4.01305602754623,0.950022131823242
0.9,"eld vs kin",136,96,0.836275327941423,-2.37070310311254,0.931283417654148,40,2.03860212421804,0.0742393767931154,0.738047986471694,96,0.813072545817675,-2.43690320989948,0.935911769165497,40,2.06163013962571,0.195997245027221,0.747975410312231
1,"cent vs mage",96,81,0.593541120661589,-0.0327510916587297,0.86461957037934,15,1.29867850758997,2.33539374837573,0.927233770262775,81,0.512230492045532,-0.966215694910233,0.835323494022009,15,1.25531825039324,3.77135289592976,0.910627493942411
1,"eld vs kin",131,94,0.818046853072474,-2.47221430292081,0.942535609955523,37,2.24489555187338,0.0125367796752086,0.704096718225461,94,0.821012059003592,-2.9434973845944,0.928825778102271,37,3.122219415039,-2.05883417607319,0.782055522402797
