"constant","comparison","feature","coeff_padj","clr_padj","tss_padj","coeff_log10","clr_log10","tss_log10","coeff_est","clr_est","tss_est","coeff_se","clr_se","tss_se"
-1,"cent vs mage","4",0.0014166868007677,8.53154999633213e-19,3.50752062565411e-15,2.84872615238687,18.0689720598405,14.4549997664631,0.851664073588938,2.17923877044745,1.84440216782666,0.182993462426708,0.199484140071629,0.182978031204862
-1,"cent vs mage","7",9.84135480375906e-08,8.61053662557964e-17,2.11033211607573e-14,7.00694511058339,16.0649697816165,13.6756491917029,2.82229441822486,4.14758375829656,3.81668371851185,0.416196860607375,0.420226660615196,0.414851195525482
-1,"cent vs mage","12",2.14943252172561e-11,0.00245085555537769,7.53407741097956e-05,10.6676761843698,2.61068228375035,4.12296992183005,-2.71892524809362,-1.38994355113383,-1.72177954476603,0.350788586065015,0.345746732820258,0.351085108667332
-1,"cent vs mage","14",0.000121423747799391,1.42187924867327e-17,1.2569311567246e-13,3.91569636655881,16.847137283959,12.9006885083708,1.34957481404892,2.68478589768687,2.34658122680567,0.25876858229386,0.263279160712553,0.259479343248485
-1,"cent vs mage","20",0.000274975320719285,1.06865527696445e-16,1.218678724654e-12,3.56070628273845,15.971162365377,11.9141107705916,1.33328823090241,2.64954882901766,2.32152706211955,0.268783695546318,0.265494805392317,0.26887987251335
-1,"cent vs mage","21",1.02673991304134e-05,5.18394927202486e-19,5.11537051605547e-15,4.98853955507475,18.2853392569421,14.2911229040338,1.5157208442804,2.84297929413618,2.50408545759259,0.261188562063003,0.264319740418888,0.261927770683304
-1,"cent vs mage","22",3.4643479162818e-15,9.41646715821533e-05,7.00921795530191e-07,14.460378499295,4.02611200394517,6.1543304351922,-2.95349658818045,-1.62894799001362,-1.96707403828273,0.322448435828164,0.326612124077563,0.321879271907954
-1,"cent vs mage","24",8.57517257197708e-07,2.20035144459394e-15,1.60380235178919e-12,6.06675713119152,14.6575079472424,11.7948491540171,3.14857381882583,4.45840350629113,4.14032131284765,0.490256638395898,0.479919967777501,0.489399356005231
-1,"cent vs mage","26",0.000976236651126899,5.43191821066878e-12,5.47117581695419e-09,3.01044489153366,11.2650467779254,8.26191932888801,1.72099073479658,3.0495049743334,2.72592625338796,0.371784923465824,0.370103537498839,0.37090965837036
-1,"cent vs mage","32",0.047745121621065,3.43179465639254e-14,5.30444968297935e-10,1.32107099604433,13.4644787063314,9.27535966587058,0.78684104314446,2.12227459840926,1.78965867474547,0.228461239452751,0.227010708096638,0.229939791791701
-1,"cent vs mage","33",1.16519411031471e-08,0.0161905561750494,0.00116656256954417,7.93360171925917,1.7907382321851,2.93309196250331,-2.614209798478,-1.28345587324268,-1.62741056200054,0.398329054604981,0.38044625339797,0.396232660011117
-1,"cent vs mage","39",3.92689046513424e-05,3.63206904797173e-13,1.34642060875839e-10,4.40595121256997,12.4398459038547,9.87081924952662,2.26453249464914,3.56576632019477,3.24419453228805,0.41868784020406,0.421257975985077,0.414464280803194
-1,"cent vs mage","42",0.000158621074655125,2.48652106800319e-12,2.35634111934256e-10,3.79963911211056,11.6044078566896,9.62776183802572,2.10215475915851,3.40985690101431,3.13281584453417,0.412183145992599,0.410889804692245,0.414538720970466
-1,"cent vs mage","51",1.26817401266801e-10,0.000127827880796734,8.60453327672367e-06,9.89682115058962,3.89337441100098,5.06527268150616,-3.12286577861536,-1.78886857012996,-2.14444153710993,0.384816500132598,0.360430972041934,0.390207477389113
-1,"cent vs mage","53",5.20998251504175e-09,0.00577225638092333,0.000323972148328249,8.28316373421173,2.23865438749755,3.48949232419855,-3.03301288914998,-1.66318551408451,-2.04007408887622,0.449305859393437,0.44309497399827,0.449689153250359
-1,"cent vs mage","56",0.0035180754488986,5.10838331051979e-12,1.25081073792853e-08,2.45369485086805,11.2917165226463,7.90280839909277,1.65114146567844,2.9727992817886,2.62449388018852,0.375328167833715,0.363363648657381,0.371683171284058
-1,"cent vs mage","57",8.60012353874226e-10,0.000542545784255965,2.77081019275143e-05,9.06549531017402,3.26556360676842,4.55739322342889,-3.36612139366225,-2.02321161922578,-2.37004133862646,0.462180055813712,0.427872207053097,0.45845719919156
-1,"cent vs mage","68",1.24078439493993e-09,0.0113105195340173,0.00130582807515144,8.90630367718196,1.94651744586369,2.88411399835043,-2.48775891513146,-1.14718061440919,-1.46674292181523,0.349158143665236,0.326258523627913,0.349103404376543
-1,"cent vs mage","69",0.0356333541567894,2.0941789485196e-07,5.53503493056452e-06,1.44814329571736,6.6789862104155,5.25687963402581,1.37612748187157,2.62138416797183,2.33137754540715,0.387744453602468,0.397382118429632,0.3879982053049
-1,"cent vs mage","72",2.11325390633266e-09,0.00254888953918767,0.000311549093264879,8.67504831956175,2.59364898507241,3.50647350838172,-2.77038365619664,-1.46817263172282,-1.78063845890484,0.388876224757161,0.364274862439978,0.391348233225387
-1,"cent vs mage","90",0.047765670594654,4.18680973822246e-11,1.93587545081933e-08,1.32088412070241,10.3781167743649,7.71312258750381,0.984875810304993,2.30888645025361,2.00914981636139,0.279021893241158,0.290661520729154,0.282205690109846
-1,"cent vs mage","100",1.41574381079593e-09,0.000198717027679245,2.20979149846822e-05,8.8490153283015,3.70176491743828,4.65564870158027,-4.06325745502547,-2.72333824345797,-3.02730657167956,0.572170442553885,0.559605551870777,0.56694874385887
