"constant","comparison","pval_cor","pval_mae","pval_rmse","pval_median_diff","median_log_clr","median_log_tss","median_es_clr","median_es_tss","n_both","n_tss_only","n_clr_only","n_neither"
-1,"cent vs mage",0.344887424049655,1.5628542625781,2.11626888413198,-0.996861662124002,0.177072089758518,1.10394492196273,0.44176028883265,1.45812917756163,30,420,61,606
-1,"eld vs kin",0.697717510320009,1.24204210490577,2.05942536476674,-0.644141622818948,0.152786092721061,0.756919487688887,0.442274808760325,1.23675160512911,105,172,49,791
-0.9,"cent vs mage",0.300398706319162,1.38829714430489,1.90826727721006,-0.903173899229034,0.195432502082411,1.03637258854043,0.464755429587527,1.32559133051162,35,334,71,677
-0.9,"eld vs kin",0.727293585187399,1.10002074949921,1.88201657124429,-0.479025095569396,0.146664835328124,0.628746180703714,0.438829422175356,0.999961599229536,104,125,50,838
-0.8,"cent vs mage",0.571118982538695,0.99695911605412,1.25640179716363,-0.798750489603451,0.206040612410079,0.949736076757924,0.459542185479618,1.28377145359793,53,220,49,795
-0.8,"eld vs kin",0.739452538932738,0.940860936477792,1.7727035846199,-0.303715484235029,0.171942673431842,0.462314262410776,0.434863899464213,0.889609386160962,93,112,45,867
-0.7,"cent vs mage",0.485683971780805,1.06515298027019,1.53479117914008,-0.641316178289986,0.195306982538882,0.793064687088416,0.48769373959279,1.16434790000263,50,196,56,815
-0.7,"eld vs kin",0.791717985831134,0.757135035529838,1.50514415689645,-0.23099500040688,0.177393029638664,0.396596962203233,0.436687126403284,0.840041300238305,101,70,48,898
-0.6,"cent vs mage",0.607709801520534,0.884285937277796,1.25762814179177,-0.573849085799591,0.175796638581118,0.6963619525714,0.460631065195778,1.11074233488645,72,122,59,864
-0.6,"eld vs kin",0.835402052309237,0.583627212313361,1.27073805994502,-0.197473817237208,0.1622902216312,0.32502510270368,0.441101184960614,0.697319531702101,106,51,38,922
-0.5,"cent vs mage",0.545184722723479,0.919659402641366,1.41180062494606,-0.441507879067791,0.182913417532903,0.594555658230195,0.464654146862266,0.9771014312379,64,159,53,841
-0.5,"eld vs kin",0.869606087427649,0.5590782447707,1.21423333947706,-0.184643017422242,0.155431170466626,0.307297779803781,0.438083628983075,0.680853724032606,117,50,40,910
-0.4,"cent vs mage",0.793275944343885,0.621799293431028,0.850024581350242,-0.371762354429004,0.205876610589512,0.547428114166594,0.468165697240916,0.885852739105784,74,119,29,895
-0.4,"eld vs kin",0.97492196020241,0.306928200053535,0.556259792051265,-0.13667102115995,0.184153699512934,0.302216177921112,0.4452943593469,0.646943304801502,124,36,22,935
-0.3,"cent vs mage",0.768265931113721,0.47219282383859,0.836137837317626,-0.183640001504862,0.179751127904075,0.329030670647967,0.436088142211242,0.696073049718804,49,56,52,960
-0.3,"eld vs kin",0.953019844663482,0.365763584224892,0.71988119220658,-0.0103784127316661,0.183831783992859,0.192554856572653,0.482177876324499,0.506491427438989,119,47,9,942
-0.2,"cent vs mage",0.831565885032861,0.399439694152333,0.652805103808956,-0.151562066790125,0.194113758160954,0.31454598740659,0.458031634022817,0.658433259998402,79,64,27,947
-0.2,"eld vs kin",0.988813476725576,0.176794167070651,0.438451307334177,-0.0368083553428737,0.165702472943245,0.190313651717808,0.443622881529081,0.496818161649581,144,17,10,946
-0.1,"cent vs mage",0.693624500444772,0.630877064428053,1.20630401246907,-0.212408931552038,0.185341788728272,0.35676666818652,0.449284603945244,0.699997731287255,65,77,44,931
-0.1,"eld vs kin",0.988118891512271,0.13989009598391,0.378750618905699,-0.00686257137203611,0.158358435560386,0.178783781221373,0.427474837620651,0.448473842828602,136,4,15,962
0,"cent vs mage",0.8622647128948,0.357854979154034,0.675130852603693,-0.0862833607307782,0.203406957221631,0.265653500930625,0.467107309241984,0.601716100181888,79,72,18,948
0,"eld vs kin",0.969287929019912,0.238150117365091,0.546432045381991,-0.0112928783964744,0.163943440139958,0.176149864523922,0.441865392493661,0.459495961252631,128,28,8,953
0.1,"cent vs mage",0.970107711677428,0.261410587547586,0.608622731391509,-0.061259129461011,0.168495530040447,0.235807245784574,0.448648430431031,0.508433856013241,107,3,32,975
0.1,"eld vs kin",0.985579743569449,0.163120192749942,0.417026041156239,0.0145182050150925,0.163610079270737,0.137785178017331,0.442436643501739,0.438554248193205,140,17,2,958
0.2,"cent vs mage",0.97012461628379,0.152128711401551,0.316435058310847,-0.0175672998157946,0.176174831218644,0.202491701712513,0.429038165850503,0.453704170433089,85,3,17,1012
0.2,"eld vs kin",0.993273403841732,0.122578153183918,0.312526347378055,0.00773020233384941,0.163296880587142,0.151462424059496,0.432671497709588,0.431219064485376,136,13,2,966
0.3,"cent vs mage",0.983698448204614,0.121222820990765,0.302157893339499,-0.0101299385997571,0.168547801630305,0.174250890370419,0.453183952486015,0.451885152988558,123,9,7,978
0.3,"eld vs kin",0.987084429172242,0.228440794490764,0.383606786156134,-0.061768351711937,0.176479959116087,0.223093419377448,0.4316861141343,0.561087630889572,129,13,17,958
0.4,"cent vs mage",0.973085732994984,0.243745348047352,0.592933475759195,-0.016997857068324,0.170528235642815,0.206727416489743,0.464783627224427,0.465107021421737,79,0,59,979
0.4,"eld vs kin",0.987594030026941,0.135307494204719,0.37438608767435,-0.00135609939996229,0.154636029833253,0.153848028719256,0.439584673060239,0.448582894216693,140,8,9,960
0.5,"cent vs mage",0.964661241290131,0.193783701847761,0.323585468043335,-0.0355849076335866,0.19668659813228,0.210574782844031,0.475554586465907,0.467493564595912,81,4,22,1010
0.5,"eld vs kin",0.958432101502926,0.34937984304044,0.634615596314218,-0.136723436879525,0.166888003949837,0.285485298775627,0.42734096076892,0.587138073836902,109,9,34,965
0.6,"cent vs mage",0.962398324694287,0.211966775972057,0.445053906146717,-0.0346463972759817,0.194554761761879,0.211535255602176,0.45894875726036,0.45035141529397,91,12,28,986
0.6,"eld vs kin",0.94982620138402,0.46898271779984,0.833412616053785,-0.156555771810495,0.173643919669576,0.30035279289452,0.442238516094771,0.695300180644997,97,36,47,937
0.7,"cent vs mage",0.969938978571612,0.140817955638854,0.389353985392144,-0.0157371011991355,0.184489373285931,0.209156661580236,0.441845754817299,0.474973672285735,104,8,23,982
0.7,"eld vs kin",0.968960857619207,0.398037424903367,0.676740694212715,-0.166310725083857,0.168527625282453,0.337306858240477,0.449116409353283,0.728849265646839,124,32,30,931
0.8,"cent vs mage",0.950523880276653,0.249528287310674,0.456326111623735,-0.142183187368599,0.184574548671303,0.306639448469782,0.44435830230163,0.618854416886524,89,25,7,996
0.8,"eld vs kin",0.92061610782914,0.522321360445852,1.02314354241441,-0.245003783918705,0.146628421729363,0.376364932201147,0.437497452925514,0.778673941109326,115,35,50,917
0.9,"cent vs mage",0.937680969047389,0.413678695790084,0.670104711272495,-0.197151433429676,0.178613231277703,0.319851784053741,0.452140821865199,0.622136239172137,98,24,24,971
0.9,"eld vs kin",0.962451050078666,0.609768138683259,0.977753138026623,-0.310667557222922,0.160028780161131,0.448763334177858,0.435126484185515,0.918029577663099,113,51,36,917
1,"cent vs mage",0.890483794619975,0.649013600994227,1.07355948792831,-0.342149539257622,0.165799397323245,0.432710218793348,0.454804504590717,0.841009994830527,103,53,51,910
1,"eld vs kin",0.907905852699278,0.852023537140574,1.40859829077962,-0.409714465933884,0.138270232736241,0.52191768613149,0.437987432729374,1.06605726326351,93,78,60,886
