"taxon","estimate_gamma","std_error_gamma","pval_gamma","pval_adj_gamma","estimate_no_gamma","pval_adj_no_gamma","comparison"
"224",-1.41717639586234,0.418671090969958,0.0566182763901217,0.0566182763901217,-1.41415515526326,0.0253358681854502,"pup vs you"
"225",0.377380822326491,0.389177089015664,0.636157441300736,0.636157441300736,0.392331998417104,0.659747900648554,"pup vs you"
"226",-0.990797699279982,0.445657093835125,0.299667815451848,0.299667815451848,-0.928312672108063,0.296125760040186,"pup vs you"
"227",0.567331901473145,0.412076298486972,0.514486865522527,0.514486865522527,0.628623756978584,0.468811151001364,"pup vs you"
"228",-1.66015254796554,0.439792299651199,0.0400158394789862,0.0400158394789862,-1.61239078304871,0.0135421747313209,"pup vs you"
"229",-1.4250970504006,0.436881324657753,0.0997213705008312,0.0997213705008312,-1.36223539394338,0.0542525946654579,"pup vs you"
"230",0.197958123424805,0.431903171915695,0.767291905264099,0.767291905264099,0.202229688744737,0.850273702781378,"pup vs you"
"231",0.809437628946656,0.41464072604671,0.354059965870875,0.354059965870875,0.853088909078061,0.273812791075526,"pup vs you"
"232",-2.10110545685108,0.449733095814957,0.00405880057055987,0.00405880057055987,-2.05249988652566,0.00071696883064593,"pup vs you"
"233",0.267352622182982,0.380161240366914,0.683875269213643,0.683875269213643,0.302587781976524,0.729571876580078,"pup vs you"
"234",-0.503725712916138,0.415540207851464,0.639753708451615,0.639753708451615,-0.488389696926005,0.694990391599143,"pup vs you"
"235",-2.33871092211218,0.418762450910143,0.000389145288672463,0.000389145288672463,-2.29497479143445,2.44106053100485e-05,"pup vs you"
"236",1.50878649279609,0.447231125020656,0.0726211542203097,0.0726211542203097,1.51522523072004,0.0181929411099194,"pup vs you"
"237",0.619682006198036,0.424452942111977,0.506083998885661,0.506083998885661,0.618810106482643,0.499809996003497,"pup vs you"
"238",0.565817788122851,0.410674223236951,0.552664536942108,0.552664536942108,0.597557080050339,0.477528660866906,"pup vs you"
"239",0.488491820893306,0.462095070333329,0.637192070438384,0.637192070438384,0.485055453252648,0.695119967966037,"pup vs you"
"240",-0.646977969540725,0.421337153562093,0.523594427816112,0.523594427816112,-0.571854019989917,0.634273055996865,"pup vs you"
"241",0.0306632697997975,0.385633806449425,0.830622726742065,0.830622726742065,0.0741253346944847,0.893473153212276,"pup vs you"
"242",-1.17919875911465,0.401995676683675,0.144707532645997,0.144707532645997,-1.10663669901747,0.072539424994611,"pup vs you"
"243",-0.552178658942032,0.417503110024007,0.564021503815403,0.564021503815403,-0.549114992360864,0.64748260423127,"pup vs you"
"244",-1.88555541946711,0.442951463528182,0.00669458613753282,0.00669458613753282,-1.87534443182553,0.00175537260849373,"pup vs you"
"245",0.746758950973577,0.383817108270066,0.371349083563691,0.371349083563691,0.758233582747405,0.319091136336618,"pup vs you"
"246",-2.88744701997101,0.356927111630817,1.79954390768329e-06,1.79954390768329e-06,-2.8641836336888,3.16078986779874e-10,"pup vs you"
"247",-1.13765760458985,0.39500838451236,0.197394002829174,0.197394002829174,-1.14281480753088,0.0893813140090525,"pup vs you"
"248",0.27557061585989,0.380643388663414,0.713632684260712,0.713632684260712,0.242639158123439,0.799693021753439,"pup vs you"
"249",-3.68301383003844,0.39576887862547,4.9765830363644e-11,4.9765830363644e-11,-3.64253294985422,1.65153743398692e-13,"pup vs you"
"250",-3.48147925824372,0.353438023934921,9.60548013378378e-13,9.60548013378378e-13,-3.43247872863159,2.63659605783245e-14,"pup vs you"
"251",1.72597876656305,0.45065937396205,0.037271044053102,0.037271044053102,1.74708458276297,0.0106891024387001,"pup vs you"
"252",2.60355077130614,0.346436025144753,9.91439748100694e-08,9.91439748100694e-08,2.66728134003526,2.02657503229257e-09,"pup vs you"
"253",-0.415953854581573,0.405052533806339,0.698592595933929,0.698592595933929,-0.369297768027358,0.794445738069223,"pup vs you"
"254",-0.765911876171968,0.391836510795744,0.413107268189039,0.413107268189039,-0.78435179092304,0.375290427794947,"pup vs you"
"255",0.452995284767947,0.42142194505081,0.603608557737535,0.603608557737535,0.491133137884297,0.615445228177492,"pup vs you"
"256",-0.827700060575297,0.344254161366068,0.296038867920066,0.296038867920066,-0.833284333843001,0.13989002633487,"pup vs you"
"257",-1.89332341474461,0.431135888574311,0.00445806433470294,0.00445806433470294,-1.80784319474758,0.0041882409744185,"pup vs you"
"258",0.487836021571322,0.3893619878071,0.573502109560805,0.573502109560805,0.548661125202738,0.519141863238361,"pup vs you"
"259",-0.0974385193817068,0.426841053270422,0.880680858972973,0.880680858972973,-0.0433471342489747,0.960799679416146,"pup vs you"
"260",1.52852536654645,0.440996308573848,0.0762685110840606,0.0762685110840606,1.5680829309782,0.0186799080775998,"pup vs you"
"261",0.286085772185367,0.415300751155477,0.660891588528495,0.660891588528495,0.291336553904165,0.778166854085976,"pup vs you"
"262",0.270859900545835,0.377053043995082,0.6759600919648,0.6759600919648,0.372938044767213,0.671667910389371,"pup vs you"
"263",0.3122939519247,0.382707983223227,0.68029143951001,0.68029143951001,0.326157750423312,0.699776668979305,"pup vs you"
"264",2.09186691915988,0.416188668721868,0.0208850553708345,0.0208850553708345,2.09098605348585,0.00069549462130171,"pup vs you"
"265",-3.31767674624116,0.380425668065748,6.31605501266646e-09,6.31605501266646e-09,-3.20870271586922,6.39586725662334e-11,"pup vs you"
"266",-0.164196369017959,0.397920506422899,0.84144014687568,0.84144014687568,-0.121776455955821,0.958193599293809,"pup vs you"
"267",1.75630061856929,0.410241532477465,0.0187770116606691,0.0187770116606691,1.81163905825925,0.00286833290296127,"pup vs you"
"268",-1.40169260595087,0.398199804658347,0.0533063964318886,0.0533063964318886,-1.37585641425606,0.0255616546127674,"pup vs you"
"269",0.686153100296966,0.328566431521731,0.361639579650635,0.361639579650635,0.714928229963364,0.167363209113033,"pup vs you"
"270",0.320057467103612,0.379260496368116,0.641891397787211,0.641891397787211,0.364906919365616,0.661751759464088,"pup vs you"
"271",1.31287731229431,0.406265104403738,0.0925806370131022,0.0925806370131022,1.34716326292965,0.0273989283746215,"pup vs you"
"272",1.70955077497209,0.41730888360486,0.0341685061387185,0.0341685061387185,1.80046885354684,0.00542574510718302,"pup vs you"
"273",-2.08091224773926,0.361548460293197,0.00182866966675721,0.00182866966675721,-2.02571850750119,3.78314613523972e-05,"pup vs you"
"274",0.785940230548187,0.393135810775269,0.376525332035859,0.376525332035859,0.842228096084596,0.245043158319964,"pup vs you"
"275",-4.30818187297005,0.348446675339912,0,0,-4.31322440613642,0,"pup vs you"
"276",-0.0995518560640985,0.391913781283722,0.844961295217699,0.844961295217699,-0.0768349590980149,0.922506384471031,"pup vs you"
"277",0.914719983024512,0.414641481606434,0.341069741350775,0.341069741350775,0.955430083596205,0.197567055867661,"pup vs you"
"278",-1.75524199121087,0.449780140503257,0.015221786854965,0.015221786854965,-1.61068793440901,0.00957670742990821,"pup vs you"
"279",-1.84282400472901,0.397440800664083,0.006702805587636,0.006702805587636,-1.88608467321099,0.00126105863167424,"pup vs you"
"280",0.229191448871635,0.43768612086386,0.760579056264368,0.760579056264368,0.215909703788102,0.846302621859103,"pup vs you"
"281",0.130165111176532,0.400344337354136,0.802223638302643,0.802223638302643,0.17922183464284,0.832864109731684,"pup vs you"
"282",3.78391608032979,0.408951784071365,6.8257703667288e-10,6.8257703667288e-10,3.81082077957742,4.37604994808915e-11,"pup vs you"
"283",0.280084553145312,0.379560292385753,0.6822487458601,0.6822487458601,0.283561686225023,0.721847903924644,"pup vs you"
"284",-2.72227060011754,0.407183417984895,1.74288901383146e-06,1.74288901383146e-06,-2.70692794732154,8.7441543796536e-08,"pup vs you"
"285",0.815912861229307,0.400819971763638,0.382025592875522,0.382025592875522,0.821207036426364,0.2928698112063,"pup vs you"
"286",0.096456417686197,0.356988546928543,0.804729644781571,0.804729644781571,0.126239123800067,0.948172241822606,"pup vs you"
"287",-0.863192793631734,0.390503185797019,0.343925377101262,0.343925377101262,-0.884452796286998,0.230252257947468,"pup vs you"
"288",0.551964794932989,0.401320887217217,0.557317991243222,0.557317991243222,0.605861367295709,0.495986805112203,"pup vs you"
"289",-0.0907906038126751,0.397453221479655,0.842704240347627,0.842704240347627,0.0106883254816519,0.921451253702779,"pup vs you"
"290",-1.43924727576998,0.427175208912095,0.0632906977840655,0.0632906977840655,-1.49540214434768,0.0161275460551531,"pup vs you"
"291",-1.85911000777665,0.392942603075715,0.00486525264178675,0.00486525264178675,-1.85019777470405,0.000409251002745445,"pup vs you"
"292",-0.107587989563247,0.39604211677168,0.822760529919294,0.822760529919294,-0.0703474762058288,0.946993261301015,"pup vs you"
"293",0.568607400367969,0.384533701808899,0.521309557519035,0.521309557519035,0.60983239307489,0.448652443937349,"pup vs you"
"294",-3.81544008257177,0.359358468748651,3.20749297507838e-14,3.20749297507838e-14,-3.84491271064738,5.45827076807349e-17,"pup vs you"
"295",-0.428821900758631,0.412216591022478,0.678665238524804,0.678665238524804,-0.407339756955506,0.780028643395117,"pup vs you"
"296",0.535758692105673,0.376947066657801,0.511421873509831,0.511421873509831,0.500005796407325,0.553028732763257,"pup vs you"
"297",0.747349078796023,0.392577527940375,0.387124652980401,0.387124652980401,0.71605702359293,0.37788319344105,"pup vs you"
"298",0.667078609370274,0.423070717904125,0.474170154231212,0.474170154231212,0.729706065701317,0.380639526313318,"pup vs you"
"299",-0.0269813723562386,0.404509877548361,0.84785793180067,0.84785793180067,-0.0217768599217196,0.935079461328386,"pup vs you"
"300",0.617384157055775,0.385475318852172,0.468990545096994,0.468990545096994,0.661673392379032,0.389980058907614,"pup vs you"
"301",0.433555136866648,0.383544545915283,0.609318499978282,0.609318499978282,0.477398120432393,0.574512316242204,"pup vs you"
"302",-3.50178603197794,0.338291988092855,1.03609724853191e-13,1.03609724853191e-13,-3.49843663898107,1.03764358330287e-14,"pup vs you"
"303",0.618712726084084,0.389763063133346,0.453720316597593,0.453720316597593,0.573434435765915,0.484108899551563,"pup vs you"
"304",0.295201802689435,0.377856621081248,0.654101501097571,0.654101501097571,0.330762512659129,0.704284831220217,"pup vs you"
"305",0.299384629636792,0.392023041599566,0.682574638199421,0.682574638199421,0.242597841749048,0.773171505812689,"pup vs you"
"306",-0.774152865087943,0.389198432365769,0.397084489389098,0.397084489389098,-0.810699953092205,0.362364871376191,"pup vs you"
"307",-0.591040469816665,0.423817529262359,0.582616882921459,0.582616882921459,-0.554236091348741,0.653242547589645,"pup vs you"
"308",0.178151082548113,0.408957265602696,0.786960091108887,0.786960091108887,0.215770708128799,0.832839390220028,"pup vs you"
"309",-0.522521392996412,0.394707453361101,0.593901457571784,0.593901457571784,-0.449320579638552,0.709938118320966,"pup vs you"
"310",-2.46683055955014,0.40100781622407,0.000102183776719606,0.000102183776719606,-2.43991738180647,2.78255338874836e-06,"pup vs you"
"311",0.658259099511595,0.398324372889232,0.46377047584866,0.46377047584866,0.704969035568451,0.368556058951628,"pup vs you"
"312",-0.515707469902741,0.433701033100945,0.625042351540727,0.625042351540727,-0.461129553696732,0.771669503624652,"pup vs you"
"313",-0.142556690798074,0.405609295003907,0.875444148303416,0.875444148303416,-0.151933223935092,0.925649955380761,"pup vs you"
"314",0.228314187537326,0.429489332897731,0.780057065999311,0.780057065999311,0.209130544315985,0.84551951290091,"pup vs you"
"315",-1.23371632662194,0.401294168580638,0.122059110494636,0.122059110494636,-1.15552239156905,0.0893028012825342,"pup vs you"
"316",1.57237285874415,0.417917964221925,0.0500937050224706,0.0500937050224706,1.59238477224906,0.0184558785818362,"pup vs you"
"317",0.0187941279380734,0.409853656667257,0.851167761079144,0.851167761079144,0.0201044579988317,0.910114486003452,"pup vs you"
"318",-0.0555689634296163,0.39267461906005,0.856388576651369,0.856388576651369,-0.0163490721877674,0.931694406134064,"pup vs you"
"319",-0.38359174364218,0.413518597460904,0.709288303870741,0.709288303870741,-0.297474810954202,0.868735232963323,"pup vs you"
"320",0.0390777490981713,0.394777432344514,0.810750074066146,0.810750074066146,0.088427127217126,0.879539160403741,"pup vs you"
"321",1.43159767237279,0.422316134294679,0.0943561510263034,0.0943561510263034,1.43280506603082,0.0269137506749037,"pup vs you"
"322",-1.38201670034069,0.370535134675186,0.0555412822302997,0.0555412822302997,-1.42638518847753,0.0122903878798152,"pup vs you"
"323",0.961958899375798,0.394349921038994,0.274898613639249,0.274898613639249,0.94476211142266,0.142469593664181,"pup vs you"
"324",1.44202399136946,0.41397061880939,0.0951265708190435,0.0951265708190435,1.45701894007632,0.0395684212467737,"pup vs you"
"325",0.42671937700424,0.393313897766015,0.612275311653661,0.612275311653661,0.408726663068296,0.658518868758619,"pup vs you"
"326",0.908096810322765,0.387980294569552,0.306933351253061,0.306933351253061,0.927908340814783,0.208282315242826,"pup vs you"
"327",-0.995686228481334,0.414455441918698,0.26415200662128,0.26415200662128,-0.980428386538273,0.238118554341874,"pup vs you"
"328",-0.637210370293179,0.397457786290452,0.504964627449173,0.504964627449173,-0.629530876317503,0.526309616262202,"pup vs you"
"329",-4.24136030336855,0.321310384158674,0,0,-4.20265936482731,0,"pup vs you"
"330",1.04128929019914,0.404342652768686,0.248540839944081,0.248540839944081,1.05573254340441,0.14909102754497,"pup vs you"
"331",1.72179850293005,0.442111529710346,0.0296784356082295,0.0296784356082295,1.79496292651272,0.00602565775182058,"pup vs you"
"332",0.421123181431191,0.403444049562554,0.603391519289225,0.603391519289225,0.428469150635416,0.6257670434462,"pup vs you"
"333",-0.040500778582594,0.410090454714734,0.853413393548606,0.853413393548606,-0.0220509780591224,0.951983852241215,"pup vs you"
"334",0.537032690367644,0.41619647300692,0.573124430412799,0.573124430412799,0.521932783463284,0.566623998251635,"pup vs you"
"335",1.93545482188487,0.424687813588736,0.00580046768254321,0.00580046768254321,1.97731101994051,0.000423437570769153,"pup vs you"
"336",0.349312501493862,0.374332757330343,0.640647623730071,0.640647623730071,0.332961452641795,0.673251897473475,"pup vs you"
"337",0.629307656383711,0.388552217049444,0.503916258518031,0.503916258518031,0.666757597477256,0.388834924744205,"pup vs you"
"338",-0.210914154143176,0.406781294345393,0.821319924971567,0.821319924971567,-0.175943107481099,0.937381144755392,"pup vs you"
"339",0.528649109797964,0.377864100872727,0.534039438650692,0.534039438650692,0.569744630527274,0.476710015003147,"pup vs you"
"340",0.370638635782234,0.392222440674792,0.646300868344712,0.646300868344712,0.420530986300738,0.631715333700498,"pup vs you"
"341",0.65038725587205,0.399616043468661,0.466400302782968,0.466400302782968,0.758831617530383,0.342492204019571,"pup vs you"
"342",0.159342551327504,0.385858138594271,0.759482701795466,0.759482701795466,0.248825458020868,0.760071247807338,"pup vs you"
"343",0.0208949673066118,0.398823777188809,0.807411435473114,0.807411435473114,0.0164239009560567,0.895673535655657,"pup vs you"
"344",-5.32406007849044,0.314119852729902,0,0,-5.30917437820798,0,"pup vs you"
"345",-0.275369807117776,0.403822056498625,0.756466758069129,0.756466758069129,-0.321335461677382,0.840938292541417,"pup vs you"
"346",0.359578215133059,0.394745568314413,0.664888368386993,0.664888368386993,0.411621266860324,0.638574461307538,"pup vs you"
"347",0.288903074124448,0.376854197988338,0.672941125102693,0.672941125102693,0.333169343021906,0.703051342560455,"pup vs you"
"348",-1.29925070558194,0.407892979281639,0.0939385593908686,0.0939385593908686,-1.29680244825081,0.0541179498129189,"pup vs you"
"349",2.02192620427274,0.374678658243003,0.00265508662004378,0.00265508662004378,2.05532567477828,6.42917465865347e-05,"pup vs you"
"350",0.166946064620291,0.413035437478524,0.776552052799563,0.776552052799563,0.243643540016644,0.804151761573893,"pup vs you"
"351",0.14176372259062,0.402121103878543,0.7813508488468,0.7813508488468,0.146111263512036,0.851454093448919,"pup vs you"
"352",0.551655689470183,0.391584098656286,0.53870005215048,0.53870005215048,0.560891789253534,0.509774637916667,"pup vs you"
"353",-0.0437919501367346,0.400462284034285,0.877404089286992,0.877404089286992,-0.0319799416127284,0.952641617595504,"pup vs you"
"354",-0.786129474358884,0.371610969509717,0.355518473231874,0.355518473231874,-0.72962674029974,0.345955149480433,"pup vs you"
"355",0.07856648667903,0.38721981243192,0.817877246403056,0.817877246403056,0.128731503831303,0.844976204884534,"pup vs you"
"356",0.402797937012463,0.400342702661333,0.637185611095852,0.637185611095852,0.444696014306467,0.623412880600717,"pup vs you"
"357",-0.14257539359927,0.393710087372829,0.807786809738374,0.807786809738374,-0.0846520959597054,0.945854350961713,"pup vs you"
"358",-0.115477090367734,0.394770346134219,0.842211065976447,0.842211065976447,-0.0763955938667365,0.954558532200698,"pup vs you"
"359",-2.5355372375046,0.411487959136989,0.000118805859288648,0.000118805859288648,-2.45668140678406,2.63398975549209e-05,"pup vs you"
"360",-0.858613555135218,0.397237704670032,0.333272352581129,0.333272352581129,-0.855129420632593,0.321460465624537,"pup vs you"
"361",-1.21328307710143,0.422998616796929,0.151803972515954,0.151803972515954,-1.19321788317404,0.0968183256076432,"pup vs you"
"362",0.490037164605148,0.385163465368109,0.554756504300351,0.554756504300351,0.57040389023639,0.471046214964464,"pup vs you"
"363",1.14514507908526,0.395496305975122,0.178649912525607,0.178649912525607,1.15600251839162,0.0795365776988677,"pup vs you"
"364",0.412506416278448,0.396545759268947,0.622727757626319,0.622727757626319,0.361130767517254,0.69188694000623,"pup vs you"
"365",0.865191943529619,0.402960172603757,0.34505890545692,0.34505890545692,0.904474544960742,0.215562728917607,"pup vs you"
"366",-0.441269100433846,0.375303548995892,0.645601855412459,0.645601855412459,-0.377076953049994,0.784468431837401,"pup vs you"
"367",0.952971355091712,0.410288876386766,0.300133750259912,0.300133750259912,1.03077130339001,0.180178192240181,"pup vs you"
"368",0.0358399589998333,0.398522518036544,0.810778074614448,0.810778074614448,0.0918270509107878,0.867092554475368,"pup vs you"
"369",0.577174134886908,0.405396269224881,0.522266626759751,0.522266626759751,0.599064777314985,0.493080446417119,"pup vs you"
"370",2.41779292413535,0.412108986612128,0.000496572910536091,0.000496572910536091,2.42271898054639,5.06792865480279e-05,"pup vs you"
"371",0.793211721590897,0.38789958272389,0.369485534198196,0.369485534198196,0.843347377359664,0.262484138974132,"pup vs you"
"372",0.0194190414024253,0.390554296356775,0.83651954924932,0.83651954924932,0.0588155762852751,0.916610733439276,"pup vs you"
"373",0.226092148888889,0.383717506149328,0.710144229198827,0.710144229198827,0.266355380592122,0.742014352668623,"pup vs you"
"374",0.474271092735474,0.391685207149388,0.587470694596802,0.587470694596802,0.4662131913977,0.593253195100692,"pup vs you"
"375",0.445517572414732,0.433493432087101,0.644506992283248,0.644506992283248,0.525106622716437,0.597665597458891,"pup vs you"
"376",-0.530982198228838,0.386434128832578,0.570533381501547,0.570533381501547,-0.532849686738761,0.622406175205398,"pup vs you"
"377",-0.0438611039659991,0.408663450477256,0.884065549212201,0.884065549212201,-0.042457090901597,0.951018878733462,"pup vs you"
"378",2.28676123636445,0.421684244912106,0.00174327933329687,0.00174327933329687,2.27037636030703,0.000137573995058096,"pup vs you"
"379",0.631354394484751,0.423949553100243,0.516621456184614,0.516621456184614,0.618887718441632,0.494241843190425,"pup vs you"
"380",0.515715793782442,0.385323730698747,0.520564600439711,0.520564600439711,0.589255619903867,0.47228695141913,"pup vs you"
"381",0.556185229726934,0.397540360852483,0.525656065176207,0.525656065176207,0.563401336572339,0.51222455212153,"pup vs you"
"382",0.450850158330621,0.384757881241572,0.598648349646215,0.598648349646215,0.54076981537583,0.513468351267998,"pup vs you"
"383",0.400036159178044,0.380537140895812,0.64357825537748,0.64357825537748,0.392991645809019,0.630341614722965,"pup vs you"
"384",0.634460308439539,0.385162200805944,0.469895716953259,0.469895716953259,0.649717207627592,0.424483982044797,"pup vs you"
"385",-2.13703311048137,0.372706174255459,0.000290213066270484,0.000290213066270484,-2.08853844700872,3.80243909156984e-05,"pup vs you"
"386",1.41240819970461,0.416883083462135,0.11093819233635,0.11093819233635,1.46015659507914,0.0294300130700745,"pup vs you"
"387",0.807219778749566,0.389412440893278,0.368328286617101,0.368328286617101,0.889397050797692,0.243667084374965,"pup vs you"
"388",-1.51794560999397,0.405293389668119,0.0656955317166796,0.0656955317166796,-1.50185841071135,0.0287963497718896,"pup vs you"
"389",0.189045262009035,0.38829731924702,0.760010289788454,0.760010289788454,0.271034722690781,0.771838445689085,"pup vs you"
"390",-1.73924833606232,0.429127585316269,0.0225562387703889,0.0225562387703889,-1.72083294484034,0.0112750088072279,"pup vs you"
"391",-0.108923182554428,0.399519933730391,0.857942893358846,0.857942893358846,-0.017087215874197,0.907673097315768,"pup vs you"
"392",-2.50669501536604,0.359503148502026,6.99793656987805e-06,6.99793656987805e-06,-2.46999922349784,7.44180107220329e-08,"pup vs you"
"393",1.04961001328389,0.335645633879212,0.135444482036243,0.135444482036243,1.09451535934812,0.0369102526854721,"pup vs you"
"394",0.398571628593301,0.383387073213161,0.634314300804695,0.634314300804695,0.46425677349812,0.570179383907157,"pup vs you"
"395",1.41724984309098,0.415271851753442,0.108021254437325,0.108021254437325,1.41044760289356,0.0433445333909015,"pup vs you"
"396",0.916861150088295,0.428346561913815,0.319371405641875,0.319371405641875,0.98542370979689,0.195801368564661,"pup vs you"
"397",0.176951205076391,0.38214515252602,0.74769280184993,0.74769280184993,0.244385498657564,0.792855685899099,"pup vs you"
"398",0.548952552674663,0.426934310204566,0.570947968031671,0.570947968031671,0.587951219883103,0.525066034086062,"pup vs you"
"399",0.550268599867483,0.398896512752116,0.524393363006118,0.524393363006118,0.592233712997792,0.505815873514501,"pup vs you"
"400",-0.549887947900214,0.382825540456468,0.579535147936733,0.579535147936733,-0.45347532764433,0.696616724875574,"pup vs you"
"401",-0.308279845655735,0.390784057510804,0.724838462867218,0.724838462867218,-0.197606152380036,0.880338399106131,"pup vs you"
"402",0.163988766008484,0.393325307218036,0.74594334704194,0.74594334704194,0.163222833117744,0.84521173193297,"pup vs you"
"403",-0.291534474156521,0.398409040381636,0.737787694734148,0.737787694734148,-0.224260675675935,0.865198873057915,"pup vs you"
"404",0.245354634743918,0.380738892754105,0.700123900284038,0.700123900284038,0.305356290880429,0.733243090374898,"pup vs you"
"405",-1.44038767234371,0.389189667827054,0.057668143260979,0.057668143260979,-1.41537765269185,0.0234336708094617,"pup vs you"
"406",0.30311713140164,0.379772123024113,0.683895432673291,0.683895432673291,0.31291661822944,0.719171055850624,"pup vs you"
"407",0.0597141741277717,0.39225497554009,0.825520779563719,0.825520779563719,0.071432302012235,0.898748422653517,"pup vs you"
"408",-0.0191337729366633,0.427087854773022,0.863467862754523,0.863467862754523,0.0248227790825976,0.94357608875184,"pup vs you"
"409",0.338781826753841,0.406773997481721,0.662055834480821,0.662055834480821,0.362574319207247,0.689671285148961,"pup vs you"
"410",0.127067762900278,0.389796507866397,0.783242833172061,0.783242833172061,0.113271660345999,0.851513808561286,"pup vs you"
"411",0.699154989247521,0.38526973072929,0.439359462263925,0.439359462263925,0.688317597765101,0.380410830809605,"pup vs you"
"412",0.845769605233784,0.403728003369893,0.368599848348475,0.368599848348475,0.855830629263224,0.267084659377118,"pup vs you"
"413",1.1384686348287,0.403371619675353,0.22043110118821,0.22043110118821,1.20776808357887,0.087231966614806,"pup vs you"
"414",-2.24258806154785,0.380609348675209,0.00403369977405034,0.00403369977405034,-2.21791274758972,5.31927411766596e-06,"pup vs you"
"415",0.465255623366557,0.384456051249756,0.578129064796998,0.578129064796998,0.43710600628434,0.605933490212246,"pup vs you"
"416",0.587264714020192,0.386783546565551,0.50648019558819,0.50648019558819,0.630629238202566,0.425587956873829,"pup vs you"
"417",0.418705857701675,0.383061908290476,0.599713177993565,0.599713177993565,0.453099479925125,0.601439465847378,"pup vs you"
"418",1.38016367061494,0.407408062333918,0.102185665945741,0.102185665945741,1.38310643722449,0.0382960235783432,"pup vs you"
"419",0.340991511462665,0.389143562039643,0.660719864512679,0.660719864512679,0.323758983358142,0.726447103950885,"pup vs you"
"420",0.74872712183156,0.404772937250833,0.412913547467273,0.412913547467273,0.729254383146487,0.377839135551359,"pup vs you"
"421",0.613894336591057,0.403874263810634,0.488141225002595,0.488141225002595,0.598714035475412,0.505984095015947,"pup vs you"
"422",-0.237148172806072,0.398789716723801,0.823851329319218,0.823851329319218,-0.191938297473335,0.912397372966876,"pup vs you"
"423",1.08686492368051,0.397020856852503,0.201543203687834,0.201543203687834,1.15304466105994,0.0566196621620513,"pup vs you"
"424",0.362895285562839,0.409894517006773,0.662487849262275,0.662487849262275,0.367115206072674,0.718464051431744,"pup vs you"
"425",-1.27210301591263,0.398554371534479,0.136612673535996,0.136612673535996,-1.25795037450209,0.0730403764398543,"pup vs you"
"426",-2.3759614790164,0.406913166640281,0.000366981488801303,0.000366981488801303,-2.30532895249833,3.28952995270825e-05,"pup vs you"
"427",0.573169519853372,0.386464021958762,0.529207528784822,0.529207528784822,0.538867794000512,0.563354650193224,"pup vs you"
"428",0.296763434595756,0.381755508192053,0.684898703165939,0.684898703165939,0.333079711245507,0.71292842243509,"pup vs you"
"429",-0.274254162467443,0.39096313557775,0.771496618141915,0.771496618141915,-0.225689255270103,0.886093052567953,"pup vs you"
"430",0.701658132741029,0.40100668452139,0.422709790104696,0.422709790104696,0.737190023763961,0.348166251956767,"pup vs you"
"431",-0.314672607387437,0.376000962841095,0.7237939802547,0.7237939802547,-0.268039476741789,0.843432655559402,"pup vs you"
"432",1.07888683273012,0.390813102939478,0.179791077398601,0.179791077398601,1.08071933060186,0.0947806998470164,"pup vs you"
"433",0.377379697536461,0.375598258674299,0.619826004670502,0.619826004670502,0.439869652412054,0.597855070680993,"pup vs you"
"434",0.0435200851737327,0.416641178636921,0.814730293117345,0.814730293117345,0.0842763572251474,0.88445003146098,"pup vs you"
"435",-1.73696113284853,0.449558468330077,0.0304245026361999,0.0304245026361999,-1.80882706306029,0.00654778315648346,"pup vs you"
"436",0.21314591854274,0.399629548639451,0.748153697728875,0.748153697728875,0.273558803013441,0.759476114445695,"pup vs you"
"437",-0.0845395624648165,0.390477664838248,0.858468376567997,0.858468376567997,-0.0443000306462512,0.927361305048748,"pup vs you"
"438",0.211904144682609,0.387586351834541,0.715060083193828,0.715060083193828,0.277663903895279,0.724380135555622,"pup vs you"
"439",0.341410249459999,0.375651016151512,0.651733069493496,0.651733069493496,0.328187401369819,0.683427309298029,"pup vs you"
"440",0.336209330466308,0.375091931435237,0.631510505036114,0.631510505036114,0.36592968990912,0.674668325483094,"pup vs you"
"441",0.900456613697906,0.397526750666763,0.308697855099676,0.308697855099676,0.898338245781273,0.204807820538919,"pup vs you"
"442",0.229471859926975,0.417582299437726,0.746150740342276,0.746150740342276,0.275368720016896,0.783945912644927,"pup vs you"
"443",-0.729636826911407,0.390694756920912,0.443046360007737,0.443046360007737,-0.671892342571875,0.478959173459873,"pup vs you"
"444",-1.12632019214521,0.40311118633377,0.179895291347916,0.179895291347916,-1.0691694383587,0.161924556081968,"pup vs you"
"445",0.303667181273218,0.376545232395337,0.681346627001269,0.681346627001269,0.374234685432631,0.665369273467413,"pup vs you"
"446",0.0611710936633897,0.38108043008715,0.793985988120234,0.793985988120234,0.0589279364970412,0.892831851448108,"pup vs you"
"447",0.98980631908345,0.396234872737054,0.289333463108629,0.289333463108629,1.09148475418142,0.137590055083612,"pup vs you"
"448",0.589553979201188,0.379293971874473,0.45741546930158,0.45741546930158,0.65699702707248,0.409386401302412,"pup vs you"
"449",0.328373533416298,0.383948934112528,0.675031490116908,0.675031490116908,0.30000289184278,0.716299651774214,"pup vs you"
"450",3.61198283791465,0.472693818977403,2.67073713117512e-07,2.67073713117512e-07,3.65607335693782,4.42370354445182e-09,"pup vs you"
"451",0.511194856942897,0.386740219539568,0.56164829944347,0.56164829944347,0.477921094444324,0.580442009050171,"pup vs you"
"452",0.289787430382587,0.378802197673913,0.680945643257096,0.680945643257096,0.225245904746493,0.729629326962975,"pup vs you"
