"taxon","estimate_gamma","std_error_gamma","pval_gamma","pval_adj_gamma","estimate_no_gamma","pval_adj_no_gamma","comparison"
"115",1.72751128549108,0.425643244200943,0.00767532144273275,0.00767532144273275,1.69847022325221,0.00134338206641207,"pup vs you"
"116",-0.58136972785336,0.424310651680659,0.627595093575133,0.627595093575133,-0.614337987194568,0.621390504448373,"pup vs you"
"117",-3.02299907080527,0.340589628423286,3.46168746903762e-10,3.46168746903762e-10,-3.04758223538567,2.08321002117844e-12,"pup vs you"
"118",3.75766444303522,0.307108122150338,1.49160164253505e-19,1.49160164253505e-19,3.73934137785998,1.26297731990695e-22,"pup vs you"
"119",-5.14152096000805,0.32284552311724,0,0,-5.1446593701086,0,"pup vs you"
"120",0.416535629702195,0.438684007941937,0.618132642449086,0.618132642449086,0.421921499318328,0.634409389655823,"pup vs you"
"121",-4.02828989034986,0.375625763908189,1.8904254855279e-16,1.8904254855279e-16,-4.0435945574258,0,"pup vs you"
"122",-2.2864922875931,0.368214109638683,1.75748822051351e-05,1.75748822051351e-05,-2.30671491040329,1.58440154428316e-07,"pup vs you"
"123",0.878904174109183,0.365525332478176,0.219361932360333,0.219361932360333,0.86120294650875,0.153804558437902,"pup vs you"
"124",-2.50190689154997,0.359157369451237,1.77674571384953e-06,1.77674571384953e-06,-2.54381068574612,6.81510374383534e-09,"pup vs you"
"125",-2.77182838366277,0.426879977709032,4.35170089046765e-05,4.35170089046765e-05,-2.76855086979673,5.44953813647152e-06,"pup vs you"
"126",1.29179289005289,0.425662810085138,0.0698514075144593,0.0698514075144593,1.28802483127428,0.0248781206780636,"pup vs you"
"127",1.82307173433773,0.430384136691931,0.0157256287250725,0.0157256287250725,1.78137029695603,0.00493588365433041,"pup vs you"
"128",0.934942046520825,0.469665560479117,0.276918267487141,0.276918267487141,0.933949480290483,0.214207211827555,"pup vs you"
"129",-0.478821350036646,0.446780898027278,0.738114889939349,0.738114889939349,-0.494787913062276,0.835802201412025,"pup vs you"
"130",3.30690782164299,0.4993026969803,5.20006310771316e-06,5.20006310771316e-06,3.31086928805631,7.67328235368727e-08,"pup vs you"
"131",0.590862218167936,0.38212001418518,0.43896508787441,0.43896508787441,0.642741074651683,0.343536220882561,"pup vs you"
"132",0.230841744139121,0.409599633363132,0.718441150424663,0.718441150424663,0.285131253613593,0.701245672704525,"pup vs you"
"133",0.248814055241283,0.425861624858872,0.729675602799044,0.729675602799044,0.218995614870709,0.878287960142969,"pup vs you"
"134",-0.422842761114213,0.433223405610261,0.749553670510774,0.749553670510774,-0.42827879154542,0.808356921642958,"pup vs you"
"135",-3.87528839614792,0.386745311201962,7.16680617966244e-15,7.16680617966244e-15,-3.9121944027418,1.19270452626227e-16,"pup vs you"
"136",0.160909044426356,0.472096173360762,0.825017475695858,0.825017475695858,0.163667941079408,0.90248803927067,"pup vs you"
"137",-0.28664049065919,0.470185270013354,0.877217361786078,0.877217361786078,-0.287112736258664,0.939882625465498,"pup vs you"
"138",-4.99788809576776,0.387472598830523,0,0,-4.96228959411456,0,"pup vs you"
"139",3.17381369461601,0.485524401078369,1.34519581212704e-06,1.34519581212704e-06,3.14805344719083,1.01613378879549e-07,"pup vs you"
"140",1.58550450765834,0.4420736519699,0.0395074007670329,0.0395074007670329,1.53320960905112,0.019807276815129,"pup vs you"
"141",1.08618202476137,0.41366127526513,0.192554077119273,0.192554077119273,1.05523639282824,0.108834806180376,"pup vs you"
"142",-0.130128795658729,0.478250066619719,0.940762346867191,0.940762346867191,-0.180527998410336,0.991493551764127,"pup vs you"
"143",-0.161849814588882,0.429791317510482,0.888202550722022,0.888202550722022,-0.0987948900899017,0.975655358872226,"pup vs you"
