"constant","comparison","n_all3","n_coeff_side_clr","coeff_clr_slope","coeff_clr_int","coeff_clr_r2","n_clr_side_coeff","clr_coeff_slope","clr_coeff_int","clr_coeff_r2","n_coeff_side_tss","coeff_tss_slope","coeff_tss_int","coeff_tss_r2","n_tss_side_coeff","tss_coeff_slope","tss_coeff_int","tss_coeff_r2"
-1,"cent vs mage",30,25,0.678102586665317,-2.60036268809134,0.900764624617358,5,2.23185853523178,4.68173105288247,0.89005745390758,25,0.572116864282712,-2.248857395433,0.865897528823946,5,2.11341631274266,2.31310347580106,0.801003099060037
-1,"eld vs kin",103,75,0.412523643954556,0.641097254604128,0.776138177660255,28,1.16304903641017,5.57279129802507,0.900403856476425,75,0.425749079012152,0.793998819628767,0.810133847827493,28,1.1782657770896,2.48044755019796,0.956071787548334
-0.9,"cent vs mage",50,47,0.621633429469836,-1.81512269634893,0.83033227487818,3,1.76490423484404,4.51135436586751,0.64803118703437,47,0.720841485213174,-2.08392204308413,0.882028326370304,3,0.0281294536180479,8.30004263900684,0.000302999585255518
-0.9,"eld vs kin",106,74,0.839199506777272,-0.681408712216447,0.877151241010578,31,1.13929398696069,3.58754552834499,0.917602739946161,74,0.517467787358102,0.481354022191229,0.80437221074024,32,1.01893846451776,5.06037136841946,0.793522324855036
-0.8,"cent vs mage",39,24,0.643374227891259,-2.27661222499066,0.858978688346634,15,1.48309711360852,4.56431580111972,0.714532225378976,24,0.720864637220055,-2.02007465826247,0.891858004076822,15,1.4381986577895,3.31085347653579,0.724284142103285
-0.8,"eld vs kin",96,64,0.635455416439203,-0.0545968867652637,0.816219214764312,32,1.17221970228988,3.38029923499445,0.956804003106205,63,0.482004153682634,0.0203576106104736,0.76576869185219,33,1.02588889718732,4.23139990653051,0.900316056141177
-0.7,"cent vs mage",38,25,0.833721438686065,-3.12151762941131,0.908759130783348,13,1.65117239775224,3.54950802258696,0.65608845666586,25,0.883510632034238,-2.00528666594811,0.947845889263516,13,2.14863213156578,2.89746892789134,0.681211740458078
-0.7,"eld vs kin",127,79,0.849411544105709,-1.0535959292567,0.894934863662763,47,1.05387934133006,1.65911000825409,0.975824010155453,82,0.735678060528315,-0.709704303390502,0.829349424508058,45,1.06956567105877,0.84811265540115,0.981010443966353
-0.6,"cent vs mage",34,18,0.607838416150623,-1.89267572691042,0.907368881598827,16,1.25610242368463,5.5384855497004,0.527166596041855,18,0.676635344590033,-1.33644330408097,0.906716103213997,16,1.09584639693048,3.06068889840792,0.812742429181154
-0.6,"eld vs kin",126,68,0.931497617915467,-0.6072184053357,0.92790042361004,58,1.10131208649949,2.75031150214149,0.900436939641781,71,0.910640720620845,-0.477418623352525,0.933144905197441,55,1.13496853194695,2.57315163363977,0.933101558583071
-0.5,"cent vs mage",60,32,0.581382852734147,-0.504235175499517,0.709490765221481,28,1.05435673120895,0.390814444942977,0.89154650823311,27,0.856930985786706,-1.93304807027719,0.940700607200168,33,1.25488554493518,1.73912946495224,0.883346181279638
-0.5,"eld vs kin",119,59,0.930868409904203,-0.645940245014222,0.953000706296988,60,1.07669099240638,1.09083232454459,0.967412830296083,63,0.913003334077181,-0.434459599429568,0.942680022685951,56,1.1084641142719,0.380888467031871,0.982759876893242
-0.4,"cent vs mage",58,37,0.851678211060715,-1.12283435625179,0.965997377414645,21,1.08618292981216,2.18327561440527,0.693788429691453,16,0.915568352507371,-0.0451158035536885,0.973078822544452,42,0.759016742265578,2.4856286153074,0.597271983921571
-0.4,"eld vs kin",138,67,0.398447217731155,0.811585661725944,0.710589830898337,71,1.19786533719998,2.25659334738927,0.863893514301908,63,0.505782834899024,1.27901560561393,0.775269788675251,75,1.29814253378385,2.14146399367929,0.880991002649961
-0.3,"cent vs mage",59,18,0.558886321037736,-1.06153499397263,0.757489026293234,41,1.17875891185115,1.67187381964765,0.792971789854557,18,0.865365706936486,-0.764494680652316,0.925070118046183,41,1.2235806723712,1.76690628566952,0.803420101350386
-0.3,"eld vs kin",124,71,0.648144528837185,0.103985072305642,0.861080420811434,53,1.0724010381373,1.08357134671142,0.983375524942935,68,0.512527529302338,0.350720191659305,0.838428490447289,56,1.07101588559699,1.6427950468287,0.975611259327192
-0.2,"cent vs mage",54,17,0.579614331883396,-0.785288872350825,0.871363409524848,37,1.30422242829365,2.35879071307395,0.700615508495393,16,0.88870357932548,-0.429057769553481,0.971427333445263,38,1.08573606798613,0.962454837483476,0.906724131502274
-0.2,"eld vs kin",124,58,0.901533541678597,-0.68024083619864,0.97539025571965,66,1.03754949023377,1.2653313547879,0.965750252569384,34,0.912333822252588,-0.127998068117534,0.990481500268366,90,1.14122000353198,0.26375168166972,0.843837929510205
-0.1,"cent vs mage",101,46,0.834857278177426,-0.0408449241004105,0.952940559395757,55,1.10059671384346,0.661360279006512,0.911689753516783,34,0.82750994612173,0.117700317018411,0.944095499253385,67,1.05544596478683,0.362838427515139,0.951054098552902
-0.1,"eld vs kin",131,66,0.671054302523376,0.0954988861728656,0.825242686951927,65,1.11550342890992,1.22118245548913,0.965177660099584,99,0.637875978857079,0.443801135301522,0.761418487702987,32,1.07571074004268,0.442126111732554,0.982794220608492
0,"cent vs mage",79,10,0.740029671922533,0.341868450788898,0.963771879134337,69,1.42450701944201,1.14628035571905,0.741609761743129,22,0.780605529999947,-0.179993181293031,0.783367635436297,57,1.21418413266547,0.117538853437126,0.924668299962532
0,"eld vs kin",124,33,0.96333958693856,-0.170432216426114,0.994069267973119,91,1.13434942604773,0.438618666972325,0.865723782271837,61,0.91970282879915,-0.50701632063174,0.98127132591447,63,1.0480779654369,0.275861287897708,0.993095082115283
0.1,"cent vs mage",94,33,0.84955670526703,-0.622684249676581,0.942354554725048,61,1.19676945273862,1.82468902484319,0.762933550609427,36,0.860174554183969,0.0938519322315683,0.967193576511049,58,1.13847510957905,0.757307276497499,0.849657653774496
0.1,"eld vs kin",121,99,0.79923801598134,-0.542806472329485,0.941434802660784,22,1.1046117349927,0.00355263530055582,0.978372845130319,56,0.954382983469895,-0.228102082090304,0.992378773583247,65,1.05975282720078,0.407807998499045,0.983046492131513
0.2,"cent vs mage",95,51,0.911390995014019,-0.11876419987067,0.974987879606813,44,1.08938562315889,0.335130427122103,0.956242364940001,51,0.738123997711901,-0.471014855914796,0.881263656911016,44,1.21258367088753,0.895492621973887,0.950008594813118
0.2,"eld vs kin",117,54,0.948102311003537,-0.913701647516691,0.986372391601625,63,1.05662882031108,0.707803081193971,0.961906006673203,64,0.859487794581567,-1.62230699609149,0.927472193116692,53,1.01182306900439,0.595485668982905,0.96940852691216
0.3,"cent vs mage",80,15,0.817937247643259,-0.0731272838353766,0.847461441501151,65,1.39779065730297,1.1540280355676,0.789362381717359,6,0.744767775583251,0.267895656827451,0.63605992403165,74,1.18083649196264,0.604607870075536,0.919645959007127
0.3,"eld vs kin",120,95,0.849223967892001,-0.653603052048372,0.950304218989138,25,1.05137360648897,0.420313788252278,0.976984127799337,64,0.927107570973953,-0.868753394726057,0.977282130881318,56,1.15468303409246,1.11589978834957,0.80951021757829
0.4,"cent vs mage",82,39,0.90202660189972,-0.111841146005995,0.945686816155855,43,1.03227816908955,0.587763781319852,0.947426492547977,61,0.982393530908244,-0.567822491806947,0.969896205829872,21,1.12996164240327,1.37389951650213,0.797894647868301
0.4,"eld vs kin",109,71,0.816265337325469,-1.04026767910305,0.953018765930677,38,1.19600012877016,2.16449001260529,0.742895657722077,72,0.863278739367009,-0.518933082029954,0.983890775810407,37,1.01045878270979,0.687228137449122,0.996961344026753
0.5,"cent vs mage",85,58,0.672929287681167,-0.0329773034066577,0.861918708230973,27,1.3663493862428,1.56530113457069,0.542685502053514,61,0.560440464534308,-0.539502506640959,0.743500789079691,24,2.67400917311782,-0.0291034894162392,0.834707568593637
0.5,"eld vs kin",113,70,0.948096333528022,-0.858741067571845,0.98829098337273,43,0.988502282253889,1.45921131973947,0.915593170516089,69,0.892519941298374,-0.166981651757745,0.983356369694309,44,0.962952201959829,1.88296056104034,0.966012918207954
0.6,"cent vs mage",75,71,0.688400747887441,-0.336252135845084,0.840928880798561,4,0.76857194273629,1.43968457921876,0.660440799727295,53,0.875468833849308,-0.286589949034111,0.928865590704459,22,1.1050591846775,0.709239532110984,0.887490570482135
0.6,"eld vs kin",108,72,0.851268225138991,-2.06626230239665,0.944880977568719,36,1.29564047480228,1.97122271561208,0.916896652208196,72,0.856258852383625,-1.60472018581438,0.969994335893006,36,2.24229119103066,-0.111324222762009,0.634556554520817
0.7,"cent vs mage",63,49,0.917935891954796,-0.543478827603173,0.915544656456866,14,0.914739224721657,2.46617671678303,0.562314987102096,55,0.712537318892424,-1.19769790972622,0.866759021718004,8,0.801855730502289,3.09197612961559,0.913552257266341
0.7,"eld vs kin",97,71,0.924130705673405,-1.02733265997105,0.981136452096937,26,0.952661062865818,2.70329966795962,0.939300061714642,64,0.937037988947666,-0.595666055749977,0.986607232789532,33,0.974831144978592,1.69627978868811,0.974611438682787
0.8,"cent vs mage",76,66,0.782008751959837,-0.619495314172227,0.889542187923449,10,1.03288084936542,1.24446899898699,0.886696574074362,61,0.972071114716963,-0.809273903148194,0.926782119505227,15,1.35442968303957,1.36467259304057,0.71479704756867
0.8,"eld vs kin",98,75,0.881271424390259,-1.89742734777492,0.96360083434911,23,1.76181810749863,2.517606435121,0.744490979879572,75,0.846612695308209,-2.28020441049028,0.918842741309169,23,1.86547660548835,2.05700361873211,0.839653849864743
0.9,"cent vs mage",52,43,0.598234667539749,-0.355985681083402,0.670413313182941,9,1.36457301646198,0.679902624771837,0.853262662863892,43,0.28577237786438,-0.0281649588284816,0.324890432794881,9,0.92006939682674,4.40199248936588,0.71905300379663
0.9,"eld vs kin",105,73,0.752097670682533,-2.1874756092051,0.884482437044607,32,1.25203901338907,1.59546063058493,0.913974702790883,73,0.881331263167996,-1.17642335166338,0.988445863251915,32,1.04911688038862,1.50905027148252,0.914995363066741
1,"cent vs mage",67,56,0.684203239919394,-0.559958164915498,0.828639349654875,11,1.31042854299275,-0.116066244957904,0.94861790514418,57,0.412640506411627,-0.512911206591726,0.613849585612702,10,1.07667938817614,1.852035107744,0.916671061743724
1,"eld vs kin",91,72,0.796016739251316,-3.2021145021414,0.895804762075419,19,1.20657626456943,1.19121286884875,0.884257520978863,72,0.750984525601178,-3.09279267372316,0.875493890124955,19,1.34217240945039,2.08725923580149,0.81090412604639
