"constant","comparison","feature","coeff_padj","clr_padj","tss_padj","coeff_log10","clr_log10","tss_log10","coeff_est","clr_est","tss_est","coeff_se","clr_se","tss_se"
-1,"eld vs kin","87",1.02349957864376e-06,0.00152239711988377,0.000221821207148375,5.98991233179261,2.8174720463315,3.6539969356114,-3.86092811987094,-2.73816262492052,-2.91115322641053,0.533257953517779,0.520226387924037,0.525212783249686
-1,"eld vs kin","89",9.54979523276295e-09,8.48898040714656e-16,4.85508222347764e-14,8.0200059404827,15.0711444687833,13.3138034106787,3.83436412911417,5.02776704044917,4.85426340656118,0.438669903786447,0.45266569545016,0.441997793599151
-1,"eld vs kin","91",3.44135882055188e-11,6.48248122824431e-08,1.23676141616092e-07,10.463270042386,7.18825873217245,6.90771407210766,-5.30528310278763,-4.22672882826317,-4.33690957600359,0.582493380472935,0.566222524646093,0.574799817857213
-1,"eld vs kin","100",1.66474405621022e-07,0.000104589163613863,9.8491897309859e-06,6.77865252703443,3.98051330998592,5.0065994963893,-4.70704506799111,-3.55324553543857,-3.7642429328951,0.56562583613236,0.53686547182854,0.56388511981304
-1,"eld vs kin","102",3.74418041540046e-07,0.00232311026990657,0.000951940316816786,6.42664323271035,2.63393017527279,3.0213902794408,-3.88750739554029,-2.73381781549313,-2.91687248508408,0.536005357307008,0.520878987615949,0.553235048277499
-1,"eld vs kin","108",5.00496393778916e-05,0.0147827439520921,0.00395374904999103,4.30059904739058,1.83024494532914,2.40299089942872,-3.71261274522346,-2.61985645536164,-2.83311447589019,0.643858563559644,0.62845731887452,0.648753867437464
-1,"eld vs kin","110",0.000144693049522548,0.00494504410201693,0.00650099152149309,3.83955233015603,2.30582983082571,2.18702040036125,-3.42788827273709,-2.35959083404666,-2.51959187665114,0.530771828456968,0.49455042747135,0.534338002605487
-1,"eld vs kin","111",3.0455515179583e-11,1.37233433853078e-05,5.34133929371874e-07,10.5163340496593,4.8625400696132,6.27234983380589,-4.23052249207835,-3.11321484822756,-3.31750176437022,0.459284408089674,0.452117052512812,0.453342222872542
-1,"eld vs kin","115",4.93208358153568e-05,0.00338597722342332,0.00130516256628187,4.30696957224416,2.47031596760181,2.88433539082222,-3.71781322981508,-2.5196994261983,-2.70476826392473,0.570138341768222,0.550316836109779,0.565027133556627
-1,"eld vs kin","118",1.76663143260815e-07,0.00344262231905537,0.00105839446746553,6.75285404669045,2.46311061997532,2.97535243899768,-3.21599456470685,-2.05922274476325,-2.28438323377861,0.385875927741885,0.39584030809258,0.394581515103608
-1,"eld vs kin","121",5.26046337914101e-07,6.92227470177934e-11,6.43913820269142e-10,6.27897599840515,10.1597511702687,9.19117225358125,3.57228667187918,4.72249170566659,4.59258976603704,0.501676426771257,0.492545722064637,0.502857070377016
-1,"eld vs kin","126",0.0001264570087586,0.0295293970613755,0.0122323828522817,3.89805709529679,1.52974542047789,1.91248893472202,-3.11367407392031,-2.0091050861595,-2.20498900627432,0.53591310527315,0.492754392638259,0.525797308008266
-1,"eld vs kin","128",5.10929345887169e-05,0.0076594704722983,0.00580516723024233,4.29163915233662,2.11580125372354,2.23618526496497,-3.59333296667723,-2.49575606525458,-2.7552557582575,0.580006765162304,0.543515937226333,0.583175578810551
-1,"eld vs kin","130",1.32739613556911e-06,0.000105294484333241,3.4100175942951e-05,5.87699945104794,3.97759437797288,4.46724338021995,-4.30338668278239,-3.18231804364871,-3.34758177945242,0.59812949035563,0.575088797070354,0.58879308026331
-1,"eld vs kin","133",8.8292216085626e-06,0.00215170371893863,0.000782258803302424,5.05407758249344,2.66721752951519,3.10664954073638,-3.54527175383297,-2.40209798426131,-2.61661716598232,0.505946881543082,0.463646672782905,0.499581363015169
-1,"eld vs kin","138",0.00023588725609073,2.13768582296441e-10,1.48531936266841e-07,3.6272955214246,9.67005612297155,6.82818015743587,2.83857372239584,4.00368647152136,3.82100677978911,0.434888792711357,0.434274423085027,0.434364062575378
-1,"eld vs kin","139",2.04209667857976e-11,6.63019512617635e-07,6.86310544052502e-06,10.6899237010445,6.17847369015108,5.16347932882513,-5.02621880421504,-3.8214540643381,-3.96381209560454,0.537430631657999,0.524508929137918,0.528690922102581
-1,"eld vs kin","145",0.000109109346120245,0.033309599214347,0.0318446412186669,3.96213804689468,1.47743059276799,1.49696363977976,-3.34604230289388,-2.27910454988015,-2.54713267302889,0.540128371709699,0.518675015405375,0.54301598180118
-1,"eld vs kin","147",7.5997868002934e-06,0.00507053227655419,0.00105145451469147,5.11919859097643,2.29494644843063,2.97820950989708,-3.8400701130607,-2.68639035104023,-2.78779333001277,0.55884267554451,0.562798367955765,0.55846112640776
-1,"eld vs kin","150",2.58484057173286e-05,0.026474985207651,0.0402401258055256,4.58756623823808,1.57716427387345,1.39534067018473,-2.82809015180594,-1.69683489864098,-1.8168686093763,0.404676355477734,0.414589543853941,0.408039937065396
-1,"eld vs kin","151",4.03019990775424e-08,3.7232751933853e-16,3.75931974534685e-12,7.39467341125807,15.4290748631768,11.4248907342133,4.37492175838798,5.46584102687505,5.35755483530076,0.48020402633951,0.479033996029381,0.488875766018164
-1,"eld vs kin","162",0.000108872337569382,0.0160308727006353,0.00951727146232829,3.96308245235685,1.79504283455455,2.02148754307586,-3.73880754206808,-2.56160834991368,-2.7271309065877,0.597947753184721,0.59994928650262,0.602784369220494
-1,"eld vs kin","163",2.34228071220477e-06,0.00396151784877729,0.00853470269650664,5.63036105783072,2.40213838300181,2.06881160278773,-3.84953596242817,-2.71148047792109,-2.94395187892966,0.576095934442465,0.565953237852431,0.582442720052301
-1,"eld vs kin","164",0.0265611407886278,2.09675054347881e-06,0.00012277674425066,1.57575327615769,5.67845323574114,3.91088388726717,2.15796357951627,3.33219958558945,3.09949309283666,0.461940235308268,0.468281149626896,0.458416715954763
-1,"eld vs kin","169",3.63036492222417e-09,1.70883457261741e-05,2.5506737782168e-06,8.4400497177345,4.76729997804978,5.59334508250345,-4.45747089118393,-3.32148015991709,-3.53692782471547,0.523501209477972,0.508630570428677,0.522655749031822
-1,"eld vs kin","172",3.46588932984418e-06,0.000151527896330219,0.000160687802518017,5.46018530896352,3.81950740605935,3.79401708839015,-3.77105787740189,-2.66448647796531,-2.82732926617253,0.460866891195233,0.447553641591412,0.464422749180738
-1,"eld vs kin","181",1.76418348457609e-05,0.000766022140363349,0.00192191916845488,4.75345624789192,3.11575867775817,2.71626488172065,-3.59884863553095,-2.49779626870538,-2.66311294060384,0.500324203926483,0.461705497467887,0.497691107914694
-1,"eld vs kin","200",1.59103035894073e-05,0.0277564019384898,0.0174586670691667,4.79832153336747,1.5566368321486,1.7579889167933,-3.21922003063797,-2.09645855373573,-2.26328958685123,0.542336057894203,0.510158543202049,0.532278869406926
-1,"eld vs kin","203",1.79182097926049e-05,0.00754740484235484,0.0235407509773779,4.74670538284525,2.12220235385316,1.62817968677173,-3.17332630578225,-2.04233614967519,-2.21322078354978,0.437679208228385,0.424336628848075,0.443055925907231
-1,"eld vs kin","207",0.0190972970616254,7.53040269623083e-08,1.90892210403452e-07,1.71902809632762,7.12318179882258,6.71921179317689,2.5645051210826,3.66766953345035,3.63986663447487,0.470492475551481,0.451030587121951,0.465046475968547
-1,"eld vs kin","216",2.55889303164006e-05,0.00469048996993283,0.00659324058758263,4.59194786836816,2.32878178838862,2.18090107654612,-3.36814039989829,-2.30290163184916,-2.37542043599836,0.520885886450453,0.509693599588072,0.5183792078667
-1,"eld vs kin","222",0.0414231049262963,1.92054265766174e-06,0.000650095855302682,1.38275735107708,5.71657604216641,3.18702260280364,2.26239739324412,3.42150809911123,3.21358254917732,0.508706252430136,0.503875687228391,0.503939998861484
-1,"eld vs kin","251",0.000173573756696424,0.00501909759830219,0.00618767120919796,3.76051593689852,2.29937435921096,2.208472771221,-3.85596795126493,-2.70064245852415,-2.80286178267345,0.588087118190501,0.574218980240496,0.591650252687636
-1,"eld vs kin","252",1.40193721323989e-05,0.00256196515248779,0.00276673780507824,4.8532714361226,2.59142678176744,2.5580319956126,-3.42304580631876,-2.32833860594814,-2.52021474601519,0.467164695402589,0.463089284351491,0.48071257220245
-1,"eld vs kin","267",3.9970995808995e-05,0.000939425397306857,0.000808428685675847,4.39825503190091,3.0271377028699,3.09235828470436,-4.20568719512607,-3.1988922958552,-3.31666720610163,0.614979122929104,0.599847242841302,0.615304410233087
-1,"eld vs kin","282",1.20734031054118e-07,0.00307037541796324,0.000479911546366443,6.91817029895081,2.51280851964275,3.31883880109298,-4.05196557797103,-2.74114693489352,-2.98153137063127,0.474507451885781,0.478185639573842,0.48563496084227
-1,"eld vs kin","344",0.030505139922734,1.09331083740801e-06,0.00248592457255612,1.51562697862006,5.96125634694403,2.60451205277387,2.03981468355806,3.2038927357688,2.92076110194332,0.425456697747218,0.415326229147445,0.414019862505512
-1,"eld vs kin","349",7.4903319756536e-05,0.039558141727664,0.0140518994426167,4.12549893370247,1.40276411789328,1.85226496674173,-3.17731888823836,-2.21467967001745,-2.29130543029357,0.497327023281429,0.49851171339139,0.483363675312009
-1,"eld vs kin","363",8.87228386801408e-05,0.0146469288033126,0.00734048088625606,4.05196457141932,1.83425342948064,2.13427548784873,-3.35791742519736,-2.23012091595,-2.35253429322084,0.477659087698511,0.469655345590386,0.485661132151955
