"constant","comparison","n_all3","n_coeff_side_clr","coeff_clr_slope","coeff_clr_int","coeff_clr_r2","n_clr_side_coeff","clr_coeff_slope","clr_coeff_int","clr_coeff_r2","n_coeff_side_tss","coeff_tss_slope","coeff_tss_int","coeff_tss_r2","n_tss_side_coeff","tss_coeff_slope","tss_coeff_int","tss_coeff_r2"
-0.6,"cent vs eld",56,47,0.719681528545946,-1.1275208900267,0.900188198068849,9,1.25707859458885,2.31281752366948,0.775238631153075,47,0.789540941826556,-0.971101002194914,0.89304755840059,9,1.5191548370595,1.31850825206569,0.672785939154048
-0.6,"cent vs kin",154,106,0.266118115051964,1.60709066029357,0.609480000786194,48,1.17403882176476,2.78371685074074,0.97697174476212,107,0.258038067052244,1.42584691445145,0.553398570594808,47,1.1517235006844,4.01367256582494,0.955315107561245
-0.6,"cent vs mage",102,64,0.697230710843704,-1.287657424157,0.928621883464336,38,1.29139484142385,2.68547055338452,0.80759520075212,64,0.814014001385218,-1.0983092572053,0.955844419281181,38,1.15791046897838,1.65707536405343,0.870394092969021
-0.6,"cent vs mid",122,58,0.173770573516023,1.57281953115132,0.557287871269766,63,1.17902520375016,4.4094946268928,0.960524809049508,60,0.239528861179486,2.31787121150779,0.605367043172977,61,1.11719703304011,2.0436355347791,0.975631427757911
-0.6,"cent vs pup",186,126,0.141392989783689,1.87235659742261,0.625283892841089,59,1.1747725767667,8.12338587900722,0.963694615315166,112,0.279260867955269,3.6071584276066,0.384206455668586,70,1.10248364776293,2.22565200795269,0.972854960827411
-0.6,"cent vs you",178,138,0.525843435759856,-0.000840597609648544,0.862046143864825,33,1.18957420814324,4.62089777641477,0.923001102955799,134,0.589651009232755,0.475113459840134,0.883773131996417,34,1.060076331822,2.62506414949372,0.903034134941405
-0.6,"eld vs kin",142,86,0.556431805346569,-0.00918396314404169,0.79060682993024,55,1.0393804407327,2.99079407832797,0.94281452795496,85,0.545993674506336,0.338258731461168,0.778272064978223,56,1.09695434855046,2.30216125048073,0.954375082594617
-0.6,"eld vs mage",29,9,0.393730636496793,0.194390068495312,0.34811753049025,20,1.17098372003294,4.25881708702807,0.693215259306726,9,0.244399782611063,0.515732482144147,0.451183194079977,20,1.12401718772684,2.76868533207058,0.837386706427513
-0.6,"eld vs mid",87,32,0.399224287060693,0.821132680085531,0.9006749145382,55,1.05014133317031,3.38466285839365,0.910501615783894,33,0.613565922287974,0.148525360642549,0.832866868555733,54,1.14175330532644,1.57565090553271,0.971676004743443
-0.6,"eld vs pup",156,99,0.294102834706874,1.01687685994716,0.867520140705865,52,1.03254044379916,8.65575358009163,0.844122686387208,96,0.306170356503369,2.23663671180475,0.799807990955364,52,1.02421168884132,4.38464658484912,0.931504526445287
-0.6,"eld vs you",29,29,0.455080704538871,-0.238202632079149,0.67354038025452,0,NA,NA,NA,29,0.630284371601057,-0.441031433429909,0.837348509349887,0,NA,NA,NA
-0.6,"kin vs mage",27,27,0.576503722049088,-0.925843080644542,0.78491038733368,0,NA,NA,NA,27,0.731668902936503,-0.702616308293618,0.899066770773906,0,NA,NA,NA
-0.6,"kin vs mid",64,15,0.97886578792215,-1.50558378499165,0.960127747460567,49,1.18233312679209,1.44277933289411,0.888102423910896,15,1.06955194489802,-1.88302219425724,0.986552321152458,49,1.19715965602438,0.832795380646771,0.944726795764956
-0.6,"kin vs pup",6,4,0.67064555489272,-4.44096875435395,0.104295953893962,2,1.04144239909332,6.66495103792849,1,4,1.05483331677955,-6.29605155339601,0.42447689711967,2,1.08505222878619,4.00604600007791,1
-0.6,"kin vs you",178,102,0.696611494900414,-1.2802509672248,0.880382931140685,56,1.1162011291741,2.10401839167595,0.903921861502518,96,0.766608067270532,-0.611848930210346,0.915323812528942,55,1.20189613500311,1.39684390693548,0.921379172879641
-0.6,"mage vs mid",15,7,0.776187127901263,-1.22198487479238,0.974395125255823,8,1.46278323307362,0.401364074052961,0.91052784822319,7,0.879411490364001,-1.61023578520296,0.984678150970344,8,1.58690133812814,1.24975307915556,0.900605809082911
-0.6,"mage vs pup",56,35,0.354693053684923,1.11342648961109,0.777750938183696,21,1.1223938453756,4.18968676556589,0.979566022814689,34,0.404489346973595,2.1318515395696,0.773664041399792,22,1.22619925486366,1.66770419790174,0.972930727962923
-0.6,"mage vs you",119,97,0.707924274157767,-1.08328794943971,0.917196868041921,17,1.38375367139097,2.50055742312836,0.498982277093897,93,0.847007717962892,-1.02952329096676,0.948932461840698,19,0.48769807057445,3.4942253443334,0.153309422860786
-0.6,"mid vs pup",72,66,0.546800397324188,-1.09330158597584,0.64503042334862,6,0.992402636687489,6.85780525869902,0.977445996898426,66,0.648568799718696,-0.58970174583498,0.701303970825074,6,1.05375059842614,2.93193085803358,0.988549112189063
-0.6,"mid vs you",191,147,0.778435406905072,-2.21794726644238,0.865023483454539,24,1.4626309710378,1.95576348866733,0.834575665270241,144,0.762188416861359,-1.75073296020254,0.889547713866639,24,1.1537601371934,1.30104102095195,0.846202980496708
-0.6,"pup vs you",238,100,0.429786777136533,2.10481491153011,0.750513219947109,90,1.09953139222558,1.95343886691407,0.967099831411459,103,0.398913415650767,1.84654536742805,0.743855134112715,88,1.06886720362395,2.73312367324705,0.9636061423315
-0.5,"cent vs eld",56,47,0.724156615422438,-0.71541505700449,0.88258700204029,9,1.04231373560755,1.97042945904024,0.8653403118251,47,0.743331178880528,-0.645734200665581,0.898040208206892,9,1.29542831305737,1.14159536111254,0.961579264860339
-0.5,"cent vs kin",182,122,0.487959836592882,1.15824380065326,0.645668371443297,59,1.1386423932916,3.31834500373796,0.965271220857055,122,0.33764059085618,1.73093488809296,0.549616514882868,60,1.12414256887271,1.83704145683952,0.978551403975806
-0.5,"cent vs mage",114,65,0.773573716056937,-1.34580873644121,0.917858664051074,49,1.20874102351907,2.94631042123619,0.813398742211837,67,0.890004261548307,-0.755844306614944,0.957330662165781,47,1.00491139379524,0.506694093970622,0.977018539248939
-0.5,"cent vs mid",110,60,0.262234092126507,1.23716545591065,0.679293858267811,50,1.14967522343177,8.06945335788018,0.865935201316457,60,0.241390706185054,1.68349296734662,0.669526562485556,50,1.13009029950945,4.72124855435214,0.93322043639824
-0.5,"cent vs pup",189,130,0.122444789128597,1.94782714396205,0.604476316658361,56,1.17637362256854,8.05309144305973,0.945530133778532,129,0.15641190776511,4.40176417770448,0.599188218173726,56,1.12251895194237,5.11577818471487,0.961290270049714
-0.5,"cent vs you",150,111,0.420148512763701,-0.410887819929985,0.80043192000591,36,1.24849778713053,4.48133083041907,0.906682234006421,106,0.501573379998855,1.49869222863757,0.845035462141291,36,1.06499296510798,1.25211559605498,0.959534410400781
-0.5,"eld vs kin",159,95,0.62066689536219,0.0457077839582165,0.798330953697016,63,1.05527250561854,1.53541912836691,0.985356950900056,95,0.714103445545543,-0.120187962858386,0.841145122548056,63,1.05062400434576,1.07985716296363,0.989747476580723
-0.5,"eld vs mage",32,11,0.374246988174536,0.410285951404713,0.412199773263516,21,1.19693372746403,3.50380836303747,0.653177396095667,11,0.693321563739803,-0.303836706097868,0.737167879496928,21,1.1818008427126,1.86752656834196,0.857205189608554
-0.5,"eld vs mid",93,28,0.341154109703846,0.540507431497417,0.904990810648003,65,1.11149955970759,2.45301941444156,0.958679024386507,27,0.400274522921909,1.04693922553134,0.918876066474618,66,1.0795650094617,1.51118450407759,0.964328480812423
