"constant","comparison","robustness","n_all3","n_coeff_only","n_clr_only","n_tss_only","n_none","n_sig_coeff","n_sig_clr","n_sig_tss","median_log_coeff","median_log_clr","median_log_tss","median_es_coeff","median_es_clr","median_es_tss","cor_coeff_clr","cor_coeff_tss","cor_clr_tss","mae_coeff_clr","mae_coeff_tss","mae_clr_tss"
-0.9,"kin vs pup",0.0072202166064982,6,797,28,0,286,803,34,39,1.73920445852288,0.101453658439922,0.283040964470453,1.54524101476377,0.286064560203672,0.574230567246815,0.218871891036338,0.653211387868105,0.84802406434297,1.82433956447558,1.5846978955747,0.295202388226197
-0.9,"kin vs you",0.382629107981221,163,216,47,0,691,379,210,209,0.887626307346238,0.159477756464747,0.143258402820249,1.06438904196626,0.407295584393416,0.367436318899855,0.830862324682196,0.857052183850022,0.992503825539121,1.66510154262737,1.56280853099882,0.208157368417541
-0.9,"mage vs mid",0.0545454545454545,9,108,27,21,952,117,36,57,0.585326833465911,0.13557102726398,0.0884711331987384,0.959052604265634,0.372904024737218,0.321062856375081,0.402629431783395,0.245856349842528,0.972064223628637,0.6295235873217,0.719905285430685,0.101696307546842
-0.9,"mage vs pup",0.1,43,329,58,0,687,372,101,92,1.05833978384904,0.127349114178257,0.186051709754586,1.25691293871429,0.338628139213889,0.443279062694911,0.55524723744591,0.774229973219255,0.933981503450809,1.53806321174675,1.28665470294973,0.287498202620452
-0.9,"mage vs you",0.373770491803279,114,132,59,0,812,246,173,167,0.455208040077726,0.189706456738336,0.120675917101987,0.774966691287098,0.48803646830909,0.377579986905906,0.847301288950198,0.904549530310022,0.98598257587843,1.06924510714685,0.960715432180898,0.202210179199445
-0.9,"mid vs pup",0.0992217898832685,51,413,50,0,603,464,101,157,1.12844189803303,0.16525025635325,0.184381132576949,1.13403910762682,0.373069062259034,0.388466016099768,0.419838680602837,0.839162325155389,0.799756128521305,1.97679328886434,1.59282863018333,0.451509198499684
-0.9,"mid vs you",0.509695290858726,184,142,35,0,756,326,221,211,0.481158439172998,0.266494463528668,0.218147268495451,0.761226684684634,0.601504013463578,0.481265158587053,0.882819123494704,0.923212639928489,0.985139303100308,1.253409139955,1.08781335739578,0.251555325946757
-0.9,"pup vs you",0.592391304347826,218,82,48,20,749,300,284,286,0.275859431522816,0.274172498134061,0.368600559266504,0.539713984601223,0.555784213654724,0.645552513178957,0.910859899737146,0.894090668928521,0.996718457524553,1.30178583867767,1.4986491299869,0.278984760520549
-0.8,"cent vs eld",0.140893470790378,41,211,39,0,826,252,85,72,0.710104884025167,0.113255930467521,0.138584406451418,0.963024827989399,0.344444547088743,0.35959436275996,0.566568634429444,0.711644823934255,0.960558291953382,1.00770323365975,0.91276836156199,0.130566885640273
-0.8,"cent vs kin",0.297071129707113,142,278,57,1,639,420,199,228,0.879184693816832,0.217262721638906,0.217653192061488,1.01619952558122,0.474992051869934,0.500476591537374,0.63563637150528,0.680495671424872,0.990120909020269,1.82408267947887,1.68060320414271,0.22167390563656
-0.8,"cent vs mage",0.188492063492063,95,335,74,0,613,430,169,159,1.08962144123889,0.137920140008005,0.264063759921417,1.20699155385892,0.444037307918965,0.585047204244898,0.447225589759902,0.743322923519827,0.911550073039414,1.61511539941859,1.21523823332988,0.425856438402563
-0.8,"cent vs mid",0.198934280639432,112,378,72,1,554,490,184,221,1.17108344797707,0.229695799094196,0.331637699628301,1.18519428501241,0.522245321771377,0.625659800533638,0.651258312559502,0.70144562774906,0.993173342225992,1.75724179549424,1.52638313830023,0.291707821180296
-0.8,"cent vs pup",0.19271948608137,180,681,73,0,183,861,253,387,2.39106289966177,0.306473834568117,0.746646830697839,1.56184217468448,0.559419456431407,0.876924677447276,0.463313112652683,0.636513204610135,0.913528493509967,4.49267791631707,3.34335900075367,1.20733332809343
-0.8,"cent vs you",0.254545454545455,140,333,77,0,567,473,217,287,1.0518287923579,0.268227403301053,0.318640307013915,1.11150331562856,0.516201173170297,0.578490604580868,0.655400348796662,0.887347667593453,0.882638869114484,2.2533866064274,1.46193137369891,0.893125063344789
-0.8,"eld vs kin",0.402476780185758,130,151,37,5,794,281,170,184,0.574937307202288,0.13956974049012,0.12265879645166,0.922476489047243,0.431609216594267,0.443831037536393,0.805288327656807,0.786995815378427,0.97886551419782,1.11675717797278,1.13634274355858,0.127391751330258
-0.8,"eld vs mage",0.0981818181818182,27,220,28,0,842,247,55,58,0.82421884321313,0.0807041975685012,0.132798810392733,1.16559821343041,0.32486960546406,0.436286500623658,0.346532728896389,0.512158258359201,0.971460610374448,1.03261494166721,0.900597454883141,0.149749471560734
-0.8,"eld vs mid",0.245421245421245,67,133,72,1,844,200,140,126,0.78379053466091,0.184513055654172,0.229707002667561,1.22036979169326,0.535639636247218,0.588249329860761,0.715588373084732,0.76981403664027,0.990337995597162,1.02424202821368,0.8950367257432,0.15743378424453
-0.8,"eld vs pup",0.22706065318818,146,412,85,0,474,558,231,323,1.30058503616104,0.177947049297319,0.564323449832879,1.41549830959828,0.494601718763316,0.891026499667139,0.650947883961329,0.901405419572708,0.83085404814886,2.49815077188225,1.28123124147547,1.24278765177685
-0.8,"eld vs you",0.0530035335689046,15,253,15,0,834,268,30,61,0.7010772788129,0.119536198864105,0.0836109790500111,0.949199208952245,0.395128401247184,0.314863495337113,0.526316896148125,0.887753565289838,0.819838825189249,1.04325110501292,0.925249781261327,0.195808003673719
-0.8,"kin vs mage",0.087962962962963,19,161,34,2,901,180,53,81,0.702041685979891,0.117412912867279,0.118991577379635,1.07833641550771,0.338182095941707,0.40914540145794,0.458953304292694,0.69174040159361,0.942894357632089,0.888064817646905,0.819759715977586,0.107514736974143
-0.8,"kin vs mid",0.130909090909091,36,170,63,6,842,206,99,108,0.925002310802604,0.173784050057937,0.200087824097034,1.20898605718039,0.461862492753825,0.516216632800295,0.435508983630426,0.4709396483082,0.987440342778581,0.999457407067698,0.994312723698223,0.101630130706256
-0.8,"kin vs pup",0.00591715976331361,4,621,51,0,441,625,55,48,1.37615351848955,0.0698233817614583,0.341662652476535,1.35098020978469,0.222761805193174,0.625062254739796,0.147204900737979,0.750643947533037,0.711596668823268,1.54922883386993,1.15660866131154,0.456353699626946
-0.8,"kin vs you",0.462395543175487,166,136,57,0,758,302,228,207,0.65789674411825,0.138205328931719,0.164326946950184,0.932612830577482,0.380904834663907,0.385134752052969,0.873650778598155,0.892028357060218,0.989740987678841,1.33010688720117,1.22384246316311,0.270973318092191
-0.8,"mage vs mid",0.0769230769230769,11,87,43,2,974,98,56,48,0.544788139523862,0.101103436247925,0.0907893904804813,0.900057372276615,0.364859250670778,0.341000614515611,0.408150567049152,0.364690414094213,0.988985187508025,0.643868047275375,0.648914833264963,0.0578626268095123
-0.8,"mage vs pup",0.116580310880829,45,269,72,0,731,314,117,95,0.905563653802354,0.108789561325441,0.164617174360986,1.11116234257984,0.31824125150824,0.404111000352875,0.489733043437175,0.672304285347274,0.955922105967079,1.44861158499537,1.22342797670008,0.25968578116587
-0.8,"mage vs you",0.444444444444444,124,104,50,1,838,228,180,167,0.385932460201265,0.142166807854943,0.144496832681964,0.699614239144473,0.419511203679591,0.431407906411408,0.899116983652987,0.893453919029843,0.991603609446923,0.831237995594949,0.864473946233582,0.127321079146144
-0.8,"mid vs pup",0.162376237623762,82,360,63,0,612,442,145,157,1.07530339376159,0.126144062488434,0.228561680450024,1.12295367858145,0.353514410493925,0.425171218956621,0.456717305253072,0.824792315917891,0.800336759821128,1.8807319793065,1.43944576692426,0.482913464885203
-0.8,"mid vs you",0.480211081794195,182,152,45,0,738,334,227,233,0.484042950882328,0.289237608558224,0.17865984395727,0.766146914218677,0.630973983467732,0.464254926292051,0.874699923286415,0.935736123545211,0.981589121648055,1.3197581836586,1.06259804349669,0.360585927052559
-0.8,"pup vs you",0.6,222,83,43,22,747,305,284,287,0.263833014048766,0.233491650968325,0.391076892149438,0.518220495500833,0.52945275385267,0.65404982013938,0.923259784064815,0.88453544588005,0.976559275482472,1.19132481934418,1.59176023832373,0.464286365414354
-0.7,"cent vs eld",0.215139442231076,54,158,39,0,866,212,94,87,0.553333161787684,0.0968341070648357,0.118506686306792,0.836974525945388,0.32631693631895,0.346266813579749,0.603301175526424,0.749729889610014,0.961131919720673,0.86094033363744,0.779218102167447,0.0995188352512424
-0.7,"cent vs kin",0.334763948497854,156,235,75,0,651,391,231,234,0.800421152810453,0.200927706233962,0.212622603963076,0.95122766920702,0.474205429514178,0.506259368780079,0.656524667845451,0.734295355438333,0.983277477368048,1.81164949168421,1.51200973082254,0.363799605498821
-0.7,"cent vs mage",0.196936542669584,90,308,59,0,660,398,149,162,0.972861863473202,0.158592457195128,0.234140034376265,1.10070862435027,0.461305550811235,0.546189269554462,0.509842052567452,0.643569072894538,0.968531826068925,1.43891265832297,1.23283261108205,0.259572128310527
