"constant","comparison","feature","coeff_padj","clr_padj","tss_padj","coeff_log10","clr_log10","tss_log10","coeff_est","clr_est","tss_est","coeff_se","clr_se","tss_se"
-1,"cent vs eld","10",3.17933494329395e-05,9.93148372257091e-12,1.49617153010499e-11,4.49766371670249,11.0029858648591,10.8250186134852,2.4174518969751,3.52266835895366,3.428868561932,0.417815066306115,0.430250559732417,0.419652054609137
-1,"cent vs eld","16",3.14264986357779e-14,0.000317065518689118,6.87049069664404e-05,13.5027040029426,3.49885098552666,4.16301224412903,-2.27943096598487,-1.17052565236305,-1.28596995145969,0.260682943232246,0.256580791581154,0.261212150653624
-1,"cent vs eld","22",5.24352619512949e-14,1.40805389316901e-05,5.22630583496907e-06,13.2803765580455,4.85138072228341,5.28180517965403,-2.78982975825317,-1.68765444997332,-1.7930786922465,0.323152381357876,0.315864939746189,0.324070590767969
-1,"cent vs eld","24",0.00122326459033211,1.45671032875915e-06,1.41242497066401e-07,2.91247959554519,5.83662680041172,6.85003461302502,2.50544376882253,3.59043035088866,3.45611735019131,0.501962443946763,0.523078687219144,0.513619167970174
-1,"cent vs eld","29",0,7.15073147541603e-08,2.47225155247798e-08,15.5767824501495,7.14564953029848,7.60690734171635,-2.89231097159228,-1.77410102072192,-1.88991762605428,0.283214034200359,0.272829293298062,0.282302842003797
-1,"cent vs eld","31",4.14906535452586e-10,3.59303808041906e-05,1.23578804455252e-05,9.38204972427288,4.44453817994864,4.90805601061843,-3.76194769038556,-2.6407953550345,-2.78940677162722,0.51627658978011,0.501147002981511,0.516166058931295
-1,"cent vs eld","39",0.00781965478437492,5.16998353111945e-08,7.27772800181809e-08,2.10681241938905,7.28651084034036,7.13800417979085,1.77124425286672,2.88754845347415,2.7657020658324,0.414429727061309,0.42919334136767,0.416886777027622
-1,"cent vs eld","41",4.65392617898618e-08,0.00151126073723084,0.000437283756254453,7.33218050981448,2.82066060053743,3.35923665505872,-3.37089632620386,-2.23790771793691,-2.36659578729123,0.534104729228938,0.530370660310963,0.523659688244495
-1,"cent vs eld","49",1.11983276456365e-08,0.00653843478483323,0.00473428883390369,7.95084682987459,2.18452620361254,2.32474524975632,-2.3066071453665,-1.21788432289562,-1.302219717968,0.347363348796713,0.332193240435092,0.348112322346135
-1,"cent vs eld","53",3.28020786483569e-07,0.0175080960321577,0.00820426430225661,6.48409863443139,1.75676107994093,2.08596035718194,-2.58367789366307,-1.52611384822966,-1.62600156467696,0.439475633083677,0.446305752119793,0.446660997875308
-1,"cent vs eld","55",4.9150818313255e-07,0.0410440420919733,0.0205136868841719,6.30846924719151,1.38674987567899,1.68795627773241,-2.29925441384503,-1.25134295965718,-1.32632184343976,0.397522085144104,0.409875199264094,0.405201568692417
-1,"cent vs eld","58",1.23710233964183e-09,0.0005076098814611,0.000320622037003553,8.9075943717506,3.29446993223876,3.49400663101453,-2.70863822311734,-1.59518427031764,-1.69485144871734,0.379620725574535,0.35795282453913,0.374038694195977
-1,"cent vs eld","63",1.93416185778764e-06,0.0375488899985304,0.0264630165790962,5.71350718537054,1.4254028968659,1.57736065111665,-2.32854063300516,-1.24066445208316,-1.33377668993108,0.417748808693673,0.399347696252268,0.414689341711596
-1,"cent vs eld","74",2.51409087679651e-08,0.00267870124515664,0.000717005351925645,7.59961902793171,2.57207572043994,3.14447760262634,-3.11799919390316,-2.04524542035139,-2.17426238493507,0.477611535760905,0.481912239865739,0.485932789822165
-1,"cent vs eld","77",1.14404458837773e-11,8.45957653235221e-05,1.66028368251953e-05,10.9415570488743,4.07265137623588,4.77981770037749,-2.89874303307195,-1.83884642896085,-1.92926956649859,0.348589154684541,0.352848066176737,0.35875620781312
-1,"cent vs eld","89",0,7.41280889612586e-08,3.14172770315847e-09,15.5767824501495,7.13001719594298,8.50283145842408,-4.25487940966656,-3.22260043911873,-3.26450502800432,0.442806184878614,0.454485958341925,0.440603845111821
-1,"cent vs eld","103",8.62916219960633e-14,2.99993405175151e-09,5.16717773864494e-09,13.0640313676394,8.52288829237208,8.28674659949844,-4.09497532521653,-3.03745517107681,-3.16381113198584,0.414122992017535,0.413665380829279,0.422620612342782
-1,"cent vs eld","113",3.62915899475847e-06,0.032037328452426,0.0119267101389983,5.44019400478548,1.49434370628142,1.92347933550122,-2.55879812783815,-1.43547305758535,-1.67212807575968,0.457140858772869,0.448396800092816,0.471572188014579
-1,"cent vs eld","114",2.08609455448695e-08,0.000346666837836808,0.000617104987411548,7.68066601059728,3.46008770098368,3.20964094362522,-3.15460411949842,-2.10220686716352,-2.17348650186617,0.48575785652811,0.452351489387895,0.487269394637718
-1,"cent vs eld","122",1.21176582252488e-08,0.00342413703658908,0.00140700351008804,7.91658130080646,2.46544886284899,2.85170481911823,-2.73336124486219,-1.5721991718234,-1.75307902199581,0.405060059801652,0.390653821244689,0.409260912198359
-1,"cent vs eld","124",3.61575740829959e-12,6.47775742706602e-06,9.61081845968596e-06,11.4418007153015,5.18857531907039,5.01723962613066,-3.64236780746177,-2.47232526303031,-2.54279679934101,0.431689486455684,0.430390657289988,0.42602404132767
-1,"cent vs eld","132",1.99995706130904e-13,2.6636282806888e-08,1.21604728168039e-07,12.6989793284544,7.57452638269604,6.91504953873624,-4.56223711158121,-3.45472999178736,-3.39380453111018,0.508036772445431,0.484420530324552,0.489065667861742
-1,"cent vs eld","135",1.15448337319327e-07,0.00796926510580074,0.00483512883325828,6.93761231738727,2.0985817256818,2.31559194953802,-2.79481259172765,-1.681090329443,-1.77671778728683,0.455299597724819,0.433422804617532,0.456250724728963
-1,"cent vs eld","138",2.01163606158552e-08,0.00123561234681654,0.000826013745782641,7.6964505876031,2.9081177606753,3.0830127254788,-2.94855510960852,-1.88945015830883,-1.87526739811706,0.428514334629705,0.437227452080709,0.421295124252343
-1,"cent vs eld","143",1.43966829568074e-09,6.12562322819491e-05,0.000361213396842064,8.84173755925881,4.21284971907826,3.44223615075419,-3.50829602690367,-2.4938039452178,-2.62350059665829,0.481009907830925,0.472645114076912,0.486283514748371
-1,"cent vs eld","146",2.40133897072596e-08,0.00365832596156971,0.00268486368500152,7.61954653101957,2.43671760093611,2.57107775925846,-2.87061056346993,-1.72454218665314,-1.80386427468294,0.444814178576977,0.429002575487831,0.443216027571453
-1,"cent vs eld","191",7.03387398100921e-07,0.0439377468754242,0.00564284482264626,6.15280541677577,1.35716221743506,2.24850189259636,-2.93619473638367,-1.73795171015619,-1.86060831700259,0.456941479392471,0.453009907622655,0.460550617323349
-1,"cent vs eld","199",2.16175755905233e-06,0.000749963344418975,0.00279144321446537,5.6651930137452,3.12495996288244,2.5541712024527,-3.24899472451752,-2.20761663813457,-2.16759996787172,0.479477523239872,0.463003720076603,0.473428925403402
-1,"cent vs eld","207",1.36878163074466e-08,0.00142026416357709,0.00137817550191972,7.86366583172511,2.84763087102961,2.86069547425564,-3.12007936241287,-2.01043573320351,-2.07402064625655,0.46125704429975,0.450354146819436,0.453498854527931
-1,"cent vs eld","210",2.89861397385518e-11,1.25164346509064e-06,2.30354787381298e-07,10.5378096184454,5.90251936377348,6.63760275753036,-4.39953086341263,-3.1302693301221,-3.3410215924263,0.491047859262115,0.479107619619081,0.49549593954418
-1,"cent vs eld","219",6.58483177515808e-11,1.97256511936802e-05,9.75311434347159e-06,10.181455315623,4.70496865072165,5.01085668417674,-3.98550169294662,-2.91404339601363,-2.97960143204677,0.497128000927896,0.508943124956217,0.501942779539083
-1,"cent vs eld","246",1.01248734811784e-05,0.0311560147930248,0.0223896301584353,4.99461039495471,1.50645809862737,1.64995308022523,-2.54612457398222,-1.52105582602888,-1.56394472799676,0.439530870110299,0.445331199704927,0.442798393761033
-1,"cent vs eld","247",7.21260564580059e-07,0.0140263586041787,0.00250664961079516,6.14190781251182,1.85305506192767,2.60090636916635,-2.9712870209197,-1.93462314201788,-2.12445985368148,0.460532078112362,0.471597532953265,0.482872356311311
-1,"cent vs eld","269",5.31769052297682e-10,1.6874728207426e-05,1.31164828172645e-05,9.27427694118166,4.77276321339861,4.88218260534405,-2.97183814252515,-1.8382023862104,-1.9570190043699,0.337220878890167,0.339864456462493,0.338483895265171
-1,"cent vs eld","275",2.323700177879e-10,0.000189544026071731,5.75729506065784e-05,9.63381990876569,3.72228989883959,4.23978151243616,-2.92519569485278,-1.81214771336103,-1.88681764355431,0.389000119274427,0.379344012180639,0.374796532070241
-1,"cent vs eld","284",1.10439475561786e-05,0.0423567261536848,0.0388611477414463,4.95687566433958,1.37307761486142,1.41048437691133,-2.46591685279346,-1.50291058503951,-1.52647421743999,0.470930404981513,0.467709556347858,0.475149218637196
-1,"cent vs eld","287",3.40717193767878e-06,0.0238780762821163,0.0248277199903646,5.46760594987768,1.62200066471665,1.60506316127783,-2.57317015615283,-1.44923794857992,-1.48722434941004,0.448391166743304,0.421844435314225,0.434435661146391
-1,"cent vs eld","310",2.15088835075766e-10,5.35729574399161e-05,0.000117342251947043,9.66738213257317,4.27105437818597,3.9305455813763,-3.66014832109652,-2.57021475887668,-2.58177558363432,0.461537998096474,0.462213904245543,0.456857035462836
