"constant","comparison","feature","clr_padj","tss_padj","clr_log10","tss_log10","clr_est","tss_est","clr_se","tss_se","direction"
-1,"cent vs mage","7",0.000232417603674582,2.98357355528271e-08,3.6337309808893,7.52526325084498,2.93495700284703,3.719233904497,0.416027022353428,0.415593106137952,"TSS_more_sig"
-1,"cent vs mage","12",0.000128453835306135,0.0182232031228741,3.89125292427094,1.73937528398629,-2.59866037490074,-1.80475192085995,0.350550387040939,0.350793275952832,"CLR_more_sig"
-1,"cent vs mage","22",3.0497560633059e-06,0.00151404662758785,5.51573489658663,2.81986074980801,-2.84009289258291,-2.05750628569176,0.322374234606711,0.322966946416033,"CLR_more_sig"
-1,"cent vs mage","24",0.000281129436809517,7.21387410360984e-08,3.55109367742849,7.14183144125035,3.24702317407253,4.06259864764441,0.491473538941561,0.495012232099229,"TSS_more_sig"
-1,"cent vs mage","33",0.0013715515521148,0.0394014277170819,2.86278786405054,1.40448804115878,-2.47660080790144,-1.70800389246252,0.390653271097551,0.392846424390923,"CLR_more_sig"
-1,"cent vs mage","39",0.0429832852941503,2.68007466449943e-05,1.36670039362369,4.57185310674419,2.3794095849062,3.15169420543882,0.413824202724567,0.416035548290877,"TSS_more_sig"
-1,"cent vs mage","51",1.60761409900974e-05,0.00253912015955901,4.79381819363746,2.59531674638952,-3.02116355418968,-2.20715229261386,0.387945693394749,0.385277067042603,"CLR_more_sig"
-1,"cent vs mage","53",7.08458981186139e-05,0.0118522888557712,4.14968528974992,1.92619777273883,-2.96227222313714,-2.10227837607989,0.44978156999325,0.442150620813895,"CLR_more_sig"
-1,"cent vs mage","57",1.74430489309527e-05,0.00189580621888078,4.75837760093116,2.72220605643454,-3.19150312457496,-2.40704467282952,0.448545772859186,0.455283789829389,"CLR_more_sig"
-1,"cent vs mage","72",0.000224567435969602,0.0377200520563843,3.64865321959744,1.42342771657668,-2.64452071646898,-1.86674802583071,0.383155570849102,0.391495991844138,"CLR_more_sig"
-1,"cent vs mage","100",9.44255667362987e-07,0.000482790003041057,6.02491039988451,3.31624173126121,-4.02899788346792,-3.174787119002,0.580383304757138,0.572321066729667,"CLR_more_sig"
-1,"cent vs mage","103",0.000213162426551412,0.0209404072199783,3.67128934457726,1.67901487701869,-2.76412675821155,-1.97112722139176,0.441302555410965,0.437063190770475,"CLR_more_sig"
-1,"cent vs mage","114",1.57659616072269e-11,5.71609507808778e-09,10.8022795353521,8.24290055602777,-4.83600607012915,-4.10112986096228,0.481259705162503,0.48133242275359,"CLR_more_sig"
-1,"cent vs mage","124",0.000400595764381456,0.0190670104312603,3.39729364694331,1.71971739583642,-2.80799855589565,-2.0307723908955,0.421865880402327,0.420059394006498,"CLR_more_sig"
-1,"cent vs mage","132",1.55014889813287e-14,3.55500813971806e-13,13.8096265840673,12.4491594005515,-5.51521672969572,-4.80763670124481,0.483774987041004,0.493256568227831,"CLR_more_sig"
-1,"cent vs mage","143",1.55014889813287e-14,1.84541092592324e-09,13.8096265840673,8.73390691243723,-5.05084391596776,-4.26911260149408,0.446113178868813,0.451471291851736,"CLR_more_sig"
-1,"cent vs mage","145",0.00117551299937318,0.0473980097430112,2.92977256388075,1.32423989410176,-2.96959360237893,-2.15433027965071,0.51873583737171,0.514183679506023,"CLR_more_sig"
-1,"cent vs mage","146",1.6197508071589e-05,0.00184293091006076,4.7905517949637,2.73449094581283,-3.20115698493193,-2.37983207939003,0.422846666674836,0.426765327164187,"CLR_more_sig"
-1,"cent vs mage","147",0.000630324842669051,0.0287534010781846,3.20043557591187,1.54131077768296,-2.90485192569818,-2.1750200749635,0.516903537310109,0.516437694590814,"CLR_more_sig"
-1,"cent vs mage","148",6.31326767757e-07,0.000119397790177846,6.19974579653878,3.92300371108311,-3.94504415681495,-3.04150513594192,0.501661057361434,0.500815694630844,"CLR_more_sig"
-1,"cent vs mage","156",7.3544431665617e-05,0.0273137631130023,4.13345020381263,1.56361846146316,-2.72310605384087,-1.87320029113038,0.430903454361887,0.430430943304578,"CLR_more_sig"
-1,"cent vs mage","169",1.03154107062005e-06,0.000129736985814671,5.98651347599081,3.88693619627216,-3.54508772793699,-2.87300798594588,0.436513087327597,0.447223265809324,"CLR_more_sig"
-1,"cent vs mage","173",0.00049687208128497,0.00628112032497409,3.30375540511504,2.20196288690611,-3.12430327003925,-2.37095980422556,0.489101791587732,0.494003897098044,"CLR_more_sig"
-1,"cent vs mage","186",0.0122031506554167,0.0388413258106314,1.91352802706225,1.41070595429405,-2.88447188433424,-2.1030300169904,0.523620893042043,0.542270172020611,"CLR_more_sig"
-1,"cent vs mage","191",2.40675523396709e-06,0.00437935546186281,5.61856807505219,2.35858980272744,-3.17957608154556,-2.48494297105101,0.459298419861103,0.464479501994029,"CLR_more_sig"
-1,"cent vs mage","194",0.0007401040678452,0.0286854992324447,3.1307072087647,1.54233758740576,-3.04105474025367,-2.25241719593613,0.483082802374461,0.480631412115788,"CLR_more_sig"
